seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIVP010000098.1	1	0	0	0	11	0.0000	0.9964	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000099.1	33	1	0	0	11	0.2812	0.8536	0.2121	0.0000	0.7879	0.0000	0.0303	0.2121	0.0606	0.0000	0.0000	0.0000	0.0000	0.0000	0.0303	0.3030	0.0000	0.0303	0.9176	0.2191	0.0000	0.0021	0.4079	0.0031	0.0000	8.8289	-15.7951	-20.6213
JAJIVP010000100.1	1	0	0	0	11	0.0000	0.9398	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000101.1	27	0	0	0	11	0.1154	0.8526	0.2593	0.0000	0.7407	0.0000	0.0000	0.4074	0.0000	0.0370	0.0370	0.0000	0.0000	0.0000	0.0000	0.4074	0.0741	0.0000	0.7839	0.6209	0.0000	0.0006	0.0040	0.1224	0.0000	3.9393	-3.9393	-36.7748
JAJIVP010000102.1	94	0	6	2	11	0.1398	0.9291	0.1383	0.0000	0.8617	0.0000	0.0000	0.0106	0.0000	0.1064	0.0532	0.0213	0.0000	0.0426	0.0106	0.0106	0.1809	0.0532	0.1636	0.9304	0.0000	0.6850	0.0000	1.0000	0.0000	-37.3766	16.8008	-38.1919
JAJIVP010000103.1	2	0	0	0	11	0.0000	0.9299	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.5394	0.8421	0.0000	0.4116	0.3406	0.5752	0.0000	-0.6063	0.6063	-2.9809
JAJIVP010000104.1	3	0	0	0	11	1.0000	0.8895	0.3333	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000105.1	25	0	0	1	11	0.3750	0.8488	0.3200	0.0000	0.6800	0.0000	0.0400	0.0800	0.0400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0800	0.1600	0.0000	0.0800	0.8599	0.0000	0.1489	0.2378	0.7726	0.0841	0.0000	0.9974	-9.2205	-5.4776
JAJIVP010000106.1	47	0	0	3	11	0.3261	0.8293	0.2553	0.0000	0.7447	0.0000	0.0213	0.1702	0.0213	0.0426	0.0000	0.0000	0.0000	0.0851	0.1489	0.2128	0.0426	0.2340	0.4987	0.2720	0.3065	0.8764	0.9750	0.1538	0.0000	-17.7268	-22.3733	-16.2864
JAJIVP010000107.1	3	0	0	0	11	0.5000	0.7205	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.6667	0.0000	0.0000	1.0000	0.0000	0.5000	0.1521	0.8479	0.0000	-3.4366	3.4366	-3.4366
JAJIVP010000010.1	1	0	0	0	11	0.0000	0.9997	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.1994	0.0000	0.9799	0.6730	0.6968	0.4724	0.0000	-1.4435	-2.2521	1.4435
JAJIVP010000108.1	67	0	0	0	11	0.2576	0.8562	0.3284	0.0000	0.6716	0.0000	0.0597	0.2537	0.0149	0.0896	0.0000	0.0000	0.0000	0.0000	0.0299	0.3284	0.0896	0.0299	0.8134	0.5705	0.0000	0.0000	0.0001	0.0032	0.0000	7.4527	-16.4170	-72.3584
JAJIVP010000109.1	56	1	0	0	11	0.3091	0.8796	0.2321	0.0000	0.7679	0.0000	0.0357	0.2679	0.0179	0.0357	0.0000	0.0000	0.0179	0.0000	0.0000	0.3214	0.0357	0.0179	0.7992	0.5893	0.0000	0.0000	0.0022	0.0028	0.0000	9.8010	-15.5269	-53.9175
JAJIVP010000110.1	9	0	0	0	11	0.1250	0.9527	0.4444	0.0000	0.5556	0.0000	0.0000	0.2222	0.0000	0.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.2222	0.1111	0.0000	0.6510	0.7589	0.0000	0.2149	0.1466	0.6144	0.0000	-0.9682	0.8983	-9.1841
JAJIVP010000111.1	8	0	0	0	11	0.1429	0.8699	0.3750	0.0000	0.6250	0.0000	0.1250	0.5000	0.1250	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.1250	0.0000	0.8087	0.5882	0.0000	0.0146	0.1070	0.1103	0.0000	3.7647	-5.2266	-17.9612
JAJIVP010000112.1	155	4	3	0	11	0.3182	0.8795	0.3097	0.0000	0.6903	0.0000	0.0387	0.3097	0.0323	0.0452	0.0194	0.0065	0.0065	0.0000	0.0000	0.3806	0.0710	0.0065	0.8124	0.5761	0.0000	0.0000	0.0000	0.0000	0.0000	26.8182	-40.3772	-183.0462
JAJIVP010000113.1	78	1	0	0	11	0.2727	0.8340	0.3718	0.0000	0.6282	0.0000	0.0128	0.1538	0.0128	0.1410	0.0256	0.0000	0.0128	0.0000	0.0000	0.1795	0.1667	0.0128	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JAJIVP010000114.1	58	0	0	0	11	0.1404	0.8640	0.2414	0.0000	0.7586	0.0000	0.0345	0.4655	0.0172	0.0517	0.0000	0.0000	0.0000	0.0000	0.0000	0.5172	0.0517	0.0000	0.7442	0.6680	0.0000	0.0000	0.0000	0.0283	0.0000	6.3470	-8.7521	-93.9637
JAJIVP010000115.1	82	2	0	0	11	0.2222	0.8650	0.2805	0.0000	0.7195	0.0000	0.0366	0.2073	0.0122	0.0366	0.0244	0.0122	0.0244	0.0000	0.0244	0.2561	0.0732	0.0488	0.8223	0.5273	0.0000	0.0000	0.0011	0.0030	0.0000	3.5550	-21.5389	-64.1180
JAJIVP010000116.1	72	0	0	0	11	0.3380	0.8658	0.2361	0.0000	0.7639	0.0000	0.0556	0.3194	0.0417	0.0278	0.0000	0.0000	0.0556	0.0000	0.0139	0.4167	0.0278	0.0694	0.8664	0.4486	0.0000	0.0000	0.0039	0.0000	0.0000	18.3439	-40.3064	-79.4347
JAJIVP010000117.1	5	0	0	0	11	0.0000	0.7497	0.0000	0.0000	1.0000	0.0000	0.2000	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6000	0.0000	0.0000	0.9582	0.2861	0.0000	0.0795	0.4112	0.1100	0.0000	4.1805	-4.1805	-6.7568
JAJIVP010000011.1	14	0	4	0	11	0.1538	0.8915	0.1429	0.0000	0.8571	0.0000	0.0000	0.1429	0.0000	0.2143	0.1429	0.0000	0.0000	0.0000	0.0000	0.1429	0.3571	0.0000	0.3836	0.9235	0.0000	0.1227	0.0082	0.9443	0.0000	-5.6602	5.6602	-17.6666
JAJIVP010000118.1	18	0	0	0	11	0.2941	0.8596	0.3889	0.0000	0.6111	0.0000	0.0556	0.1667	0.0556	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2778	0.0000	0.0000	0.8075	0.2979	0.0000	0.0575	0.2880	0.1310	0.0000	2.9809	-5.5865	-10.8500
JAJIVP010000119.1	1	0	0	0	11	0.0000	0.8703	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000120.1	8	0	0	0	11	0.7143	0.7879	0.2500	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000012.1	153	2	1	0	11	0.2500	0.8616	0.3399	0.0000	0.6601	0.0000	0.0980	0.2549	0.0131	0.0654	0.0000	0.0000	0.0131	0.0065	0.0261	0.3660	0.0654	0.0458	0.7624	0.5129	0.0000	0.0000	0.0000	0.0000	0.0065	23.0182	-52.7707	-162.4199
JAJIVP010000013.1	79	0	0	0	11	0.2692	0.8587	0.2785	0.0000	0.7215	0.0000	0.0380	0.2278	0.0253	0.0380	0.0127	0.0000	0.0127	0.0000	0.0127	0.2911	0.0506	0.0253	0.7655	0.6109	0.0000	0.0000	0.0003	0.0026	0.0000	7.6297	-18.3651	-68.5472
JAJIVP010000014.1	5	0	0	0	11	0.0000	0.8494	0.6000	0.0000	0.4000	0.0000	0.0000	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4000	0.0000	0.0000	0.8412	0.5405	0.0000	0.2110	0.3280	0.3539	0.0000	1.2040	-1.2040	-5.9634
JAJIVP010000015.1	43	0	0	1	11	0.3571	0.8758	0.1860	0.0000	0.8140	0.0000	0.0465	0.3023	0.0233	0.1163	0.0233	0.0000	0.0233	0.0000	0.0000	0.3721	0.1395	0.0233	0.6545	0.6661	0.0000	0.0000	0.0001	0.2550	0.0000	0.2405	-5.7904	-59.6714
JAJIVP010000016.1	39	0	0	0	11	0.4474	0.8113	0.3590	0.0000	0.6410	0.0000	0.0256	0.2308	0.0000	0.1026	0.0000	0.0000	0.0000	0.0000	0.0000	0.2564	0.1026	0.0000	0.6519	0.7584	0.0000	0.0006	0.0012	0.3441	0.0000	1.2901	-1.2901	-40.5256
JAJIVP010000017.1	166	0	0	0	11	0.3818	0.8609	0.3133	0.0000	0.6867	0.0000	0.0964	0.3072	0.0241	0.0301	0.0060	0.0000	0.0181	0.0000	0.0181	0.4277	0.0361	0.0361	0.8301	0.5119	0.0000	0.0000	0.0000	0.0000	0.0181	42.9468	-70.4535	-191.1755
JAJIVP010000018.1	2	0	0	0	11	0.0000	0.9544	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIVP010000001.1	114	24	1	0	11	0.2566	0.8114	0.2456	0.0000	0.7544	0.0000	0.1842	0.2281	0.0789	0.0000	0.0088	0.0000	0.0088	0.0000	0.0263	0.4912	0.0088	0.0351	0.9640	0.0000	0.0000	0.0000	0.0033	0.0000	0.0088	55.6807	-79.5256	-119.2129
JAJIVP010000019.1	19	2	0	0	11	0.2778	0.8473	0.3158	0.0000	0.6842	0.0000	0.0000	0.3158	0.0526	0.0526	0.0000	0.0000	0.0000	0.0000	0.0000	0.3684	0.0526	0.0000	0.8758	0.4370	0.0000	0.0062	0.0797	0.0670	0.0000	5.0215	-5.9243	-20.5639
JAJIVP010000020.1	50	1	0	0	11	0.2245	0.8870	0.2600	0.0000	0.7400	0.0000	0.0200	0.4200	0.0400	0.0400	0.0000	0.0200	0.0200	0.0000	0.0000	0.4800	0.0600	0.0200	0.7525	0.6544	0.0000	0.0000	0.0000	0.0207	0.0000	4.5196	-12.1965	-74.1860
JAJIVP010000021.1	66	0	0	0	11	0.3385	0.8865	0.1515	0.0000	0.8485	0.0000	0.0455	0.1667	0.0303	0.0606	0.0303	0.0000	0.0000	0.0000	0.0152	0.2424	0.0909	0.0152	0.7686	0.6355	0.0000	0.0000	0.0006	0.0706	0.0000	1.8122	-10.7166	-53.2918
JAJIVP010000022.1	9	0	0	0	11	0.3750	0.8916	0.2222	0.0000	0.7778	0.0000	0.0000	0.2222	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.2222	0.3333	0.0000	0.5993	0.8005	0.0000	0.1027	0.0499	0.6853	0.0000	-1.5562	1.5562	-15.2098
JAJIVP010000023.1	3	0	0	0	11	1.0000	0.7150	0.3333	0.0000	0.6667	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.3348	0.9423	0.0000	0.4505	0.3137	0.6420	0.0000	-1.1682	1.1682	-2.5862
