gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JSZH01000086.1|provirus_37419_47983_30	37419	38444	1026	-1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_31	38532	39377	846	1	0.670	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_32	39500	39838	339	1	0.643	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JSZH01000086.1|provirus_37419_47983_33	39877	40269	393	-1	0.585	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JSZH01000086.1|provirus_37419_47983_34	40299	41621	1323	-1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_35	41623	41943	321	-1	0.576	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_36	42078	42359	282	-1	0.571	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_37	42311	42595	285	-1	0.632	11	None	GENOMAD.227990.VV	1.618e-27	107	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_38	43194	43322	129	-1	0.574	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_39	43350	43601	252	-1	0.635	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JSZH01000086.1|provirus_37419_47983_40	43605	43901	297	-1	0.562	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JSZH01000086.1|provirus_37419_47983_41	43898	44977	1080	-1	0.580	11	None	GENOMAD.222675.VP	1.814e-232	713	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_42	44931	45107	177	-1	0.559	11	AGxAGG/AGGxGG	GENOMAD.185254.VV	3.756e-18	78	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_43	45100	45273	174	-1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_44	45270	45485	216	-1	0.611	11	GGAGG	GENOMAD.096365.VV	3.199e-18	79	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JSZH01000086.1|provirus_37419_47983_45	47240	47983	744	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
