seq_name	chromosome_score	plasmid_score	virus_score
JBBIGH010000001.1	0.9702	0.0274	0.0025
JBBIGH010000002.1	0.9417	0.0546	0.0037
JBBIGH010000003.1	0.9739	0.0238	0.0023
JBBIGH010000004.1	0.9445	0.0516	0.0039
JBBIGH010000005.1	0.9585	0.0385	0.0029
JBBIGH010000006.1	0.9090	0.0857	0.0054
JBBIGH010000007.1	0.9675	0.0301	0.0024
JBBIGH010000008.1	0.9583	0.0385	0.0032
JBBIGH010000009.1	0.9513	0.0452	0.0034
JBBIGH010000010.1	0.9705	0.0272	0.0023
JBBIGH010000011.1	0.9307	0.0648	0.0045
JBBIGH010000012.1	0.9686	0.0290	0.0025
JBBIGH010000013.1	0.9848	0.0138	0.0014
JBBIGH010000014.1	0.9229	0.0725	0.0046
JBBIGH010000015.1	0.9228	0.0723	0.0049
JBBIGH010000016.1	0.9738	0.0240	0.0022
JBBIGH010000017.1	0.9811	0.0170	0.0019
JBBIGH010000018.1	0.9197	0.0738	0.0066
JBBIGH010000019.1	0.9457	0.0505	0.0038
JBBIGH010000020.1	0.0000	1.0000	0.0000
JBBIGH010000021.1	0.9645	0.0329	0.0026
JBBIGH010000022.1	0.9662	0.0312	0.0026
JBBIGH010000023.1	0.0968	0.8998	0.0034
JBBIGH010000024.1	0.9770	0.0212	0.0018
JBBIGH010000025.1	0.8166	0.1727	0.0107
JBBIGH010000026.1	0.7833	0.2080	0.0087
JBBIGH010000027.1	0.9972	0.0024	0.0003
JBBIGH010000028.1	0.9820	0.0163	0.0017
JBBIGH010000029.1	0.9880	0.0105	0.0015
JBBIGH010000030.1	0.0000	0.9999	0.0001
JBBIGH010000031.1	0.9873	0.0114	0.0013
JBBIGH010000032.1	0.9654	0.0307	0.0039
JBBIGH010000033.1	0.9763	0.0219	0.0018
JBBIGH010000034.1	0.5126	0.4789	0.0085
JBBIGH010000035.1	0.0005	0.0039	0.9956
JBBIGH010000036.1	0.9266	0.0684	0.0050
JBBIGH010000037.1	0.0000	1.0000	0.0000
JBBIGH010000038.1	0.9042	0.0887	0.0071
JBBIGH010000039.1	0.9843	0.0143	0.0014
JBBIGH010000040.1	0.0000	0.9999	0.0001
JBBIGH010000041.1	0.0000	1.0000	0.0000
JBBIGH010000042.1	0.0000	0.9998	0.0002
JBBIGH010000043.1	0.0000	0.9999	0.0001
JBBIGH010000044.1	0.0000	1.0000	0.0000
JBBIGH010000045.1	0.9353	0.0597	0.0050
JBBIGH010000046.1	0.0000	1.0000	0.0000
JBBIGH010000047.1	0.9851	0.0129	0.0020
JBBIGH010000048.1	0.9778	0.0205	0.0016
JBBIGH010000049.1	0.0053	0.9943	0.0003
JBBIGH010000050.1	0.0000	1.0000	0.0000
JBBIGH010000051.1	0.0046	0.9932	0.0021
JBBIGH010000052.1	0.0000	1.0000	0.0000
JBBIGH010000053.1	0.7627	0.2289	0.0084
JBBIGH010000054.1	0.0000	0.9999	0.0001
JBBIGH010000055.1	0.0003	0.9992	0.0005
JBBIGH010000056.1	0.0013	0.9942	0.0045
JBBIGH010000057.1	0.8248	0.1669	0.0083
JBBIGH010000058.1	0.0002	0.9995	0.0002
JBBIGH010000059.1	0.9983	0.0014	0.0002
JBBIGH010000060.1	0.3806	0.4477	0.1717
JBBIGH010000061.1	0.1859	0.7495	0.0646
JBBIGH010000062.1	0.0001	0.9999	0.0001
JBBIGH010000063.1	0.0149	0.8724	0.1127
JBBIGH010000064.1	0.0882	0.1560	0.7558
JBBIGH010000065.1	0.0042	0.9777	0.0181
JBBIGH010000066.1	0.8801	0.1114	0.0085
JBBIGH010000067.1	0.0152	0.9684	0.0164
JBBIGH010000068.1	0.3501	0.5015	0.1484
JBBIGH010000069.1	0.0930	0.8134	0.0936
JBBIGH010000070.1	0.5620	0.3372	0.1008
JBBIGH010000071.1	0.0000	1.0000	0.0000
JBBIGH010000072.1	0.1473	0.6864	0.1662
JBBIGH010000073.1	0.0002	0.9998	0.0001
JBBIGH010000074.1	0.2433	0.6679	0.0887
JBBIGH010000075.1	0.6334	0.3093	0.0573
JBBIGH010000076.1	0.0109	0.9839	0.0052
JBBIGH010000077.1	0.0964	0.8037	0.0999
JBBIGH010000078.1	0.1453	0.6315	0.2232
JBBIGH010000079.1	0.9022	0.0715	0.0262
JBBIGH010000080.1	0.4323	0.5487	0.0190
JBBIGH010000081.1	0.8872	0.0575	0.0553
JBBIGH010000082.1	0.6946	0.0878	0.2177
JBBIGH010000083.1	0.6118	0.1543	0.2338
JBBIGH010000084.1	0.0000	1.0000	0.0000
JBBIGH010000085.1	0.9134	0.0387	0.0479
JBBIGH010000086.1	0.6785	0.2385	0.0831
