seq_name	chromosome_score	plasmid_score	virus_score
JBHJBS010000001.1	1.0000	0.0000	0.0000
JBHJBS010000002.1	0.9999	0.0001	0.0000
JBHJBS010000003.1	0.9994	0.0006	0.0000
JBHJBS010000004.1	0.9999	0.0001	0.0000
JBHJBS010000005.1	0.9999	0.0001	0.0000
JBHJBS010000006.1	0.9999	0.0001	0.0000
JBHJBS010000007.1	0.9996	0.0004	0.0000
JBHJBS010000008.1	0.9999	0.0001	0.0000
JBHJBS010000009.1	1.0000	0.0000	0.0000
JBHJBS010000010.1	1.0000	0.0000	0.0000
JBHJBS010000011.1	0.9996	0.0004	0.0000
JBHJBS010000012.1	1.0000	0.0000	0.0000
JBHJBS010000013.1	1.0000	0.0000	0.0000
JBHJBS010000014.1	1.0000	0.0000	0.0000
JBHJBS010000015.1	1.0000	0.0000	0.0000
JBHJBS010000016.1	0.9999	0.0001	0.0000
JBHJBS010000017.1	0.9999	0.0001	0.0000
JBHJBS010000018.1	0.9999	0.0001	0.0000
JBHJBS010000019.1	0.9999	0.0001	0.0000
JBHJBS010000020.1	0.0006	0.9994	0.0000
JBHJBS010000021.1	0.9998	0.0002	0.0000
JBHJBS010000022.1	0.6512	0.3488	0.0000
JBHJBS010000023.1	0.9998	0.0002	0.0000
JBHJBS010000024.1	1.0000	0.0000	0.0000
JBHJBS010000025.1	0.9989	0.0011	0.0000
JBHJBS010000026.1	0.9963	0.0037	0.0000
JBHJBS010000027.1	0.9362	0.0638	0.0000
JBHJBS010000028.1	0.0069	0.9931	0.0000
JBHJBS010000029.1	0.0002	0.9998	0.0000
JBHJBS010000030.1	0.0003	0.9997	0.0000
JBHJBS010000031.1	0.9928	0.0071	0.0000
JBHJBS010000032.1	0.9999	0.0001	0.0000
JBHJBS010000033.1	1.0000	0.0000	0.0000
JBHJBS010000034.1	0.0001	0.9999	0.0000
JBHJBS010000035.1	1.0000	0.0000	0.0000
JBHJBS010000036.1	0.0038	0.9962	0.0000
JBHJBS010000037.1	0.9558	0.0418	0.0024
JBHJBS010000038.1	0.0000	0.9999	0.0000
JBHJBS010000039.1	0.0001	0.9997	0.0002
JBHJBS010000040.1	0.0041	0.9959	0.0000
JBHJBS010000041.1	0.7869	0.2120	0.0011
JBHJBS010000042.1	0.6692	0.0014	0.3293
JBHJBS010000043.1	0.0019	0.9981	0.0001
JBHJBS010000044.1	0.0008	0.9992	0.0000
JBHJBS010000045.1	0.0645	0.9337	0.0019
JBHJBS010000046.1	0.9967	0.0031	0.0002
JBHJBS010000047.1	0.6331	0.1372	0.2297
JBHJBS010000048.1	0.0010	0.9987	0.0003
JBHJBS010000049.1	0.0511	0.9488	0.0000
JBHJBS010000050.1	0.9819	0.0167	0.0014
JBHJBS010000051.1	0.9070	0.0450	0.0479
JBHJBS010000052.1	0.8376	0.0922	0.0701
JBHJBS010000053.1	0.8901	0.0750	0.0349
JBHJBS010000054.1	0.0000	0.9999	0.0001
JBHJBS010000055.1	0.1575	0.8408	0.0017
JBHJBS010000056.1	0.6092	0.1534	0.2374
JBHJBS010000057.1	0.4798	0.2126	0.3076
JBHJBS010000058.1	0.8585	0.1032	0.0383
JBHJBS010000059.1	0.5368	0.2133	0.2499
JBHJBS010000060.1	0.6700	0.0287	0.3013
