seq_name	chromosome_score	plasmid_score	virus_score
JBHJBS010000001.1	0.4659	0.5063	0.0278
JBHJBS010000002.1	0.4370	0.5423	0.0207
JBHJBS010000003.1	0.4053	0.5617	0.0330
JBHJBS010000004.1	0.4873	0.4801	0.0325
JBHJBS010000005.1	0.4369	0.5332	0.0299
JBHJBS010000006.1	0.5265	0.4543	0.0192
JBHJBS010000007.1	0.4091	0.5686	0.0223
JBHJBS010000008.1	0.4995	0.4800	0.0205
JBHJBS010000009.1	0.4797	0.4966	0.0237
JBHJBS010000010.1	0.4264	0.5649	0.0087
JBHJBS010000011.1	0.4827	0.4972	0.0201
JBHJBS010000012.1	0.4899	0.4584	0.0518
JBHJBS010000013.1	0.5890	0.3943	0.0167
JBHJBS010000014.1	0.5045	0.4716	0.0239
JBHJBS010000015.1	0.4065	0.5707	0.0227
JBHJBS010000016.1	0.4875	0.4806	0.0320
JBHJBS010000017.1	0.5257	0.4648	0.0095
JBHJBS010000018.1	0.4101	0.5131	0.0769
JBHJBS010000019.1	0.5329	0.4453	0.0218
JBHJBS010000020.1	0.2720	0.6310	0.0970
JBHJBS010000021.1	0.4369	0.5038	0.0593
JBHJBS010000022.1	0.4311	0.5335	0.0354
JBHJBS010000023.1	0.3224	0.6475	0.0301
JBHJBS010000024.1	0.3831	0.5862	0.0307
JBHJBS010000025.1	0.4477	0.5326	0.0197
JBHJBS010000026.1	0.3945	0.5832	0.0224
JBHJBS010000027.1	0.5244	0.4599	0.0156
JBHJBS010000028.1	0.3196	0.6455	0.0349
JBHJBS010000029.1	0.0046	0.9247	0.0708
JBHJBS010000030.1	0.0070	0.8302	0.1629
JBHJBS010000031.1	0.3479	0.5175	0.1346
JBHJBS010000032.1	0.5149	0.4625	0.0226
JBHJBS010000033.1	0.4541	0.5314	0.0145
JBHJBS010000034.1	0.0036	0.8223	0.1741
JBHJBS010000035.1	0.4327	0.5280	0.0393
JBHJBS010000036.1	0.0963	0.7843	0.1194
JBHJBS010000037.1	0.6917	0.2645	0.0439
JBHJBS010000038.1	0.0771	0.8679	0.0549
JBHJBS010000039.1	0.0004	0.9709	0.0287
JBHJBS010000040.1	0.1100	0.6919	0.1981
JBHJBS010000041.1	0.0826	0.8453	0.0721
JBHJBS010000042.1	0.5056	0.4755	0.0188
JBHJBS010000043.1	0.0003	0.7754	0.2243
JBHJBS010000044.1	0.0532	0.5420	0.4049
JBHJBS010000045.1	0.5395	0.4516	0.0089
JBHJBS010000046.1	0.0610	0.7968	0.1422
JBHJBS010000047.1	0.0300	0.7942	0.1758
JBHJBS010000048.1	0.0746	0.9019	0.0235
JBHJBS010000049.1	0.0064	0.9769	0.0167
JBHJBS010000050.1	0.8864	0.0788	0.0348
JBHJBS010000051.1	0.0598	0.4524	0.4878
JBHJBS010000052.1	0.1632	0.8185	0.0183
JBHJBS010000053.1	0.1591	0.7714	0.0695
JBHJBS010000054.1	0.0077	0.7747	0.2176
JBHJBS010000055.1	0.0261	0.5413	0.4326
JBHJBS010000056.1	0.5490	0.4011	0.0499
JBHJBS010000057.1	0.4274	0.2705	0.3021
JBHJBS010000058.1	0.1157	0.7868	0.0975
JBHJBS010000059.1	0.1836	0.7810	0.0353
JBHJBS010000060.1	0.6864	0.2687	0.0449
JBHJBS010000061.1	0.2227	0.6840	0.0934
JBHJBS010000062.1	0.7951	0.1627	0.0422
JBHJBS010000063.1	0.8735	0.1181	0.0084
JBHJBS010000064.1	0.9054	0.0789	0.0157
JBHJBS010000065.1	0.7339	0.2257	0.0405
JBHJBS010000066.1	0.3722	0.3888	0.2389
JBHJBS010000067.1	0.0863	0.7616	0.1521
JBHJBS010000068.1	0.4454	0.3361	0.2185
JBHJBS010000069.1	0.3965	0.4030	0.2006
JBHJBS010000070.1	0.2212	0.6878	0.0911
JBHJBS010000071.1	0.5630	0.3462	0.0908
JBHJBS010000072.1	0.3416	0.4236	0.2348
JBHJBS010000073.1	0.1863	0.5134	0.3003
JBHJBS010000074.1	0.2168	0.3938	0.3894
JBHJBS010000075.1	0.2813	0.5241	0.1947
JBHJBS010000076.1	0.3008	0.3255	0.3737
JBHJBS010000077.1	0.2046	0.4750	0.3205
JBHJBS010000078.1	0.3807	0.2692	0.3501
JBHJBS010000079.1	0.5271	0.3631	0.1098
JBHJBS010000080.1	0.2375	0.4252	0.3373
JBHJBS010000081.1	0.6866	0.2337	0.0797
JBHJBS010000082.1	0.4307	0.4647	0.1046
JBHJBS010000083.1	0.5603	0.1376	0.3022
JBHJBS010000084.1	0.4313	0.3507	0.2180
JBHJBS010000085.1	0.1493	0.6365	0.2142
JBHJBS010000086.1	0.3918	0.3929	0.2153
JBHJBS010000087.1	0.2952	0.2815	0.4233
JBHJBS010000088.1	0.1862	0.5741	0.2397
JBHJBS010000089.1	0.0376	0.5339	0.4285
JBHJBS010000090.1	0.3197	0.4822	0.1981
JBHJBS010000091.1	0.4138	0.2252	0.3610
