#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	8.025682182985554E-4
40.0	0.0
41.0	0.002407704654895666
42.0	8.025682182985554E-4
43.0	8.025682182985554E-4
44.0	0.0032102728731942215
45.0	0.0040128410914927765
46.0	8.025682182985554E-4
47.0	8.025682182985554E-4
48.0	0.0056179775280898875
49.0	0.0040128410914927765
50.0	0.008025682182985553
51.0	0.006420545746388443
52.0	0.0056179775280898875
53.0	0.012841091492776884
54.0	0.010433386837881219
55.0	0.011235955056179773
56.0	0.020064205457463884
57.0	0.029695024077046547
58.0	0.03210272873194221
59.0	0.036115569823434994
60.0	0.046548956661316206
61.0	0.05457463884430176
62.0	0.06500802568218299
63.0	0.052969502407704656
64.0	0.08426966292134831
65.0	0.06019261637239165
66.0	0.04654895666131621
67.0	0.03852327447833065
68.0	0.03290529695024077
69.0	0.05136436597110754
70.0	0.07223113964686999
71.0	0.05296950240770465
72.0	0.048956661316211875
73.0	0.033707865168539325
74.0	0.0304975922953451
75.0	0.016853932584269662
76.0	0.011235955056179773
77.0	0.002407704654895666
78.0	0.0
79.0	0.0016051364365971107
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	8.025682182985554E-4
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
