JBHJCE010000001.1_tRNA1_Lys	109383	109458
JBHJCE010000003.1_tRNA1_Thr	63732	63807
JBHJCE010000003.1_tRNA2_Val	233255	233329
JBHJCE010000004.1_tRNA1_Ala	87704	87779
JBHJCE010000004.1_tRNA2_Pro	174431	174507
JBHJCE010000006.1_tRNA1_Leu	167692	167778
JBHJCE010000010.1_tRNA1_Thr	96693	96768
JBHJCE010000011.1_tRNA1_Gln	56936	57010
JBHJCE010000011.1_tRNA2_Met	57063	57139
JBHJCE010000012.1_tRNA1_Ser	1397	1486
JBHJCE010000016.1_tRNA1_Ser	38950	39042
JBHJCE010000017.1_tRNA1_Glu	72652	72727
JBHJCE010000017.1_tRNA2_Ala	72775	72850
JBHJCE010000017.1_tRNA3_Glu	73600	73675
JBHJCE010000017.1_tRNA4_Ala	73723	73798
JBHJCE010000020.1_tRNA1_Phe	51062	51137
JBHJCE010000020.1_tRNA2_Pro	79733	79809
