seq_name	chromosome_score	plasmid_score	virus_score
JAJIVW010000098.1	0.0012	0.9988	0.0000
JAJIVW010000099.1	0.6619	0.0310	0.3071
JAJIVW010000100.1	0.8554	0.1446	0.0000
JAJIVW010000101.1	1.0000	0.0000	0.0000
JAJIVW010000102.1	0.9986	0.0014	0.0000
JAJIVW010000103.1	0.7190	0.0397	0.2413
JAJIVW010000104.1	0.0000	0.9999	0.0000
JAJIVW010000105.1	0.9999	0.0001	0.0000
JAJIVW010000106.1	0.9362	0.0638	0.0000
JAJIVW010000010.1	0.9998	0.0002	0.0000
JAJIVW010000107.1	0.9999	0.0001	0.0000
JAJIVW010000108.1	1.0000	0.0000	0.0000
JAJIVW010000109.1	1.0000	0.0000	0.0000
JAJIVW010000110.1	0.7986	0.0686	0.1328
JAJIVW010000111.1	1.0000	0.0000	0.0000
JAJIVW010000112.1	0.9998	0.0002	0.0000
JAJIVW010000113.1	0.1090	0.8873	0.0037
JAJIVW010000011.1	0.7896	0.2104	0.0000
JAJIVW010000012.1	0.9999	0.0001	0.0000
JAJIVW010000013.1	0.0005	0.9995	0.0000
JAJIVW010000014.1	0.0035	0.9964	0.0000
JAJIVW010000015.1	0.3414	0.4275	0.2311
JAJIVW010000016.1	0.9999	0.0001	0.0000
JAJIVW010000017.1	0.9045	0.0563	0.0392
JAJIVW010000018.1	0.9997	0.0003	0.0000
JAJIVW010000019.1	0.4633	0.2193	0.3174
JAJIVW010000001.1	0.9998	0.0002	0.0000
JAJIVW010000020.1	0.9981	0.0019	0.0000
JAJIVW010000021.1	0.8850	0.1149	0.0001
JAJIVW010000022.1	0.5368	0.2133	0.2499
JAJIVW010000023.1	0.9214	0.0406	0.0380
JAJIVW010000024.1	0.0002	0.9998	0.0000
JAJIVW010000025.1	0.9995	0.0005	0.0000
JAJIVW010000026.1	0.9999	0.0001	0.0000
JAJIVW010000027.1	0.0065	0.9934	0.0000
JAJIVW010000028.1	0.9998	0.0002	0.0000
JAJIVW010000029.1	1.0000	0.0000	0.0000
JAJIVW010000002.1	0.6424	0.1171	0.2405
JAJIVW010000030.1	1.0000	0.0000	0.0000
JAJIVW010000031.1	1.0000	0.0000	0.0000
JAJIVW010000032.1	0.9999	0.0001	0.0000
JAJIVW010000033.1	0.9999	0.0001	0.0000
JAJIVW010000034.1	0.9999	0.0001	0.0000
JAJIVW010000035.1	0.6331	0.1372	0.2297
JAJIVW010000036.1	0.9994	0.0006	0.0000
JAJIVW010000037.1	0.9411	0.0585	0.0004
JAJIVW010000038.1	0.5143	0.4856	0.0000
JAJIVW010000003.1	0.4504	0.0050	0.5445
JAJIVW010000039.1	0.9169	0.0457	0.0374
JAJIVW010000040.1	0.0016	0.9984	0.0000
JAJIVW010000041.1	1.0000	0.0000	0.0000
JAJIVW010000042.1	1.0000	0.0000	0.0000
JAJIVW010000043.1	0.9999	0.0001	0.0000
JAJIVW010000044.1	0.9197	0.0803	0.0000
JAJIVW010000045.1	0.9999	0.0001	0.0000
JAJIVW010000046.1	1.0000	0.0000	0.0000
JAJIVW010000047.1	0.9691	0.0309	0.0000
JAJIVW010000048.1	0.9990	0.0010	0.0000
JAJIVW010000004.1	1.0000	0.0000	0.0000
JAJIVW010000049.1	0.8310	0.0240	0.1450
JAJIVW010000050.1	0.9994	0.0006	0.0000
JAJIVW010000051.1	0.9998	0.0002	0.0000
JAJIVW010000052.1	1.0000	0.0000	0.0000
JAJIVW010000053.1	0.0112	0.9888	0.0000
JAJIVW010000054.1	0.9427	0.0245	0.0327
JAJIVW010000055.1	1.0000	0.0000	0.0000
JAJIVW010000056.1	0.0001	0.9997	0.0002
JAJIVW010000057.1	0.5928	0.4072	0.0000
JAJIVW010000005.1	1.0000	0.0000	0.0000
JAJIVW010000058.1	0.9996	0.0004	0.0000
JAJIVW010000059.1	0.6424	0.1171	0.2405
JAJIVW010000060.1	0.7242	0.0284	0.2474
JAJIVW010000061.1	0.0041	0.9959	0.0000
JAJIVW010000062.1	0.9997	0.0003	0.0000
JAJIVW010000063.1	0.6519	0.1151	0.2330
JAJIVW010000064.1	0.8610	0.1390	0.0000
JAJIVW010000065.1	0.6345	0.0410	0.3245
JAJIVW010000066.1	1.0000	0.0000	0.0000
JAJIVW010000067.1	0.9937	0.0063	0.0000
JAJIVW010000006.1	0.6023	0.3950	0.0027
JAJIVW010000068.1	0.0143	0.9840	0.0017
JAJIVW010000069.1	0.9999	0.0000	0.0001
JAJIVW010000070.1	0.7264	0.2620	0.0116
JAJIVW010000071.1	0.9999	0.0001	0.0000
JAJIVW010000072.1	0.9999	0.0001	0.0000
JAJIVW010000073.1	0.9531	0.0469	0.0000
JAJIVW010000074.1	0.8666	0.0770	0.0564
JAJIVW010000075.1	1.0000	0.0000	0.0000
JAJIVW010000076.1	0.0001	0.9999	0.0000
JAJIVW010000077.1	0.9120	0.0879	0.0000
JAJIVW010000007.1	0.0011	0.9987	0.0002
JAJIVW010000078.1	0.9773	0.0224	0.0004
JAJIVW010000079.1	1.0000	0.0000	0.0000
JAJIVW010000080.1	0.9480	0.0494	0.0027
JAJIVW010000081.1	0.9896	0.0104	0.0000
JAJIVW010000082.1	0.0007	0.9993	0.0000
JAJIVW010000083.1	1.0000	0.0000	0.0000
JAJIVW010000084.1	1.0000	0.0000	0.0000
JAJIVW010000085.1	0.8571	0.0264	0.1165
JAJIVW010000086.1	1.0000	0.0000	0.0000
JAJIVW010000087.1	0.9989	0.0011	0.0000
JAJIVW010000008.1	0.0436	0.9564	0.0000
JAJIVW010000088.1	1.0000	0.0000	0.0000
JAJIVW010000089.1	0.8868	0.0615	0.0516
JAJIVW010000090.1	0.9994	0.0006	0.0000
JAJIVW010000091.1	0.2998	0.6990	0.0012
JAJIVW010000092.1	0.9995	0.0005	0.0000
JAJIVW010000093.1	1.0000	0.0000	0.0000
JAJIVW010000094.1	1.0000	0.0000	0.0000
JAJIVW010000095.1	1.0000	0.0000	0.0000
JAJIVW010000096.1	1.0000	0.0000	0.0000
JAJIVW010000097.1	0.0000	0.0002	0.9997
JAJIVW010000009.1	0.9998	0.0002	0.0000
