seq_name	chromosome_score	plasmid_score	virus_score
JBHJBT010000001.1	1.0000	0.0000	0.0000
JBHJBT010000002.1	1.0000	0.0000	0.0000
JBHJBT010000003.1	0.9999	0.0001	0.0000
JBHJBT010000004.1	0.9994	0.0006	0.0000
JBHJBT010000005.1	0.9996	0.0004	0.0000
JBHJBT010000006.1	0.9999	0.0001	0.0000
JBHJBT010000007.1	0.9996	0.0004	0.0000
JBHJBT010000008.1	0.9999	0.0001	0.0000
JBHJBT010000009.1	1.0000	0.0000	0.0000
JBHJBT010000010.1	1.0000	0.0000	0.0000
JBHJBT010000011.1	0.9996	0.0004	0.0000
JBHJBT010000012.1	1.0000	0.0000	0.0000
JBHJBT010000013.1	1.0000	0.0000	0.0000
JBHJBT010000014.1	1.0000	0.0000	0.0000
JBHJBT010000015.1	0.9999	0.0001	0.0000
JBHJBT010000016.1	0.9999	0.0001	0.0000
JBHJBT010000017.1	0.9999	0.0001	0.0000
JBHJBT010000018.1	0.9999	0.0001	0.0000
JBHJBT010000019.1	0.0006	0.9994	0.0000
JBHJBT010000020.1	0.9998	0.0002	0.0000
JBHJBT010000021.1	0.9998	0.0002	0.0000
JBHJBT010000022.1	0.2590	0.7410	0.0000
JBHJBT010000023.1	1.0000	0.0000	0.0000
JBHJBT010000024.1	0.9989	0.0011	0.0000
JBHJBT010000025.1	0.9963	0.0037	0.0000
JBHJBT010000026.1	0.0069	0.9931	0.0000
JBHJBT010000027.1	0.0002	0.9998	0.0000
JBHJBT010000028.1	0.0003	0.9997	0.0000
JBHJBT010000029.1	0.9928	0.0071	0.0000
JBHJBT010000030.1	0.9999	0.0001	0.0000
JBHJBT010000031.1	1.0000	0.0000	0.0000
JBHJBT010000032.1	0.0001	0.9999	0.0000
JBHJBT010000033.1	0.7501	0.2499	0.0000
JBHJBT010000034.1	1.0000	0.0000	0.0000
JBHJBT010000035.1	0.0038	0.9962	0.0000
JBHJBT010000036.1	0.9480	0.0494	0.0027
JBHJBT010000037.1	0.0000	0.9999	0.0000
JBHJBT010000038.1	0.0001	0.9997	0.0002
JBHJBT010000039.1	0.0041	0.9959	0.0000
JBHJBT010000040.1	0.7869	0.2120	0.0011
JBHJBT010000041.1	0.6692	0.0014	0.3293
JBHJBT010000042.1	0.0019	0.9981	0.0001
JBHJBT010000043.1	0.0008	0.9992	0.0000
JBHJBT010000044.1	0.0645	0.9337	0.0019
JBHJBT010000045.1	0.9967	0.0031	0.0002
JBHJBT010000046.1	0.6331	0.1372	0.2297
JBHJBT010000047.1	0.0010	0.9987	0.0003
JBHJBT010000048.1	0.0511	0.9488	0.0000
JBHJBT010000049.1	0.9819	0.0167	0.0014
JBHJBT010000050.1	0.9070	0.0450	0.0479
JBHJBT010000051.1	0.8376	0.0922	0.0701
JBHJBT010000052.1	0.8901	0.0750	0.0349
JBHJBT010000053.1	0.0000	0.9999	0.0001
JBHJBT010000054.1	0.0000	0.0000	0.9999
JBHJBT010000055.1	0.1575	0.8408	0.0017
JBHJBT010000056.1	0.6322	0.1409	0.2269
JBHJBT010000057.1	0.4798	0.2126	0.3076
JBHJBT010000058.1	0.8585	0.1032	0.0383
JBHJBT010000059.1	0.5368	0.2133	0.2499
JBHJBT010000060.1	0.6700	0.0287	0.3013
JBHJBT010000061.1	0.0006	0.0000	0.9994
JBHJBT010000062.1	0.0001	0.0000	0.9999
JBHJBT010000063.1	0.0000	0.0000	0.9999
JBHJBT010000064.1	0.0530	0.0005	0.9465
JBHJBT010000065.1	0.7940	0.0696	0.1364
JBHJBT010000066.1	0.9198	0.0405	0.0397
JBHJBT010000067.1	0.7077	0.0482	0.2441
JBHJBT010000068.1	0.6364	0.0281	0.3354
JBHJBT010000069.1	0.6828	0.0272	0.2900
JBHJBT010000070.1	0.6254	0.0049	0.3697
JBHJBT010000071.1	0.7537	0.2444	0.0018
JBHJBT010000072.1	0.7620	0.1062	0.1318
JBHJBT010000073.1	0.5813	0.4175	0.0012
JBHJBT010000074.1	0.1332	0.8658	0.0010
JBHJBT010000075.1	0.4620	0.2214	0.3166
JBHJBT010000076.1	0.0009	0.9987	0.0004
JBHJBT010000077.1	0.6828	0.0272	0.2900
JBHJBT010000078.1	0.8448	0.0323	0.1229
JBHJBT010000079.1	0.6370	0.0273	0.3357
JBHJBT010000080.1	0.8021	0.0520	0.1459
JBHJBT010000081.1	0.7096	0.0488	0.2416
JBHJBT010000082.1	0.6364	0.0281	0.3354
JBHJBT010000083.1	0.7494	0.0668	0.1839
JBHJBT010000084.1	0.0040	0.9958	0.0002
JBHJBT010000085.1	0.6306	0.1432	0.2263
JBHJBT010000086.1	0.0045	0.0000	0.9955
JBHJBT010000087.1	0.4695	0.2351	0.2955
JBHJBT010000088.1	0.0164	0.1217	0.8619
JBHJBT010000089.1	0.0105	0.0563	0.9332
JBHJBT010000090.1	0.0143	0.9840	0.0017
JBHJBT010000091.1	0.6650	0.0294	0.3056
JBHJBT010000092.1	0.6650	0.0294	0.3056
JBHJBT010000093.1	0.7155	0.0440	0.2405
JBHJBT010000094.1	0.6345	0.0410	0.3245
JBHJBT010000095.1	0.5426	0.2128	0.2446
JBHJBT010000096.1	0.6364	0.0281	0.3354
JBHJBT010000097.1	0.6364	0.0281	0.3354
JBHJBT010000098.1	0.6828	0.0272	0.2900
JBHJBT010000099.1	0.6364	0.0281	0.3354
JBHJBT010000100.1	0.0996	0.8972	0.0032
JBHJBT010000101.1	0.0996	0.8972	0.0032
JBHJBT010000102.1	0.0238	0.9748	0.0014
JBHJBT010000103.1	0.6828	0.0272	0.2900
JBHJBT010000104.1	0.6364	0.0281	0.3354
JBHJBT010000105.1	0.6471	0.0303	0.3226
JBHJBT010000106.1	0.8740	0.0229	0.1031
JBHJBT010000107.1	0.6471	0.0303	0.3226
JBHJBT010000108.1	0.6364	0.0281	0.3354
JBHJBT010000109.1	0.6364	0.0281	0.3354
JBHJBT010000110.1	0.6619	0.0310	0.3071
JBHJBT010000111.1	0.3646	0.5094	0.1260
JBHJBT010000112.1	0.7323	0.0338	0.2338
JBHJBT010000113.1	0.6633	0.0290	0.3077
JBHJBT010000114.1	0.6264	0.0313	0.3423
JBHJBT010000115.1	0.6759	0.0323	0.2918
JBHJBT010000116.1	0.6759	0.0323	0.2918
JBHJBT010000117.1	0.6759	0.0323	0.2918
JBHJBT010000118.1	0.6759	0.0323	0.2918
JBHJBT010000119.1	0.6759	0.0323	0.2918
JBHJBT010000120.1	0.6054	0.0303	0.3643
JBHJBT010000121.1	0.7744	0.0599	0.1657
JBHJBT010000122.1	0.6813	0.0326	0.2861
JBHJBT010000123.1	0.4620	0.2214	0.3166
JBHJBT010000124.1	0.7053	0.0333	0.2614
JBHJBT010000125.1	0.6828	0.0272	0.2900
