seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJBT010000001.1	479	3	1	0	11	0.3117	0.8631	0.3006	0.0000	0.6994	0.0000	0.0814	0.2965	0.0292	0.0355	0.0021	0.0000	0.0146	0.0000	0.0104	0.4071	0.0376	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.4866	-173.7515	-542.3407
JBHJBT010000002.1	398	33	0	1	11	0.2544	0.8496	0.3116	0.0000	0.6884	0.0000	0.1005	0.2663	0.0578	0.0427	0.0000	0.0025	0.0151	0.0000	0.0151	0.4246	0.0452	0.0302	0.8359	0.4913	0.0000	0.0000	0.0000	0.0000	0.0025	111.6894	-187.8295	-444.1240
JBHJBT010000003.1	273	1	1	1	11	0.3713	0.8373	0.3187	0.0000	0.6813	0.0000	0.0366	0.1905	0.0293	0.0659	0.0037	0.0000	0.0220	0.0073	0.0183	0.2564	0.0696	0.0476	0.7541	0.5831	0.0000	0.0000	0.0000	0.0000	0.0037	9.2260	-68.7756	-217.4615
JBHJBT010000004.1	257	0	0	0	11	0.3281	0.8370	0.2490	0.0000	0.7510	0.0000	0.0584	0.3113	0.0039	0.0700	0.0078	0.0000	0.0039	0.0000	0.0039	0.3735	0.0778	0.0078	0.7592	0.6492	0.0000	0.0000	0.0000	0.0000	0.0000	29.7348	-37.7797	-319.1679
JBHJBT010000005.1	229	1	5	0	11	0.2982	0.8627	0.3319	0.0000	0.6681	0.0000	0.0786	0.3231	0.0218	0.0393	0.0306	0.0000	0.0087	0.0000	0.0000	0.4236	0.0699	0.0087	0.7986	0.5990	0.0000	0.0000	0.0000	0.0000	0.0000	43.7358	-57.7323	-294.7376
JBHJBT010000006.1	208	2	0	0	11	0.2899	0.8345	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJBT010000007.1	194	5	1	0	11	0.2642	0.8501	0.2732	0.0000	0.7268	0.0000	0.0258	0.2835	0.0309	0.0361	0.0103	0.0000	0.0052	0.0000	0.0155	0.3402	0.0464	0.0206	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJBT010000008.1	200	5	3	1	11	0.2965	0.8864	0.3050	0.0000	0.6950	0.0000	0.0300	0.3000	0.0300	0.0400	0.0150	0.0050	0.0100	0.0050	0.0000	0.3600	0.0600	0.0150	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJBT010000009.1	194	2	1	1	11	0.2850	0.8594	0.3196	0.0000	0.6804	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJBT010000010.1	171	2	0	1	11	0.3471	0.8575	0.2398	0.0000	0.7602	0.0000	0.0702	0.2690	0.0351	0.0585	0.0175	0.0000	0.0175	0.0000	0.0058	0.3743	0.0760	0.0234	0.7775	0.6151	0.0000	0.0000	0.0000	0.0000	0.0000	24.9548	-49.2467	-194.7586
