JAJIWG010000112.1_tRNA1_Ser	8989	9079
JAJIWG010000112.1_tRNA2_Asp	16760	16836
JAJIWG010000112.1_tRNA3_Asp	16931	17007
JAJIWG010000112.1_tRNA4_Val	17036	17110
JAJIWG010000112.1_tRNA5_Leu	23849	23933
JAJIWG010000112.1_tRNA6_Lys	25829	25904
JAJIWG010000112.1_tRNA7_His	25998	26074
JAJIWG010000112.1_tRNA8_Arg	26107	26183
JAJIWG010000112.1_tRNA9_Pro	26226	26302
JAJIWG010000016.1_tRNA1_Val	155984	156058
JAJIWG010000024.1_tRNA1_Glu	70006	70081
JAJIWG010000024.1_tRNA2_Ala	70129	70204
JAJIWG010000037.1_tRNA1_Ser	38949	39041
JAJIWG010000045.1_tRNA1_Leu	34175	34254
JAJIWG010000070.1_tRNA1_Leu	65571	65657
JAJIWG010000087.1_tRNA1_Phe	52773	52848
JAJIWG010000087.1_tRNA2_Pro	81444	81520
JAJIWG010000087.1_tRNA3_Val	116747	116821
JAJIWG010000087.1_tRNA4_Asn	119671	119747
JAJIWG010000087.1_tRNA5_Met	148399	148475
JAJIWG010000087.1_tRNA6_Leu	163602	163686
