gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JAJIWG010000114.1|provirus_1_8241_1	1	981	981	1	0.579	11	None	GENOMAD.222675.VP	1.287e-219	674	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_2	978	1274	297	1	0.566	11	GGA/GAG/AGG	GENOMAD.222243.VP	5.055e-49	169	0	0	1	2773	Inoviridae	NA	NA	PF02303	Helix-destabilising protein
JAJIWG010000114.1|provirus_1_8241_3	1278	1529	252	1	0.639	11	GGA/GAG/AGG	GENOMAD.148914.VV	4.547e-20	85	0	0	1	1	NA	NA	NA	PF17091	Inovirus G7P protein
JAJIWG010000114.1|provirus_1_8241_4	1557	1685	129	1	0.581	11	AGGAG	GENOMAD.112093.VV	2.595e-14	66	0	0	0	1	NA	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_5	2284	2568	285	1	0.635	11	None	GENOMAD.227990.VV	1.618e-27	107	0	0	0	1	NA	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_6	2520	2801	282	1	0.571	11	GGAG/GAGG	GENOMAD.097192.VV	1.524e-12	64	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_7	2936	3256	321	1	0.583	11	GGAG/GAGG	GENOMAD.214060.VP	4.995e-45	158	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_8	3258	4580	1323	1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_9	4610	5002	393	1	0.583	11	GGAGG	GENOMAD.141606.VV	9.358e-50	173	0	0	0	16538	Coriovirus Cf1c	NA	NA	PF13511	NA
JAJIWG010000114.1|provirus_1_8241_10	5041	5379	339	-1	0.640	11	GGA/GAG/AGG	GENOMAD.212325.VP	8.98e-58	195	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JAJIWG010000114.1|provirus_1_8241_11	5502	6347	846	-1	0.671	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_12	6435	7460	1026	1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJIWG010000114.1|provirus_1_8241_13	7612	8241	630	1	0.619	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
