seq_name	chromosome_score	plasmid_score	virus_score
JBHJBR010000001.1	1.0000	0.0000	0.0000
JBHJBR010000002.1	0.9999	0.0001	0.0000
JBHJBR010000003.1	0.9994	0.0006	0.0000
JBHJBR010000004.1	0.9996	0.0004	0.0000
JBHJBR010000005.1	0.9999	0.0001	0.0000
JBHJBR010000006.1	1.0000	0.0000	0.0000
JBHJBR010000007.1	0.9996	0.0004	0.0000
JBHJBR010000008.1	0.9999	0.0001	0.0000
JBHJBR010000009.1	1.0000	0.0000	0.0000
JBHJBR010000010.1	1.0000	0.0000	0.0000
JBHJBR010000011.1	0.9996	0.0004	0.0000
JBHJBR010000012.1	1.0000	0.0000	0.0000
JBHJBR010000013.1	1.0000	0.0000	0.0000
JBHJBR010000014.1	1.0000	0.0000	0.0000
JBHJBR010000015.1	1.0000	0.0000	0.0000
JBHJBR010000016.1	0.9999	0.0001	0.0000
JBHJBR010000017.1	0.9999	0.0001	0.0000
JBHJBR010000018.1	0.9999	0.0001	0.0000
JBHJBR010000019.1	0.9999	0.0001	0.0000
JBHJBR010000020.1	0.0006	0.9994	0.0000
JBHJBR010000021.1	0.9998	0.0002	0.0000
JBHJBR010000022.1	0.9998	0.0002	0.0000
JBHJBR010000023.1	0.2590	0.7410	0.0000
JBHJBR010000024.1	1.0000	0.0000	0.0000
JBHJBR010000025.1	0.9989	0.0011	0.0000
JBHJBR010000026.1	0.9963	0.0037	0.0000
JBHJBR010000027.1	0.0069	0.9931	0.0000
JBHJBR010000028.1	0.0002	0.9998	0.0000
JBHJBR010000029.1	0.0003	0.9997	0.0000
JBHJBR010000030.1	0.9928	0.0071	0.0000
JBHJBR010000031.1	0.9999	0.0001	0.0000
JBHJBR010000032.1	1.0000	0.0000	0.0000
JBHJBR010000033.1	0.0001	0.9999	0.0000
JBHJBR010000034.1	0.7501	0.2499	0.0000
JBHJBR010000035.1	1.0000	0.0000	0.0000
JBHJBR010000036.1	0.0038	0.9962	0.0000
JBHJBR010000037.1	0.9558	0.0418	0.0024
JBHJBR010000038.1	0.0000	0.9999	0.0000
JBHJBR010000039.1	0.0001	0.9997	0.0002
JBHJBR010000040.1	0.0041	0.9959	0.0000
JBHJBR010000041.1	0.7869	0.2120	0.0011
JBHJBR010000042.1	0.6692	0.0014	0.3293
JBHJBR010000043.1	0.0019	0.9981	0.0001
JBHJBR010000044.1	0.0008	0.9992	0.0000
JBHJBR010000045.1	0.0645	0.9337	0.0019
JBHJBR010000046.1	0.9967	0.0031	0.0002
JBHJBR010000047.1	0.6331	0.1372	0.2297
JBHJBR010000048.1	0.0010	0.9987	0.0003
JBHJBR010000049.1	0.0511	0.9488	0.0000
JBHJBR010000050.1	0.9819	0.0167	0.0014
JBHJBR010000051.1	0.8376	0.0922	0.0701
JBHJBR010000052.1	0.8901	0.0750	0.0349
JBHJBR010000053.1	0.0000	0.9999	0.0001
JBHJBR010000054.1	0.0000	0.0000	0.9999
JBHJBR010000055.1	0.9337	0.0243	0.0420
JBHJBR010000056.1	0.1575	0.8408	0.0017
JBHJBR010000057.1	0.6092	0.1534	0.2374
JBHJBR010000058.1	0.4798	0.2126	0.3076
JBHJBR010000059.1	0.8585	0.1032	0.0383
JBHJBR010000060.1	0.5368	0.2133	0.2499
JBHJBR010000061.1	0.6700	0.0287	0.3013
JBHJBR010000062.1	0.0006	0.0000	0.9994
JBHJBR010000063.1	0.0001	0.0000	0.9999
JBHJBR010000064.1	0.6828	0.0272	0.2900
JBHJBR010000065.1	0.0000	0.0000	0.9999
JBHJBR010000066.1	0.7940	0.0696	0.1364
JBHJBR010000067.1	0.7899	0.0490	0.1612
JBHJBR010000068.1	0.9198	0.0405	0.0397
JBHJBR010000069.1	0.7077	0.0482	0.2441
JBHJBR010000070.1	0.6364	0.0281	0.3354
JBHJBR010000071.1	0.6828	0.0272	0.2900
JBHJBR010000072.1	0.6254	0.0049	0.3697
JBHJBR010000073.1	0.7537	0.2444	0.0018
JBHJBR010000074.1	0.5813	0.4175	0.0012
JBHJBR010000075.1	0.7594	0.1093	0.1313
JBHJBR010000076.1	0.1332	0.8658	0.0010
JBHJBR010000077.1	0.4620	0.2214	0.3166
JBHJBR010000078.1	0.0009	0.9987	0.0004
JBHJBR010000079.1	0.0248	0.0003	0.9748
JBHJBR010000080.1	0.8448	0.0323	0.1229
JBHJBR010000081.1	0.6370	0.0273	0.3357
JBHJBR010000082.1	0.8021	0.0520	0.1459
JBHJBR010000083.1	0.7096	0.0488	0.2416
JBHJBR010000084.1	0.6364	0.0281	0.3354
JBHJBR010000085.1	0.7494	0.0668	0.1839
JBHJBR010000086.1	0.0040	0.9958	0.0002
JBHJBR010000087.1	0.6306	0.1432	0.2263
JBHJBR010000088.1	0.0045	0.0000	0.9955
JBHJBR010000089.1	0.4695	0.2351	0.2955
JBHJBR010000090.1	0.0105	0.0563	0.9332
JBHJBR010000091.1	0.0164	0.1217	0.8619
JBHJBR010000092.1	0.0143	0.9840	0.0017
JBHJBR010000093.1	0.6650	0.0294	0.3056
JBHJBR010000094.1	0.6650	0.0294	0.3056
JBHJBR010000095.1	0.7155	0.0440	0.2405
JBHJBR010000096.1	0.6345	0.0410	0.3245
