#Insert size (bp)	insert size
19.0	207.0
20.0	44.0
21.0	47.0
22.0	23.0
23.0	1.0
24.0	1.0
25.0	2.0
26.0	5.0
27.0	7.0
28.0	19.0
29.0	30.0
30.0	24.0
31.0	28.0
32.0	60.0
33.0	92.0
34.0	108.0
35.0	98.0
36.0	69.0
37.0	49.0
38.0	48.0
39.0	54.0
40.0	100.0
41.0	137.0
42.0	199.0
43.0	267.0
44.0	299.0
45.0	229.0
46.0	149.0
47.0	99.0
48.0	87.0
49.0	95.0
50.0	132.0
51.0	209.0
52.0	228.0
53.0	298.0
54.0	370.0
55.0	317.0
56.0	265.0
57.0	166.0
58.0	101.0
59.0	121.0
60.0	180.0
61.0	190.0
62.0	314.0
63.0	326.0
64.0	330.0
65.0	322.0
66.0	277.0
67.0	211.0
68.0	128.0
69.0	125.0
70.0	166.0
71.0	234.0
72.0	308.0
73.0	385.0
74.0	379.0
75.0	412.0
76.0	342.0
77.0	269.0
78.0	173.0
79.0	165.0
80.0	201.0
81.0	267.0
82.0	296.0
83.0	338.0
84.0	465.0
85.0	399.0
86.0	405.0
87.0	328.0
88.0	242.0
89.0	208.0
90.0	210.0
91.0	242.0
92.0	259.0
93.0	341.0
94.0	430.0
95.0	421.0
96.0	449.0
97.0	358.0
98.0	321.0
99.0	222.0
100.0	218.0
101.0	227.0
102.0	283.0
103.0	368.0
104.0	442.0
105.0	480.0
106.0	503.0
107.0	444.0
108.0	365.0
109.0	329.0
110.0	257.0
111.0	267.0
112.0	367.0
113.0	390.0
114.0	454.0
115.0	525.0
116.0	515.0
117.0	482.0
118.0	406.0
119.0	328.0
120.0	296.0
121.0	273.0
122.0	335.0
123.0	394.0
124.0	449.0
125.0	483.0
126.0	543.0
127.0	532.0
128.0	509.0
129.0	422.0
130.0	381.0
131.0	333.0
132.0	348.0
133.0	403.0
134.0	500.0
135.0	587.0
136.0	568.0
137.0	607.0
138.0	577.0
139.0	474.0
140.0	466.0
141.0	396.0
142.0	403.0
143.0	420.0
144.0	496.0
145.0	612.0
146.0	659.0
147.0	715.0
148.0	625.0
149.0	625.0
150.0	489.0
151.0	468.0
152.0	455.0
153.0	483.0
154.0	536.0
155.0	617.0
156.0	684.0
157.0	751.0
158.0	720.0
159.0	669.0
160.0	623.0
161.0	563.0
162.0	510.0
163.0	510.0
164.0	546.0
165.0	674.0
166.0	661.0
167.0	804.0
168.0	839.0
169.0	803.0
170.0	707.0
171.0	592.0
172.0	625.0
173.0	593.0
174.0	587.0
175.0	643.0
176.0	759.0
177.0	865.0
178.0	882.0
179.0	846.0
180.0	865.0
181.0	739.0
182.0	732.0
183.0	654.0
184.0	741.0
185.0	705.0
186.0	842.0
187.0	884.0
188.0	969.0
189.0	1039.0
190.0	928.0
191.0	882.0
192.0	884.0
193.0	748.0
194.0	793.0
195.0	878.0
196.0	894.0
197.0	1089.0
198.0	1061.0
199.0	1137.0
200.0	1067.0
201.0	1056.0
202.0	973.0
203.0	909.0
204.0	900.0
205.0	1033.0
206.0	948.0
207.0	1123.0
208.0	1161.0
209.0	1254.0
210.0	1144.0
211.0	1267.0
212.0	1144.0
213.0	1036.0
214.0	1013.0
215.0	1120.0
216.0	1066.0
217.0	1147.0
218.0	1245.0
219.0	1280.0
220.0	1342.0
221.0	1435.0
222.0	1292.0
223.0	1217.0
224.0	1191.0
225.0	1150.0
226.0	1135.0
227.0	1263.0
228.0	1379.0
229.0	1452.0
230.0	1480.0
231.0	1468.0
232.0	1479.0
233.0	1348.0
234.0	1447.0
235.0	1310.0
236.0	1352.0
237.0	1481.0
238.0	1486.0
239.0	1545.0
240.0	1639.0
241.0	1650.0
242.0	1655.0
243.0	1563.0
244.0	1632.0
245.0	1509.0
246.0	1408.0
247.0	1569.0
248.0	1545.0
249.0	1737.0
250.0	1774.0
251.0	1854.0
252.0	1914.0
253.0	1778.0
254.0	1740.0
255.0	1652.0
256.0	1675.0
257.0	1609.0
258.0	1766.0
259.0	1805.0
260.0	1926.0
261.0	1999.0
262.0	2023.0
263.0	1892.0
264.0	1972.0
265.0	1909.0
266.0	1830.0
267.0	1874.0
268.0	1973.0
269.0	1925.0
270.0	2077.0
271.0	2185.0
272.0	2232.0
273.0	2159.0
274.0	2131.0
275.0	2055.0
276.0	1962.0
277.0	1913.0
278.0	2060.0
279.0	2100.0
280.0	2154.0
281.0	2258.0
282.0	2261.0
283.0	2307.0
284.0	2251.0
285.0	2226.0
286.0	2152.0
287.0	2152.0
288.0	2099.0
289.0	2236.0
290.0	2233.0
291.0	2336.0
292.0	2524.0
293.0	2342.0
294.0	2455.0
295.0	2397.0
296.0	2401.0
297.0	2177.0
298.0	2278.0
299.0	2276.0
300.0	2469.0
301.0	2471.0
302.0	2473.0
303.0	2682.0
304.0	2553.0
305.0	2556.0
306.0	2487.0
307.0	2423.0
308.0	2280.0
309.0	2366.0
310.0	2415.0
311.0	2514.0
312.0	2628.0
