seq_name	chromosome_score	plasmid_score	virus_score
JPYC01000001.1	0.4723	0.0913	0.4364
JPYC01000010.1	0.9464	0.0504	0.0032
JPYC01000100.1	0.9820	0.0146	0.0034
JPYC01000998.1	0.6680	0.0541	0.2779
JPYC01000999.1	0.6623	0.0803	0.2574
JPYC01001000.1	0.9589	0.0276	0.0135
JPYC01001001.1	0.8976	0.0333	0.0691
JPYC01001002.1	0.6125	0.2579	0.1297
JPYC01001003.1	0.9990	0.0008	0.0001
JPYC01001004.1	0.6460	0.3407	0.0132
JPYC01001005.1	0.9405	0.0543	0.0052
JPYC01001006.1	0.0254	0.0049	0.9697
JPYC01001007.1	0.6721	0.0569	0.2710
JPYC01000101.1	0.9777	0.0204	0.0019
JPYC01001008.1	0.9921	0.0073	0.0006
JPYC01001009.1	0.8945	0.0391	0.0664
JPYC01001010.1	0.4518	0.1446	0.4036
JPYC01001011.1	0.7408	0.0487	0.2105
JPYC01001012.1	0.9844	0.0118	0.0037
JPYC01001013.1	0.8871	0.0227	0.0902
JPYC01001014.1	0.6084	0.0775	0.3140
JPYC01001015.1	0.8514	0.0639	0.0847
JPYC01001016.1	0.7803	0.0937	0.1260
JPYC01001017.1	0.3491	0.0911	0.5599
JPYC01000102.1	0.6579	0.3335	0.0086
JPYC01001018.1	0.9834	0.0159	0.0008
JPYC01001019.1	0.6205	0.0392	0.3402
JPYC01001020.1	0.8617	0.0347	0.1036
JPYC01001021.1	0.6992	0.0741	0.2267
JPYC01001022.1	0.8871	0.0648	0.0481
JPYC01001023.1	0.9829	0.0152	0.0020
JPYC01001024.1	0.9972	0.0024	0.0004
JPYC01001025.1	0.6130	0.3726	0.0144
JPYC01001026.1	0.4723	0.4391	0.0886
JPYC01001027.1	0.8668	0.0402	0.0930
JPYC01000103.1	0.0000	0.9999	0.0001
JPYC01001028.1	0.6121	0.3067	0.0812
JPYC01001029.1	0.8583	0.0728	0.0689
JPYC01001030.1	0.6493	0.2169	0.1338
JPYC01001031.1	0.0002	0.9998	0.0000
JPYC01001032.1	0.3855	0.6028	0.0117
JPYC01001033.1	0.7417	0.2413	0.0169
JPYC01001034.1	0.8908	0.0883	0.0209
JPYC01001035.1	0.7383	0.0565	0.2052
JPYC01001036.1	0.8225	0.0482	0.1294
JPYC01001037.1	0.9917	0.0074	0.0008
JPYC01000104.1	0.7329	0.2614	0.0056
JPYC01001038.1	0.2790	0.6967	0.0244
JPYC01001039.1	0.6062	0.0897	0.3041
JPYC01001040.1	0.7919	0.1375	0.0705
JPYC01001041.1	0.7258	0.0851	0.1891
JPYC01001042.1	0.0000	0.9999	0.0001
JPYC01001043.1	0.9980	0.0017	0.0003
JPYC01001044.1	0.9891	0.0080	0.0029
JPYC01001045.1	0.9370	0.0213	0.0417
JPYC01001046.1	0.3653	0.1266	0.5081
JPYC01001047.1	0.0946	0.0212	0.8843
JPYC01000105.1	0.9652	0.0299	0.0048
JPYC01001048.1	0.8206	0.1181	0.0613
JPYC01001049.1	0.6089	0.3363	0.0549
JPYC01001050.1	0.9943	0.0051	0.0007
JPYC01001051.1	0.4090	0.1677	0.4233
JPYC01001052.1	0.0000	1.0000	0.0000
JPYC01001053.1	0.8635	0.0992	0.0373
JPYC01001054.1	0.4956	0.4590	0.0454
JPYC01001055.1	0.5090	0.2315	0.2595
JPYC01001056.1	0.2340	0.0350	0.7310
JPYC01001057.1	0.9952	0.0032	0.0016
JPYC01000106.1	0.9991	0.0007	0.0001
JPYC01001058.1	0.3225	0.1108	0.5667
JPYC01001059.1	0.8507	0.0849	0.0644
JPYC01001060.1	0.9872	0.0116	0.0011
JPYC01001061.1	0.0224	0.9775	0.0001
JPYC01001062.1	0.6100	0.0477	0.3422
JPYC01001063.1	0.8854	0.0395	0.0751
JPYC01001064.1	0.9918	0.0052	0.0029
JPYC01001065.1	0.1297	0.3310	0.5393
JPYC01001066.1	0.8994	0.0591	0.0415
JPYC01001067.1	0.8718	0.0541	0.0740
JPYC01000107.1	0.9902	0.0087	0.0012
JPYC01001068.1	0.9943	0.0051	0.0006
JPYC01001069.1	0.7567	0.0415	0.2018
JPYC01001070.1	0.9943	0.0051	0.0006
JPYC01001071.1	0.5576	0.0412	0.4012
JPYC01001072.1	0.8864	0.0613	0.0523
JPYC01001073.1	0.0286	0.9647	0.0067
JPYC01001074.1	0.8307	0.1262	0.0431
JPYC01001075.1	0.3302	0.1894	0.4804
JPYC01001076.1	0.3162	0.0417	0.6422
JPYC01001077.1	0.5550	0.1541	0.2909
JPYC01000108.1	0.3559	0.6327	0.0115
JPYC01001078.1	0.8797	0.0360	0.0843
JPYC01001079.1	0.4063	0.0367	0.5569
JPYC01001080.1	0.1747	0.6051	0.2203
JPYC01001081.1	0.3430	0.0553	0.6017
JPYC01001082.1	0.1597	0.0320	0.8083
JPYC01001083.1	0.1961	0.7293	0.0746
JPYC01001084.1	0.3413	0.0380	0.6208
JPYC01001085.1	0.7718	0.0508	0.1774
JPYC01001086.1	0.9261	0.0265	0.0474
JPYC01001087.1	0.8055	0.0448	0.1497
JPYC01000109.1	0.9320	0.0638	0.0042
JPYC01001088.1	0.5491	0.0488	0.4020
