seq_name	chromosome_score	plasmid_score	virus_score
JAWUDS010000010.1	0.4696	0.5133	0.0171
JAWUDS010000011.1	0.4256	0.5552	0.0191
JAWUDS010000012.1	0.4726	0.5142	0.0132
JAWUDS010000013.1	0.5333	0.4453	0.0215
JAWUDS010000014.1	0.3935	0.5816	0.0249
JAWUDS010000015.1	0.5509	0.4377	0.0115
JAWUDS010000016.1	0.5057	0.4644	0.0299
JAWUDS010000017.1	0.5350	0.4548	0.0102
JAWUDS010000018.1	0.5081	0.4539	0.0380
JAWUDS010000019.1	0.4968	0.4907	0.0125
JAWUDS010000001.1	0.4472	0.5272	0.0257
JAWUDS010000020.1	0.3626	0.5991	0.0383
JAWUDS010000021.1	0.3463	0.6189	0.0349
JAWUDS010000022.1	0.4323	0.5408	0.0269
JAWUDS010000023.1	0.3496	0.5365	0.1138
JAWUDS010000024.1	0.6774	0.3122	0.0105
JAWUDS010000025.1	0.4940	0.4538	0.0522
JAWUDS010000026.1	0.4960	0.4790	0.0250
JAWUDS010000027.1	0.3076	0.6736	0.0188
JAWUDS010000028.1	0.3534	0.6374	0.0092
JAWUDS010000029.1	0.4882	0.4844	0.0274
JAWUDS010000002.1	0.4818	0.4870	0.0312
JAWUDS010000030.1	0.0156	0.7884	0.1959
JAWUDS010000031.1	0.4911	0.4900	0.0188
JAWUDS010000032.1	0.3281	0.6341	0.0378
JAWUDS010000033.1	0.5681	0.3928	0.0391
JAWUDS010000034.1	0.6101	0.3512	0.0387
JAWUDS010000035.1	0.4490	0.4360	0.1150
JAWUDS010000036.1	0.3709	0.5909	0.0383
JAWUDS010000037.1	0.4763	0.5011	0.0226
JAWUDS010000038.1	0.0033	0.9050	0.0917
JAWUDS010000039.1	0.4612	0.5153	0.0235
JAWUDS010000003.1	0.5143	0.4615	0.0242
JAWUDS010000040.1	0.4057	0.5133	0.0810
JAWUDS010000041.1	0.0228	0.4569	0.5203
JAWUDS010000042.1	0.4125	0.5508	0.0368
JAWUDS010000043.1	0.0017	0.8913	0.1070
JAWUDS010000044.1	0.0965	0.7410	0.1625
JAWUDS010000045.1	0.7092	0.2559	0.0349
JAWUDS010000046.1	0.0056	0.8324	0.1620
JAWUDS010000047.1	0.0004	0.9570	0.0426
JAWUDS010000048.1	0.4046	0.5861	0.0093
JAWUDS010000049.1	0.1281	0.7093	0.1626
JAWUDS010000004.1	0.5046	0.4766	0.0189
JAWUDS010000050.1	0.4831	0.4997	0.0172
JAWUDS010000051.1	0.0021	0.7079	0.2900
JAWUDS010000052.1	0.0575	0.9218	0.0208
JAWUDS010000053.1	0.0716	0.8490	0.0795
JAWUDS010000054.1	0.0695	0.7738	0.1567
JAWUDS010000055.1	0.0000	0.9963	0.0037
JAWUDS010000056.1	0.0008	0.8353	0.1639
JAWUDS010000057.1	0.3525	0.6390	0.0085
JAWUDS010000058.1	0.5106	0.4786	0.0108
JAWUDS010000059.1	0.0331	0.8072	0.1598
JAWUDS010000005.1	0.3901	0.5949	0.0150
JAWUDS010000060.1	0.0646	0.9022	0.0332
JAWUDS010000061.1	0.0128	0.9678	0.0194
JAWUDS010000062.1	0.8864	0.0788	0.0348
JAWUDS010000063.1	0.1747	0.1573	0.6679
JAWUDS010000064.1	0.0988	0.8772	0.0241
JAWUDS010000065.1	0.2820	0.6828	0.0352
JAWUDS010000066.1	0.0558	0.9205	0.0237
JAWUDS010000067.1	0.5243	0.3757	0.1000
JAWUDS010000068.1	0.2208	0.7412	0.0380
JAWUDS010000069.1	0.4884	0.3314	0.1802
JAWUDS010000006.1	0.4791	0.5090	0.0119
JAWUDS010000070.1	0.2271	0.7431	0.0298
JAWUDS010000071.1	0.2490	0.5538	0.1971
JAWUDS010000072.1	0.2018	0.6887	0.1095
JAWUDS010000073.1	0.2417	0.5933	0.1650
JAWUDS010000074.1	0.2324	0.5158	0.2519
JAWUDS010000075.1	0.6861	0.2754	0.0385
JAWUDS010000076.1	0.2455	0.3695	0.3850
JAWUDS010000077.1	0.2225	0.5474	0.2301
JAWUDS010000078.1	0.4976	0.4080	0.0943
JAWUDS010000079.1	0.4061	0.4844	0.1095
JAWUDS010000007.1	0.4669	0.5070	0.0262
JAWUDS010000080.1	0.5038	0.3788	0.1173
JAWUDS010000081.1	0.1663	0.4061	0.4276
JAWUDS010000082.1	0.3006	0.3881	0.3113
JAWUDS010000083.1	0.2813	0.5241	0.1947
JAWUDS010000084.1	0.8634	0.0861	0.0505
JAWUDS010000085.1	0.1963	0.4214	0.3823
JAWUDS010000086.1	0.2375	0.4252	0.3373
JAWUDS010000087.1	0.5805	0.3196	0.0999
JAWUDS010000088.1	0.3571	0.3526	0.2903
JAWUDS010000089.1	0.3790	0.1815	0.4395
JAWUDS010000008.1	0.4590	0.5254	0.0156
JAWUDS010000090.1	0.2587	0.2671	0.4742
JAWUDS010000091.1	0.6874	0.1834	0.1291
JAWUDS010000092.1	0.2154	0.3919	0.3927
JAWUDS010000093.1	0.1967	0.2264	0.5769
JAWUDS010000094.1	0.1124	0.2544	0.6332
JAWUDS010000095.1	0.4386	0.1999	0.3616
JAWUDS010000009.1	0.4590	0.5053	0.0357
