seq_name	chromosome_score	plasmid_score	virus_score
JAUALK020000001.1	0.9694	0.0280	0.0026
JAUALK020000010.1	0.9665	0.0309	0.0026
JAUALK020000011.1	0.9833	0.0151	0.0015
JAUALK020000012.1	0.9888	0.0101	0.0011
JAUALK020000013.1	0.9766	0.0211	0.0023
JAUALK020000014.1	0.9739	0.0241	0.0020
JAUALK020000015.1	0.9752	0.0222	0.0025
JAUALK020000016.1	0.9748	0.0232	0.0020
JAUALK020000017.1	0.9709	0.0269	0.0022
JAUALK020000018.1	0.9668	0.0305	0.0026
JAUALK020000019.1	0.9409	0.0546	0.0045
JAUALK020000002.1	0.9377	0.0582	0.0042
JAUALK020000020.1	0.8909	0.1022	0.0069
JAUALK020000021.1	0.8465	0.1457	0.0078
JAUALK020000022.1	0.9258	0.0696	0.0046
JAUALK020000023.1	0.0001	0.9998	0.0001
JAUALK020000024.1	0.9748	0.0235	0.0017
JAUALK020000025.1	0.0000	1.0000	0.0000
JAUALK020000026.1	0.9763	0.0217	0.0020
JAUALK020000027.1	0.8884	0.1059	0.0057
JAUALK020000028.1	0.8070	0.1720	0.0210
JAUALK020000029.1	0.0000	1.0000	0.0000
JAUALK020000003.1	0.9310	0.0641	0.0048
JAUALK020000030.1	0.9447	0.0510	0.0043
JAUALK020000031.1	0.0007	0.0025	0.9968
JAUALK020000032.1	0.0000	0.9999	0.0001
JAUALK020000033.1	0.0000	1.0000	0.0000
JAUALK020000034.1	0.9306	0.0631	0.0063
JAUALK020000035.1	0.0000	1.0000	0.0000
JAUALK020000036.1	0.0000	1.0000	0.0000
JAUALK020000037.1	0.0000	1.0000	0.0000
JAUALK020000038.1	0.0000	1.0000	0.0000
JAUALK020000039.1	0.0622	0.9288	0.0091
JAUALK020000004.1	0.9387	0.0571	0.0041
JAUALK020000040.1	0.0000	0.9999	0.0001
JAUALK020000041.1	0.2792	0.6978	0.0230
JAUALK020000042.1	0.0100	0.9528	0.0372
JAUALK020000043.1	0.0000	1.0000	0.0000
JAUALK020000044.1	0.0000	1.0000	0.0000
JAUALK020000045.1	0.9983	0.0015	0.0003
JAUALK020000046.1	0.9983	0.0015	0.0002
JAUALK020000047.1	0.0000	1.0000	0.0000
JAUALK020000048.1	0.0009	0.9983	0.0008
JAUALK020000049.1	0.6392	0.2868	0.0740
JAUALK020000005.1	0.9746	0.0232	0.0022
JAUALK020000050.1	0.0295	0.9477	0.0229
JAUALK020000051.1	0.7835	0.1659	0.0506
JAUALK020000052.1	0.4819	0.4451	0.0731
JAUALK020000053.1	0.8685	0.1131	0.0183
JAUALK020000054.1	0.4324	0.4955	0.0722
JAUALK020000055.1	0.2175	0.4129	0.3696
JAUALK020000056.1	0.3810	0.4360	0.1830
JAUALK020000057.1	0.2249	0.7502	0.0250
JAUALK020000058.1	0.3005	0.5259	0.1736
JAUALK020000059.1	0.0231	0.8407	0.1361
JAUALK020000006.1	0.9411	0.0546	0.0043
JAUALK020000060.1	0.4272	0.5584	0.0144
JAUALK020000061.1	0.0080	0.0045	0.9875
JAUALK020000062.1	0.1453	0.6315	0.2232
JAUALK020000063.1	0.7733	0.1635	0.0633
JAUALK020000064.1	0.3384	0.3383	0.3232
JAUALK020000065.1	0.4482	0.4678	0.0840
JAUALK020000066.1	0.2702	0.5731	0.1567
JAUALK020000067.1	0.0003	0.9996	0.0001
JAUALK020000068.1	0.7082	0.2425	0.0493
JAUALK020000069.1	0.8720	0.0672	0.0608
JAUALK020000007.1	0.9180	0.0769	0.0051
JAUALK020000070.1	0.5265	0.1644	0.3091
JAUALK020000071.1	0.8112	0.0735	0.1153
JAUALK020000072.1	0.7850	0.1254	0.0896
JAUALK020000073.1	0.7957	0.0558	0.1484
JAUALK020000074.1	0.3702	0.1615	0.4684
JAUALK020000075.1	0.6776	0.0732	0.2492
JAUALK020000076.1	0.3778	0.0851	0.5372
JAUALK020000008.1	0.9717	0.0260	0.0022
JAUALK020000009.1	0.9604	0.0366	0.0030
