seq_name	chromosome_score	plasmid_score	virus_score
JBHJCD010000001.1	0.4631	0.5159	0.0210
JBHJCD010000002.1	0.4366	0.5380	0.0254
JBHJCD010000003.1	0.5294	0.4344	0.0362
JBHJCD010000004.1	0.4044	0.5740	0.0216
JBHJCD010000005.1	0.5132	0.4659	0.0209
JBHJCD010000006.1	0.4352	0.5447	0.0201
JBHJCD010000007.1	0.4806	0.5043	0.0151
JBHJCD010000008.1	0.4776	0.5041	0.0184
JBHJCD010000009.1	0.5236	0.4547	0.0216
JBHJCD010000010.1	0.4472	0.5378	0.0150
JBHJCD010000011.1	0.4676	0.5137	0.0188
JBHJCD010000012.1	0.5202	0.4671	0.0127
JBHJCD010000013.1	0.5595	0.4258	0.0147
JBHJCD010000014.1	0.3997	0.5782	0.0222
JBHJCD010000015.1	0.4382	0.5231	0.0387
JBHJCD010000016.1	0.5065	0.4558	0.0377
JBHJCD010000017.1	0.4498	0.5268	0.0234
JBHJCD010000018.1	0.4188	0.4951	0.0861
JBHJCD010000019.1	0.5266	0.4579	0.0155
JBHJCD010000020.1	0.5245	0.4546	0.0209
JBHJCD010000021.1	0.4520	0.4876	0.0604
JBHJCD010000022.1	0.4183	0.5731	0.0087
JBHJCD010000023.1	0.3429	0.6404	0.0167
JBHJCD010000024.1	0.6777	0.2960	0.0263
JBHJCD010000025.1	0.4367	0.5324	0.0309
JBHJCD010000026.1	0.4022	0.5712	0.0266
JBHJCD010000027.1	0.3590	0.6090	0.0320
JBHJCD010000028.1	0.4249	0.5512	0.0240
JBHJCD010000029.1	0.3599	0.6325	0.0076
JBHJCD010000030.1	0.4366	0.5340	0.0294
JBHJCD010000031.1	0.3222	0.6397	0.0381
JBHJCD010000032.1	0.5007	0.4676	0.0318
JBHJCD010000033.1	0.4554	0.5171	0.0275
JBHJCD010000034.1	0.0089	0.8571	0.1340
JBHJCD010000035.1	0.4895	0.4819	0.0286
JBHJCD010000036.1	0.2688	0.4618	0.2694
JBHJCD010000037.1	0.5618	0.4218	0.0164
JBHJCD010000038.1	0.1252	0.5228	0.3520
JBHJCD010000039.1	0.4752	0.5202	0.0046
JBHJCD010000040.1	0.4530	0.4955	0.0515
JBHJCD010000041.1	0.0015	0.8008	0.1976
JBHJCD010000042.1	0.0034	0.8718	0.1248
JBHJCD010000043.1	0.1064	0.7267	0.1669
JBHJCD010000044.1	0.0001	0.9452	0.0547
JBHJCD010000045.1	0.6924	0.2637	0.0439
JBHJCD010000046.1	0.0038	0.7746	0.2216
JBHJCD010000047.1	0.0006	0.9793	0.0201
JBHJCD010000048.1	0.1249	0.8452	0.0300
JBHJCD010000049.1	0.0074	0.8403	0.1523
JBHJCD010000050.1	0.1132	0.6738	0.2130
JBHJCD010000051.1	0.0436	0.7751	0.1814
JBHJCD010000052.1	0.5099	0.4721	0.0180
JBHJCD010000053.1	0.0000	0.9956	0.0044
JBHJCD010000054.1	0.0206	0.8653	0.1141
JBHJCD010000055.1	0.0002	0.7840	0.2158
JBHJCD010000056.1	0.1126	0.7716	0.1158
JBHJCD010000057.1	0.0102	0.6418	0.3479
JBHJCD010000058.1	0.0785	0.8757	0.0458
JBHJCD010000059.1	0.0064	0.9769	0.0167
JBHJCD010000060.1	0.8902	0.1017	0.0082
JBHJCD010000061.1	0.1295	0.7303	0.1402
JBHJCD010000062.1	0.3075	0.6261	0.0664
JBHJCD010000063.1	0.2153	0.7400	0.0447
JBHJCD010000064.1	0.5184	0.4082	0.0734
JBHJCD010000065.1	0.4691	0.2902	0.2407
JBHJCD010000066.1	0.4234	0.5326	0.0440
JBHJCD010000067.1	0.2591	0.7165	0.0245
JBHJCD010000068.1	0.1836	0.7810	0.0353
JBHJCD010000069.1	0.6200	0.3380	0.0421
JBHJCD010000070.1	0.1312	0.8026	0.0662
JBHJCD010000071.1	0.2873	0.6012	0.1116
JBHJCD010000072.1	0.4098	0.5202	0.0700
JBHJCD010000073.1	0.6350	0.2144	0.1506
JBHJCD010000074.1	0.4742	0.3320	0.1938
JBHJCD010000075.1	0.3722	0.3888	0.2389
JBHJCD010000076.1	0.1698	0.4187	0.4115
JBHJCD010000077.1	0.3628	0.5014	0.1358
JBHJCD010000078.1	0.3989	0.4204	0.1807
JBHJCD010000079.1	0.2857	0.3684	0.3459
JBHJCD010000080.1	0.2540	0.6176	0.1284
JBHJCD010000081.1	0.4022	0.4782	0.1195
JBHJCD010000082.1	0.5529	0.3516	0.0955
JBHJCD010000083.1	0.2942	0.3364	0.3694
JBHJCD010000084.1	0.4061	0.4844	0.1095
JBHJCD010000085.1	0.1663	0.4061	0.4276
JBHJCD010000086.1	0.2268	0.5411	0.2322
JBHJCD010000087.1	0.3766	0.3424	0.2809
JBHJCD010000088.1	0.2804	0.3394	0.3802
JBHJCD010000089.1	0.6518	0.3046	0.0436
JBHJCD010000090.1	0.8567	0.0891	0.0543
JBHJCD010000091.1	0.5178	0.2673	0.2149
JBHJCD010000092.1	0.2483	0.5714	0.1803
JBHJCD010000093.1	0.4114	0.4529	0.1357
JBHJCD010000094.1	0.4010	0.2670	0.3320
JBHJCD010000095.1	0.4313	0.3507	0.2180
JBHJCD010000096.1	0.3626	0.2492	0.3883
JBHJCD010000097.1	0.4140	0.3480	0.2380
JBHJCD010000098.1	0.5721	0.2174	0.2105
JBHJCD010000099.1	0.4517	0.2850	0.2633
JBHJCD010000100.1	0.3790	0.1815	0.4395
JBHJCD010000101.1	0.2953	0.3294	0.3753
JBHJCD010000102.1	0.6674	0.2133	0.1194
JBHJCD010000103.1	0.3436	0.3355	0.3209
