seq_name	chromosome_score	plasmid_score	virus_score
JBBIGK010000001.1	0.4805	0.4901	0.0294
JBBIGK010000002.1	0.4622	0.5291	0.0087
JBBIGK010000003.1	0.4947	0.4714	0.0340
JBBIGK010000004.1	0.4418	0.5326	0.0255
JBBIGK010000005.1	0.4626	0.5168	0.0205
JBBIGK010000006.1	0.5134	0.4704	0.0162
JBBIGK010000007.1	0.4723	0.5050	0.0227
JBBIGK010000008.1	0.4625	0.5129	0.0246
JBBIGK010000009.1	0.5172	0.4617	0.0211
JBBIGK010000010.1	0.4415	0.5498	0.0086
JBBIGK010000011.1	0.4998	0.4707	0.0295
JBBIGK010000012.1	0.4720	0.5027	0.0254
JBBIGK010000013.1	0.5554	0.4306	0.0140
JBBIGK010000014.1	0.4338	0.5458	0.0204
JBBIGK010000015.1	0.3964	0.5878	0.0158
JBBIGK010000016.1	0.4986	0.4814	0.0200
JBBIGK010000017.1	0.5119	0.4501	0.0379
JBBIGK010000018.1	0.3398	0.6180	0.0422
JBBIGK010000019.1	0.4965	0.4923	0.0112
JBBIGK010000020.1	0.4249	0.5163	0.0588
JBBIGK010000021.1	0.4797	0.5040	0.0163
JBBIGK010000022.1	0.4164	0.5573	0.0262
JBBIGK010000023.1	0.3296	0.5421	0.1283
JBBIGK010000024.1	0.3456	0.6409	0.0135
JBBIGK010000025.1	0.6959	0.2905	0.0135
JBBIGK010000026.1	0.4792	0.4291	0.0917
JBBIGK010000027.1	0.4279	0.5457	0.0264
JBBIGK010000028.1	0.4506	0.5463	0.0031
JBBIGK010000029.1	0.3156	0.6155	0.0689
JBBIGK010000030.1	0.5677	0.3933	0.0389
JBBIGK010000031.1	0.3894	0.5551	0.0555
JBBIGK010000032.1	0.6152	0.3484	0.0364
JBBIGK010000033.1	0.3701	0.5919	0.0380
JBBIGK010000034.1	0.4624	0.4197	0.1179
JBBIGK010000035.1	0.0080	0.9132	0.0788
JBBIGK010000036.1	0.4019	0.4844	0.1137
JBBIGK010000037.1	0.1489	0.6500	0.2010
JBBIGK010000038.1	0.5671	0.4188	0.0141
JBBIGK010000039.1	0.0022	0.7629	0.2349
JBBIGK010000040.1	0.1379	0.7653	0.0968
JBBIGK010000041.1	0.1410	0.7607	0.0983
JBBIGK010000042.1	0.3977	0.5563	0.0459
JBBIGK010000043.1	0.0048	0.8618	0.1334
JBBIGK010000044.1	0.5149	0.3734	0.1117
JBBIGK010000045.1	0.7169	0.2503	0.0328
JBBIGK010000046.1	0.1367	0.8473	0.0160
JBBIGK010000047.1	0.5234	0.4666	0.0100
JBBIGK010000048.1	0.5571	0.4341	0.0088
JBBIGK010000049.1	0.1066	0.7227	0.1706
JBBIGK010000050.1	0.0292	0.7052	0.2656
JBBIGK010000051.1	0.3799	0.5929	0.0272
JBBIGK010000052.1	0.3230	0.5696	0.1073
JBBIGK010000053.1	0.0041	0.9777	0.0182
JBBIGK010000054.1	0.5939	0.3707	0.0354
JBBIGK010000055.1	0.1649	0.8211	0.0140
JBBIGK010000056.1	0.8930	0.0986	0.0083
JBBIGK010000057.1	0.1957	0.3368	0.4676
JBBIGK010000058.1	0.1132	0.5766	0.3103
JBBIGK010000059.1	0.3784	0.5935	0.0282
JBBIGK010000060.1	0.2283	0.4678	0.3038
JBBIGK010000061.1	0.4761	0.4803	0.0436
JBBIGK010000062.1	0.0860	0.8454	0.0685
JBBIGK010000063.1	0.5698	0.3639	0.0662
JBBIGK010000064.1	0.0924	0.7898	0.1178
JBBIGK010000065.1	0.2268	0.5706	0.2026
JBBIGK010000066.1	0.3971	0.4132	0.1897
JBBIGK010000067.1	0.2191	0.3577	0.4232
JBBIGK010000068.1	0.2237	0.6141	0.1623
JBBIGK010000069.1	0.2417	0.5933	0.1650
JBBIGK010000070.1	0.4976	0.4080	0.0943
JBBIGK010000071.1	0.1677	0.4586	0.3737
JBBIGK010000072.1	0.4030	0.3942	0.2028
JBBIGK010000073.1	0.2696	0.5839	0.1465
JBBIGK010000074.1	0.0915	0.6675	0.2411
JBBIGK010000075.1	0.1160	0.6086	0.2754
JBBIGK010000076.1	0.2483	0.5714	0.1803
JBBIGK010000077.1	0.5363	0.2555	0.2082
JBBIGK010000078.1	0.3098	0.4046	0.2857
JBBIGK010000079.1	0.4941	0.3267	0.1792
JBBIGK010000080.1	0.6266	0.2502	0.1231
JBBIGK010000081.1	0.3832	0.2653	0.3515
JBBIGK010000082.1	0.2865	0.3148	0.3987
JBBIGK010000083.1	0.6471	0.1540	0.1989
JBBIGK010000084.1	0.2643	0.3637	0.3720
