#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	4.181825785137791E-5
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	4.181825785137791E-5
35.0	4.181825785137791E-5
36.0	8.363651570275582E-5
37.0	2.0909128925688955E-4
38.0	3.7636432066240116E-4
39.0	0.0010454564462844477
40.0	6.272738677706686E-4
41.0	7.945468991761803E-4
42.0	5.436373520679128E-4
43.0	0.0011290929619872034
44.0	0.0023000041818257854
45.0	0.0034290971438129883
46.0	0.005478191778530506
47.0	0.00581273784134153
48.0	0.008154560281018693
49.0	0.00999456362647932
50.0	0.011541839166980303
51.0	0.01848366997030904
52.0	0.017354577008321832
53.0	0.0232927696232175
54.0	0.027683686697612182
55.0	0.03742734077698323
56.0	0.044410989838163335
57.0	0.048216451302638734
58.0	0.054949190816710576
59.0	0.05967465395391627
60.0	0.06385647973905408
61.0	0.06427466231756784
62.0	0.06736921339856981
63.0	0.07104922008949106
64.0	0.05837828796052357
65.0	0.05553464642662986
66.0	0.044118262033203695
67.0	0.0369255216827667
68.0	0.03291096892903442
69.0	0.02847823359678836
70.0	0.02446368084305608
71.0	0.018525488228160417
72.0	0.017521850039727345
73.0	0.011583657424831683
74.0	0.007861832476059047
75.0	0.005269100489273616
76.0	0.003429097143812989
77.0	0.002341822439677163
78.0	0.0015472755405009826
79.0	9.618199305816919E-4
80.0	2.9272780495964533E-4
81.0	1.2545477355413372E-4
82.0	0.0
83.0	0.0
84.0	4.181825785137791E-5
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
