seq_name	chromosome_score	plasmid_score	virus_score
JAJITV010000096.1	0.4823	0.4997	0.0181
JAJITV010000097.1	0.3689	0.6235	0.0076
JAJITV010000098.1	0.3000	0.6258	0.0742
JAJITV010000099.1	0.1192	0.8539	0.0269
JAJITV010000100.1	0.4706	0.5230	0.0064
JAJITV010000101.1	0.5211	0.4477	0.0312
JAJITV010000102.1	0.2355	0.6192	0.1453
JAJITV010000103.1	0.1196	0.4604	0.4201
JAJITV010000104.1	0.5503	0.4373	0.0124
JAJITV010000105.1	0.4175	0.5726	0.0099
JAJITV010000008.1	0.5395	0.4234	0.0371
JAJITV010000106.1	0.6639	0.3349	0.0011
JAJITV010000107.1	0.5190	0.4610	0.0200
JAJITV010000108.1	0.3339	0.3683	0.2978
JAJITV010000109.1	0.6472	0.2386	0.1142
JAJITV010000110.1	0.1902	0.6552	0.1546
JAJITV010000111.1	0.5584	0.3783	0.0634
JAJITV010000112.1	0.3541	0.5892	0.0567
JAJITV010000113.1	0.5674	0.4168	0.0159
JAJITV010000114.1	0.3532	0.6415	0.0053
JAJITV010000115.1	0.3456	0.5623	0.0921
JAJITV010000009.1	0.4301	0.5691	0.0008
JAJITV010000116.1	0.4759	0.5186	0.0056
JAJITV010000117.1	0.3245	0.6592	0.0163
JAJITV010000118.1	0.4766	0.4930	0.0304
JAJITV010000119.1	0.4266	0.5663	0.0072
JAJITV010000120.1	0.2667	0.7236	0.0097
JAJITV010000121.1	0.0078	0.8809	0.1113
JAJITV010000122.1	0.3412	0.6244	0.0344
JAJITV010000123.1	0.5927	0.3026	0.1047
JAJITV010000124.1	0.2548	0.4311	0.3140
JAJITV010000125.1	0.3800	0.5938	0.0262
JAJITV010000010.1	0.4399	0.5496	0.0105
JAJITV010000126.1	0.3834	0.5918	0.0249
JAJITV010000127.1	0.3508	0.6385	0.0106
JAJITV010000011.1	0.6790	0.3171	0.0038
JAJITV010000012.1	0.5068	0.4691	0.0241
JAJITV010000013.1	0.0840	0.5366	0.3793
JAJITV010000014.1	0.4698	0.5253	0.0049
JAJITV010000015.1	0.3686	0.5361	0.0953
JAJITV010000016.1	0.1665	0.4203	0.4132
JAJITV010000001.1	0.0032	0.8727	0.1241
JAJITV010000017.1	0.5113	0.4757	0.0130
JAJITV010000018.1	0.4058	0.5158	0.0784
JAJITV010000019.1	0.0233	0.6069	0.3698
JAJITV010000020.1	0.4676	0.5202	0.0122
JAJITV010000021.1	0.5035	0.4574	0.0392
JAJITV010000022.1	0.3663	0.4504	0.1833
JAJITV010000023.1	0.4555	0.4841	0.0604
JAJITV010000024.1	0.5623	0.4198	0.0179
JAJITV010000025.1	0.5178	0.4652	0.0170
JAJITV010000026.1	0.6172	0.2547	0.1281
JAJITV010000002.1	0.1071	0.7088	0.1841
JAJITV010000027.1	0.1449	0.8025	0.0526
JAJITV010000028.1	0.3362	0.6242	0.0396
JAJITV010000029.1	0.5522	0.3893	0.0585
JAJITV010000030.1	0.0780	0.8908	0.0312
JAJITV010000031.1	0.5188	0.4587	0.0225
JAJITV010000032.1	0.0603	0.8860	0.0537
JAJITV010000033.1	0.4639	0.5300	0.0062
JAJITV010000034.1	0.2926	0.5064	0.2009
JAJITV010000035.1	0.5163	0.4687	0.0150
JAJITV010000036.1	0.4110	0.4458	0.1432
JAJITV010000003.1	0.4465	0.4809	0.0726
JAJITV010000037.1	0.3355	0.3745	0.2900
JAJITV010000038.1	0.0116	0.8382	0.1503
JAJITV010000039.1	0.3388	0.6501	0.0111
JAJITV010000040.1	0.3222	0.6039	0.0739
JAJITV010000041.1	0.3881	0.5841	0.0278
JAJITV010000042.1	0.5358	0.4549	0.0093
JAJITV010000043.1	0.4231	0.2109	0.3660
JAJITV010000044.1	0.5351	0.4611	0.0038
JAJITV010000045.1	0.3678	0.6149	0.0173
JAJITV010000046.1	0.3453	0.5853	0.0694
JAJITV010000047.1	0.4512	0.5408	0.0080
JAJITV010000048.1	0.1885	0.7493	0.0622
JAJITV010000049.1	0.5379	0.4450	0.0170
JAJITV010000050.1	0.5974	0.3123	0.0903
