JBBIGF010000001.1_tRNA1_Lys	109453	109528
JBBIGF010000002.1_tRNA1_Thr	96831	96906
JBBIGF010000004.1_tRNA1_Gln	184435	184509
JBBIGF010000004.1_tRNA2_Met	184562	184638
JBBIGF010000005.1_tRNA1_Ala	87809	87884
JBBIGF010000005.1_tRNA2_Pro	174514	174590
JBBIGF010000006.1_tRNA1_Leu	167816	167902
JBBIGF010000008.1_tRNA1_Thr	63754	63829
JBBIGF010000010.1_tRNA1_Arg	90843	90919
JBBIGF010000010.1_tRNA2_Arg	91021	91097
JBBIGF010000010.1_tRNA3_Glu	131588	131662
JBBIGF010000011.1_tRNA1_Ser	1336	1425
JBBIGF010000017.1_tRNA1_Leu	106411	106495
JBBIGF010000019.1_tRNA1_Met	1294	1369
JBBIGF010000020.1_tRNA1_Phe	50105	50180
JBBIGF010000020.1_tRNA2_Pro	78776	78852
JBBIGF010000024.1_tRNA1_Leu	6266	6352
