JBHJCL010000001.1_2 # 276 # 1493 # -1 # ID=1_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.110049.CP	1.543E-52	194	0
JBHJCL010000001.1_34 # 42501 # 43196 # -1 # ID=1_34;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.638	GENOMAD.001990.CC	1.642E-06	51	0
JBHJCL010000025.1_34 # 40164 # 41666 # -1 # ID=25_34;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.616	GENOMAD.109407.CP	1.204E-11	70	0
JBHJCL010000027.1_13 # 12620 # 14200 # -1 # ID=27_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.671	GENOMAD.142879.CP	7.669E-09	61	0
JBHJCL010000027.1_45 # 51164 # 51457 # 1 # ID=27_45;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.565	GENOMAD.142002.VC	1.840E-04	41	1246
JBHJCL010000028.1_26 # 33055 # 33612 # 1 # ID=28_26;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.640	GENOMAD.192159.VC	5.413E-65	220	1246
JBHJCL010000029.1_19 # 24194 # 24745 # -1 # ID=29_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.688	GENOMAD.140606.CP	9.824E-40	147	0
JBHJCL010000003.1_55 # 58463 # 58870 # -1 # ID=3_55;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.608	GENOMAD.197764.PC	2.997E-64	215	0
JBHJCL010000003.1_151 # 157292 # 157972 # 1 # ID=3_151;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.689	GENOMAD.137324.CP	3.442E-07	53	0
JBHJCL010000004.1_38 # 57992 # 59263 # -1 # ID=4_38;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.670	GENOMAD.137314.CP	1.917E-98	329	0
JBHJCL010000004.1_70 # 92956 # 94701 # 1 # ID=4_70;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.699	GENOMAD.010877.CC	7.431E-08	58	0
JBHJCL010000047.1_2 # 312 # 626 # 1 # ID=47_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.616	GENOMAD.027931.PP	2.845E-26	104	0
JBHJCL010000055.1_4 # 3659 # 3982 # 1 # ID=55_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.577	GENOMAD.013765.PP	2.347E-61	205	0
JBHJCL010000058.1_8 # 4098 # 4394 # 1 # ID=58_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.566	GENOMAD.222243.VP	5.055E-49	169	2773
JBHJCL010000075.1_2 # 857 # 1591 # -1 # ID=75_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.550	GENOMAD.123137.PC	1.175E-20	94	0
JBHJCL010000004.1_105 # 134816 # 135535 # 1 # ID=4_105;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.646	GENOMAD.136799.CP	3.157E-04	44	0
JBHJCL010000006.1_28 # 35080 # 36075 # 1 # ID=6_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	GENOMAD.148271.CP	7.849E-11	66	0
JBHJCL010000006.1_60 # 68592 # 69803 # 1 # ID=6_60;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.659	GENOMAD.151741.CP	4.888E-05	48	0
JBHJCL010000006.1_156 # 176644 # 177099 # 1 # ID=6_156;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.607	GENOMAD.154491.CP	7.730E-07	50	0
JBHJCL010000007.1_26 # 21780 # 22790 # -1 # ID=7_26;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.700	GENOMAD.002432.CC	1.501E-56	203	0
JBHJCL010000007.1_90 # 100700 # 101056 # -1 # ID=7_90;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.622	GENOMAD.000014.CC	3.938E-37	136	0
JBHJCL010000015.1_104 # 107275 # 109995 # 1 # ID=15_104;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.623	GENOMAD.158496.CP	1.293E-137	464	0
JBHJCL010000017.1_20 # 23478 # 25718 # 1 # ID=17_20;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.092979.CV	2.231E-75	273	1246
JBHJCL010000017.1_52 # 70482 # 70799 # 1 # ID=17_52;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.585	GENOMAD.181410.CP	8.303E-16	74	0
JBHJCL010000021.1_64 # 73400 # 73807 # 1 # ID=21_64;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.667	GENOMAD.080041.CP	8.571E-20	87	0
JBHJCL010000024.1_7 # 6681 # 7610 # 1 # ID=24_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.672	GENOMAD.177755.PC	4.668E-32	130	0
JBHJCL010000024.1_39 # 38167 # 38961 # -1 # ID=24_39;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.626	GENOMAD.030736.VV	1.762E-12	70	1246
JBHJCL010000023.1_10 # 14402 # 15319 # -1 # ID=23_10;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.633	GENOMAD.171283.VV	2.242E-22	101	1246
JBHJCL010000024.1_50 # 47635 # 50118 # 1 # ID=24_50;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.690	GENOMAD.142740.CP	4.212E-187	606	0
JBHJCL010000025.1_40 # 46403 # 48637 # -1 # ID=25_40;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.115103.CP	1.037E-25	117	0
JBHJCL010000026.1_45 # 47735 # 48595 # 1 # ID=26_45;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.698	GENOMAD.123845.CP	2.750E-14	76	0
JBHJCL010000027.1_19 # 20089 # 21150 # 1 # ID=27_19;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.701	GENOMAD.089091.CV	1.094E-06	53	1246
JBHJCL010000028.1_32 # 38637 # 41171 # 1 # ID=28_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.674	GENOMAD.123353.CP	5.723E-132	445	0
JBHJCL010000006.1_96 # 103183 # 104559 # 1 # ID=6_96;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.664	GENOMAD.050158.CC	2.489E-08	59	0
JBHJCL010000006.1_128 # 139819 # 140343 # -1 # ID=6_128;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.642	GENOMAD.171641.PC	1.258E-92	299	0
JBHJCL010000007.1_94 # 103393 # 103935 # -1 # ID=7_94;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.622	GENOMAD.000010.CC	3.001E-43	157	0
JBHJCL010000007.1_126 # 130994 # 131401 # -1 # ID=7_126;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.586	GENOMAD.085104.CV	6.794E-72	237	0
