seq_name	chromosome_score	plasmid_score	virus_score
JAJIVW010000098.1	0.5184	0.4018	0.0798
JAJIVW010000099.1	0.4250	0.1497	0.4253
JAJIVW010000100.1	0.2298	0.7494	0.0208
JAJIVW010000101.1	0.5876	0.4120	0.0004
JAJIVW010000102.1	0.4967	0.5000	0.0033
JAJIVW010000103.1	0.5157	0.2763	0.2079
JAJIVW010000104.1	0.1143	0.8278	0.0579
JAJIVW010000105.1	0.4433	0.5518	0.0049
JAJIVW010000106.1	0.5327	0.4543	0.0130
JAJIVW010000010.1	0.4200	0.5377	0.0423
JAJIVW010000107.1	0.7869	0.2116	0.0015
JAJIVW010000108.1	0.4104	0.5059	0.0837
JAJIVW010000109.1	0.4816	0.5035	0.0149
JAJIVW010000110.1	0.2548	0.4311	0.3140
JAJIVW010000111.1	0.3895	0.5920	0.0185
JAJIVW010000112.1	0.4304	0.5510	0.0186
JAJIVW010000113.1	0.3504	0.6444	0.0051
JAJIVW010000011.1	0.4292	0.5585	0.0123
JAJIVW010000012.1	0.4697	0.4721	0.0582
JAJIVW010000013.1	0.2354	0.5669	0.1977
JAJIVW010000014.1	0.1015	0.7885	0.1101
JAJIVW010000015.1	0.2615	0.4037	0.3349
JAJIVW010000016.1	0.6204	0.3132	0.0664
JAJIVW010000017.1	0.6235	0.3703	0.0062
JAJIVW010000018.1	0.4063	0.5842	0.0094
JAJIVW010000019.1	0.5674	0.2715	0.1611
JAJIVW010000001.1	0.4384	0.4450	0.1166
JAJIVW010000020.1	0.4517	0.5266	0.0217
JAJIVW010000021.1	0.0836	0.9163	0.0001
JAJIVW010000022.1	0.1469	0.7984	0.0547
JAJIVW010000023.1	0.2967	0.4306	0.2727
JAJIVW010000024.1	0.4125	0.3740	0.2135
JAJIVW010000025.1	0.3874	0.6044	0.0082
JAJIVW010000026.1	0.3531	0.5567	0.0902
JAJIVW010000027.1	0.0108	0.8328	0.1564
JAJIVW010000028.1	0.3268	0.6528	0.0203
JAJIVW010000029.1	0.5312	0.4622	0.0066
JAJIVW010000002.1	0.4441	0.3119	0.2440
JAJIVW010000030.1	0.5530	0.4307	0.0164
JAJIVW010000031.1	0.3364	0.6025	0.0611
JAJIVW010000032.1	0.5101	0.4646	0.0253
JAJIVW010000033.1	0.4862	0.4871	0.0267
JAJIVW010000034.1	0.5329	0.4577	0.0094
JAJIVW010000035.1	0.0222	0.7965	0.1813
JAJIVW010000036.1	0.4207	0.5691	0.0103
JAJIVW010000037.1	0.3197	0.6591	0.0213
JAJIVW010000038.1	0.3407	0.6571	0.0023
JAJIVW010000003.1	0.3790	0.6173	0.0037
JAJIVW010000039.1	0.4356	0.5560	0.0084
JAJIVW010000040.1	0.2702	0.5645	0.1654
JAJIVW010000041.1	0.4309	0.5376	0.0315
JAJIVW010000042.1	0.4782	0.5063	0.0155
JAJIVW010000043.1	0.5052	0.4870	0.0078
JAJIVW010000044.1	0.4967	0.4907	0.0126
JAJIVW010000045.1	0.5644	0.4296	0.0061
JAJIVW010000046.1	0.5225	0.4608	0.0168
JAJIVW010000047.1	0.4517	0.5302	0.0181
JAJIVW010000048.1	0.4262	0.5599	0.0139
JAJIVW010000004.1	0.4734	0.4859	0.0407
JAJIVW010000049.1	0.2793	0.2628	0.4579
JAJIVW010000050.1	0.5640	0.4247	0.0113
JAJIVW010000051.1	0.5434	0.3838	0.0728
JAJIVW010000052.1	0.4941	0.4972	0.0087
JAJIVW010000053.1	0.4068	0.4678	0.1254
JAJIVW010000054.1	0.6700	0.2565	0.0735
JAJIVW010000055.1	0.5216	0.4500	0.0284
JAJIVW010000056.1	0.0004	0.9643	0.0353
JAJIVW010000057.1	0.4313	0.5405	0.0282
JAJIVW010000005.1	0.5557	0.4336	0.0107
JAJIVW010000058.1	0.5466	0.4089	0.0446
JAJIVW010000059.1	0.2954	0.3729	0.3317
JAJIVW010000060.1	0.3149	0.5274	0.1577
JAJIVW010000061.1	0.2250	0.5745	0.2006
JAJIVW010000062.1	0.4979	0.4711	0.0310
JAJIVW010000063.1	0.3747	0.2243	0.4010
JAJIVW010000064.1	0.2481	0.7432	0.0087
JAJIVW010000065.1	0.6379	0.1980	0.1641
JAJIVW010000066.1	0.4374	0.5077	0.0549
JAJIVW010000067.1	0.4145	0.5706	0.0149
JAJIVW010000006.1	0.2070	0.7124	0.0806
JAJIVW010000068.1	0.4183	0.2210	0.3607
JAJIVW010000069.1	0.7038	0.1020	0.1942
JAJIVW010000070.1	0.4089	0.4425	0.1486
JAJIVW010000071.1	0.4977	0.4320	0.0703
JAJIVW010000072.1	0.4650	0.5293	0.0057
JAJIVW010000073.1	0.5454	0.4380	0.0166
JAJIVW010000074.1	0.0766	0.5671	0.3563
JAJIVW010000075.1	0.5771	0.4208	0.0021
JAJIVW010000076.1	0.0091	0.8518	0.1391
JAJIVW010000077.1	0.5628	0.4355	0.0017
JAJIVW010000007.1	0.0722	0.8748	0.0530
JAJIVW010000078.1	0.6284	0.3664	0.0052
JAJIVW010000079.1	0.4494	0.5369	0.0137
JAJIVW010000080.1	0.5509	0.3369	0.1122
JAJIVW010000081.1	0.6923	0.3012	0.0065
JAJIVW010000082.1	0.0229	0.8461	0.1310
JAJIVW010000083.1	0.4291	0.5533	0.0176
JAJIVW010000084.1	0.5776	0.4115	0.0109
JAJIVW010000085.1	0.6085	0.3780	0.0135
JAJIVW010000086.1	0.4718	0.5218	0.0065
JAJIVW010000087.1	0.4544	0.5223	0.0233
JAJIVW010000008.1	0.0091	0.9705	0.0204
JAJIVW010000088.1	0.5482	0.3626	0.0891
JAJIVW010000089.1	0.4159	0.5611	0.0230
