seq_name	chromosome_score	plasmid_score	virus_score
JAJIVQ010000010.1	0.2591	0.5505	0.1904
JAJIVQ010000011.1	0.9441	0.0511	0.0047
JAJIVQ010000012.1	0.9837	0.0148	0.0015
JAJIVQ010000013.1	0.9316	0.0639	0.0045
JAJIVQ010000014.1	0.9648	0.0325	0.0027
JAJIVQ010000015.1	0.0002	0.9996	0.0002
JAJIVQ010000016.1	0.9712	0.0266	0.0022
JAJIVQ010000017.1	0.9711	0.0245	0.0043
JAJIVQ010000018.1	0.0000	1.0000	0.0000
JAJIVQ010000001.1	0.9825	0.0158	0.0017
JAJIVQ010000019.1	0.9384	0.0580	0.0036
JAJIVQ010000020.1	0.9537	0.0430	0.0033
JAJIVQ010000021.1	0.9564	0.0407	0.0030
JAJIVQ010000022.1	0.9544	0.0420	0.0036
JAJIVQ010000023.1	0.9759	0.0222	0.0019
JAJIVQ010000024.1	0.0003	0.9995	0.0002
JAJIVQ010000025.1	0.0095	0.9529	0.0377
JAJIVQ010000026.1	0.9216	0.0741	0.0043
JAJIVQ010000027.1	0.8949	0.0984	0.0067
JAJIVQ010000028.1	0.3423	0.0276	0.6301
JAJIVQ010000002.1	0.2323	0.7587	0.0090
JAJIVQ010000029.1	0.0034	0.9947	0.0019
JAJIVQ010000030.1	0.1970	0.7943	0.0087
JAJIVQ010000031.1	0.0000	0.9999	0.0000
JAJIVQ010000032.1	0.0001	0.9999	0.0000
JAJIVQ010000033.1	0.9630	0.0341	0.0028
JAJIVQ010000034.1	0.9568	0.0322	0.0110
JAJIVQ010000035.1	0.0000	0.9999	0.0000
JAJIVQ010000036.1	0.8796	0.1143	0.0061
JAJIVQ010000037.1	0.9753	0.0228	0.0019
JAJIVQ010000038.1	0.9270	0.0678	0.0052
JAJIVQ010000003.1	0.7535	0.2249	0.0216
JAJIVQ010000039.1	0.9588	0.0374	0.0038
JAJIVQ010000040.1	0.9400	0.0404	0.0196
JAJIVQ010000041.1	0.9815	0.0167	0.0018
JAJIVQ010000042.1	0.2988	0.4519	0.2493
JAJIVQ010000043.1	0.9354	0.0603	0.0043
JAJIVQ010000044.1	0.0000	0.9999	0.0001
JAJIVQ010000045.1	0.0000	1.0000	0.0000
JAJIVQ010000046.1	0.1324	0.8464	0.0213
JAJIVQ010000047.1	0.4401	0.3193	0.2406
JAJIVQ010000048.1	0.0000	1.0000	0.0000
JAJIVQ010000004.1	0.0001	0.9998	0.0001
JAJIVQ010000049.1	0.9909	0.0082	0.0009
JAJIVQ010000050.1	0.8595	0.0556	0.0849
JAJIVQ010000051.1	0.9341	0.0613	0.0046
JAJIVQ010000052.1	0.9983	0.0013	0.0004
JAJIVQ010000053.1	0.1368	0.7856	0.0776
JAJIVQ010000054.1	0.9752	0.0225	0.0022
JAJIVQ010000055.1	0.9734	0.0249	0.0018
JAJIVQ010000056.1	0.9422	0.0528	0.0050
JAJIVQ010000057.1	0.4995	0.4906	0.0099
JAJIVQ010000058.1	0.9625	0.0344	0.0031
JAJIVQ010000005.1	0.9616	0.0313	0.0071
JAJIVQ010000059.1	0.6683	0.2546	0.0770
JAJIVQ010000060.1	0.9665	0.0310	0.0025
JAJIVQ010000061.1	0.9061	0.0872	0.0067
JAJIVQ010000062.1	0.9708	0.0269	0.0023
JAJIVQ010000063.1	0.0217	0.9773	0.0010
JAJIVQ010000064.1	0.8331	0.0609	0.1060
JAJIVQ010000065.1	0.9223	0.0733	0.0044
JAJIVQ010000066.1	0.0000	0.9997	0.0002
JAJIVQ010000067.1	0.1801	0.8090	0.0109
JAJIVQ010000068.1	0.9208	0.0746	0.0046
JAJIVQ010000006.1	0.9728	0.0248	0.0024
JAJIVQ010000069.1	0.8969	0.0950	0.0082
JAJIVQ010000070.1	0.0533	0.8677	0.0790
JAJIVQ010000071.1	0.9444	0.0508	0.0048
JAJIVQ010000072.1	0.9940	0.0053	0.0008
JAJIVQ010000073.1	0.9726	0.0253	0.0022
JAJIVQ010000074.1	0.1514	0.8439	0.0048
JAJIVQ010000075.1	0.9987	0.0011	0.0002
JAJIVQ010000076.1	0.7929	0.1288	0.0782
JAJIVQ010000077.1	0.9307	0.0647	0.0046
JAJIVQ010000078.1	0.9316	0.0646	0.0038
JAJIVQ010000007.1	0.9128	0.0823	0.0049
JAJIVQ010000079.1	0.9947	0.0047	0.0006
JAJIVQ010000008.1	0.9688	0.0284	0.0029
JAJIVQ010000009.1	0.4995	0.4939	0.0066
