seq_name	chromosome_score	plasmid_score	virus_score
JAJIVX010000096.1	0.8587	0.0624	0.0789
JAJIVX010000097.1	0.9290	0.0671	0.0039
JAJIVX010000098.1	0.9841	0.0145	0.0014
JAJIVX010000099.1	0.9320	0.0638	0.0042
JAJIVX010000100.1	0.9760	0.0220	0.0021
JAJIVX010000101.1	0.1509	0.8321	0.0169
JAJIVX010000102.1	0.9618	0.0350	0.0031
JAJIVX010000103.1	0.9616	0.0359	0.0025
JAJIVX010000104.1	0.0000	1.0000	0.0000
JAJIVX010000105.1	0.9979	0.0016	0.0006
JAJIVX010000106.1	0.9346	0.0604	0.0050
JAJIVX010000107.1	0.9886	0.0102	0.0011
JAJIVX010000108.1	0.5810	0.4074	0.0117
JAJIVX010000109.1	0.9694	0.0282	0.0025
JAJIVX010000110.1	0.9561	0.0406	0.0033
JAJIVX010000111.1	0.0007	0.0034	0.9959
JAJIVX010000112.1	0.0002	0.9998	0.0000
JAJIVX010000113.1	0.0507	0.9430	0.0063
JAJIVX010000114.1	0.2392	0.7522	0.0087
JAJIVX010000115.1	0.9971	0.0025	0.0004
JAJIVX010000010.1	0.9784	0.0195	0.0022
JAJIVX010000116.1	0.9602	0.0364	0.0034
JAJIVX010000117.1	0.9204	0.0743	0.0053
JAJIVX010000118.1	0.7969	0.1150	0.0881
JAJIVX010000119.1	0.0000	1.0000	0.0000
JAJIVX010000120.1	0.0967	0.9000	0.0032
JAJIVX010000121.1	0.7977	0.1764	0.0260
JAJIVX010000122.1	0.9302	0.0666	0.0032
JAJIVX010000123.1	0.9985	0.0013	0.0002
JAJIVX010000124.1	0.9648	0.0328	0.0024
JAJIVX010000125.1	0.7071	0.2355	0.0574
JAJIVX010000011.1	0.9184	0.0764	0.0052
JAJIVX010000126.1	0.3940	0.4820	0.1240
JAJIVX010000127.1	0.4534	0.5363	0.0103
JAJIVX010000128.1	0.1749	0.4632	0.3619
JAJIVX010000129.1	0.9842	0.0140	0.0018
JAJIVX010000130.1	0.1598	0.8297	0.0105
JAJIVX010000012.1	0.9254	0.0700	0.0046
