seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJBP010000001.1	478	3	1	0	11	0.3124	0.8626	0.3033	0.0000	0.6967	0.0000	0.0816	0.2971	0.0293	0.0356	0.0021	0.0000	0.0146	0.0000	0.0105	0.4079	0.0377	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.4866	-173.7515	-542.3407
JBHJBP010000002.1	273	1	1	1	11	0.3713	0.8374	0.3187	0.0000	0.6813	0.0000	0.0366	0.1905	0.0293	0.0659	0.0037	0.0000	0.0220	0.0073	0.0183	0.2564	0.0696	0.0476	0.7541	0.5831	0.0000	0.0000	0.0000	0.0000	0.0037	9.2260	-68.7756	-217.4615
JBHJBP010000003.1	257	0	0	0	11	0.3281	0.8370	0.2490	0.0000	0.7510	0.0000	0.0584	0.3113	0.0039	0.0700	0.0078	0.0000	0.0039	0.0000	0.0039	0.3735	0.0778	0.0078	0.7592	0.6492	0.0000	0.0000	0.0000	0.0000	0.0000	29.7348	-37.7797	-319.1679
JBHJBP010000004.1	208	2	0	0	11	0.2899	0.8345	0.2788	0.0000	0.7212	0.0000	0.0385	0.3173	0.0144	0.0577	0.0048	0.0000	0.0144	0.0000	0.0144	0.3702	0.0625	0.0288	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJBP010000005.1	198	1	5	0	11	0.2893	0.8641	0.3586	0.0000	0.6414	0.0000	0.0808	0.3434	0.0253	0.0455	0.0253	0.0000	0.0101	0.0000	0.0000	0.4495	0.0707	0.0101	0.8017	0.5852	0.0000	0.0000	0.0000	0.0000	0.0000	43.7478	-57.7442	-269.1591
JBHJBP010000006.1	194	5	1	0	11	0.2642	0.8501	0.2732	0.0000	0.7268	0.0000	0.0258	0.2835	0.0309	0.0361	0.0103	0.0000	0.0052	0.0000	0.0155	0.3402	0.0464	0.0206	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJBP010000007.1	201	5	3	1	11	0.2950	0.8861	0.3085	0.0000	0.6915	0.0000	0.0299	0.2985	0.0299	0.0398	0.0149	0.0050	0.0100	0.0050	0.0000	0.3582	0.0597	0.0149	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJBP010000008.1	194	2	1	1	11	0.2850	0.8594	0.3196	0.0000	0.6804	0.0000	0.0825	0.2268	0.0155	0.0567	0.0000	0.0000	0.0103	0.0052	0.0309	0.3247	0.0567	0.0464	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJBP010000009.1	171	2	0	1	11	0.3471	0.8584	0.2398	0.0000	0.7602	0.0000	0.0702	0.2632	0.0351	0.0585	0.0175	0.0000	0.0175	0.0000	0.0058	0.3684	0.0760	0.0234	0.7767	0.6161	0.0000	0.0000	0.0000	0.0000	0.0000	24.3744	-48.6663	-191.7665
JBHJBP010000010.1	155	0	0	0	11	0.1818	0.8784	0.2903	0.0000	0.7097	0.0000	0.0194	0.3161	0.0258	0.0774	0.0000	0.0000	0.0065	0.0065	0.0129	0.3613	0.0774	0.0258	0.7744	0.6267	0.0000	0.0000	0.0000	0.0000	0.0000	11.0311	-31.1179	-187.2402
JBHJBP010000011.1	157	4	0	0	11	0.2436	0.8816	0.3567	0.0000	0.6433	0.0000	0.0764	0.3312	0.0382	0.0637	0.0000	0.0064	0.0255	0.0000	0.0000	0.4459	0.0701	0.0255	0.7885	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	30.4170	-53.4023	-212.0097
JBHJBP010000012.1	175	29	0	1	11	0.2586	0.8153	0.2629	0.0000	0.7371	0.0000	0.1371	0.2114	0.0914	0.0057	0.0000	0.0000	0.0114	0.0000	0.0229	0.4400	0.0057	0.0343	0.9502	0.0000	0.0000	0.0000	0.0040	0.0000	0.0057	73.5473	-117.7378	-159.6329
