seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAJIUR010000098.1	4	0	0	0	11	0.3333	0.7509	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.1279	0.9918	0.0000	0.4830	0.2998	0.6856	0.0000	-1.5596	1.5596	-2.0639
JAJIUR010000099.1	47	0	6	0	11	0.1522	0.9385	0.1489	0.0000	0.8511	0.0000	0.0000	0.0000	0.0000	0.1489	0.0638	0.0213	0.0000	0.0000	0.0000	0.0000	0.2340	0.0000	0.3420	0.9396	0.0000	0.1704	0.0002	0.9988	0.0000	-14.6928	12.9486	-25.7734
JAJIUR010000100.1	16	0	0	0	11	0.1333	0.8803	0.4375	0.0000	0.5625	0.0000	0.0625	0.3750	0.0625	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.1250	0.0000	0.7148	0.6961	0.0000	0.0041	0.0202	0.1649	0.0000	2.7965	-4.3283	-27.1453
JAJIUR010000101.1	120	0	0	0	11	0.2269	0.8793	0.2917	0.0000	0.7083	0.0000	0.0167	0.3000	0.0333	0.0917	0.0000	0.0000	0.0000	0.0083	0.0167	0.3500	0.0917	0.0250	0.7671	0.6280	0.0000	0.0000	0.0000	0.0013	0.0000	6.0959	-22.4792	-144.2867
JAJIUR010000102.1	3	0	0	0	11	0.5000	0.9506	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAJIUR010000103.1	64	3	5	0	11	0.1270	0.9091	0.1719	0.0000	0.8281	0.0000	0.1250	0.3438	0.0469	0.0625	0.0312	0.0000	0.0000	0.0000	0.0000	0.5156	0.0938	0.0000	0.8511	0.5250	0.0000	0.0000	0.0000	0.0000	0.0000	22.1881	-26.7907	-96.9915
JAJIUR010000104.1	15	0	3	0	11	0.4286	0.8597	0.2667	0.0000	0.7333	0.0000	0.0000	0.0000	0.0000	0.0667	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.0000	1.0000	0.0000	0.4473	0.0027	0.9967	0.0000	-11.4351	11.4351	-12.9374
JAJIUR010000105.1	78	1	0	0	11	0.2727	0.8338	0.3718	0.0000	0.6282	0.0000	0.0128	0.1538	0.0128	0.1410	0.0256	0.0000	0.0128	0.0000	0.0000	0.1795	0.1667	0.0128	0.6054	0.7702	0.0000	0.0000	0.0000	0.7964	0.0000	-4.6895	-0.8886	-72.9697
JAJIUR010000106.1	9	0	0	0	11	0.3750	0.8762	0.1111	0.0000	0.8889	0.0000	0.0000	0.2222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1111	0.2222	0.0000	0.1111	0.7665	0.5835	0.0000	0.3916	0.4993	0.3923	0.0000	-0.8121	-2.8378	-4.6046
JAJIUR010000107.1	25	0	0	0	11	0.3750	0.8184	0.3600	0.0000	0.6400	0.0000	0.0000	0.3200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3200	0.0000	0.0000	0.7612	0.6484	0.0000	0.0121	0.0225	0.3462	0.0000	1.2718	-1.2718	-24.2973
JAJIUR010000108.1	28	0	0	0	11	0.2593	0.8528	0.2143	0.0000	0.7857	0.0000	0.0714	0.1786	0.0000	0.0000	0.0714	0.0000	0.0000	0.0000	0.0000	0.2500	0.0714	0.0000	0.6584	0.7526	0.0000	0.0155	0.0119	0.5653	0.0000	-0.5256	0.5256	-22.3628
JAJIUR010000109.1	6	0	0	0	11	0.6000	0.9469	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1667	0.0000	0.0000	0.0000	0.0000	0.1667	0.5661	0.0000	0.8243	0.5645	0.6548	0.4060	0.0000	-0.5189	-3.0165	0.5189
JAJIUR010000110.1	78	1	0	0	11	0.3377	0.8683	0.3077	0.0000	0.6923	0.0000	0.0385	0.2051	0.0385	0.0641	0.0000	0.0000	0.0128	0.0000	0.0128	0.2821	0.0641	0.0256	0.7896	0.5676	0.0000	0.0000	0.0006	0.0028	0.0000	6.3572	-20.3369	-66.1640
JAJIUR010000111.1	2	0	0	0	11	0.0000	0.9785	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
