seq_name	chromosome_score	plasmid_score	virus_score
JBHJBX010000001.1	0.9678	0.0295	0.0027
JBHJBX010000002.1	0.9258	0.0698	0.0044
JBHJBX010000003.1	0.9342	0.0611	0.0047
JBHJBX010000004.1	0.9801	0.0181	0.0018
JBHJBX010000005.1	0.9503	0.0459	0.0038
JBHJBX010000006.1	0.9742	0.0235	0.0023
JBHJBX010000007.1	0.9534	0.0433	0.0033
JBHJBX010000008.1	0.9692	0.0284	0.0024
JBHJBX010000009.1	0.9613	0.0359	0.0028
JBHJBX010000010.1	0.9434	0.0527	0.0039
JBHJBX010000011.1	0.9673	0.0301	0.0026
JBHJBX010000012.1	0.9886	0.0103	0.0011
JBHJBX010000013.1	0.9711	0.0265	0.0023
JBHJBX010000014.1	0.9288	0.0664	0.0048
JBHJBX010000015.1	0.9717	0.0259	0.0025
JBHJBX010000016.1	0.9734	0.0241	0.0025
JBHJBX010000017.1	0.9733	0.0247	0.0021
JBHJBX010000018.1	0.9076	0.0840	0.0084
JBHJBX010000019.1	0.9677	0.0300	0.0023
JBHJBX010000020.1	0.9459	0.0499	0.0043
JBHJBX010000021.1	0.2060	0.7888	0.0052
JBHJBX010000022.1	0.8757	0.1162	0.0080
JBHJBX010000023.1	0.9481	0.0473	0.0046
JBHJBX010000024.1	0.9879	0.0108	0.0013
JBHJBX010000025.1	0.9271	0.0685	0.0043
JBHJBX010000026.1	0.9016	0.0927	0.0057
JBHJBX010000027.1	0.0000	0.9999	0.0000
JBHJBX010000028.1	0.9749	0.0233	0.0017
JBHJBX010000029.1	0.9532	0.0430	0.0039
JBHJBX010000030.1	0.0000	1.0000	0.0000
JBHJBX010000031.1	0.0000	1.0000	0.0000
JBHJBX010000032.1	0.9752	0.0227	0.0021
JBHJBX010000033.1	0.9074	0.0847	0.0078
JBHJBX010000034.1	0.0000	1.0000	0.0000
JBHJBX010000035.1	0.9541	0.0421	0.0038
JBHJBX010000036.1	0.0000	1.0000	0.0000
JBHJBX010000037.1	0.0000	1.0000	0.0000
JBHJBX010000038.1	0.0000	0.9999	0.0001
JBHJBX010000039.1	0.9811	0.0172	0.0017
JBHJBX010000040.1	0.0000	1.0000	0.0000
JBHJBX010000041.1	0.0000	1.0000	0.0000
JBHJBX010000042.1	0.0000	0.9999	0.0000
JBHJBX010000043.1	0.0452	0.9472	0.0076
JBHJBX010000044.1	0.9848	0.0054	0.0099
