JBHJBS010000018.1_62 # 67416 # 68642 # 1 # ID=18_62;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	PRK09692	6.354E-75	248
JBHJBS010000020.1_1 # 2 # 1189 # -1 # ID=20_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.599	PF00589.RP35	2.110E-13	62
JBHJBS010000008.1_66 # 86359 # 87573 # -1 # ID=8_66;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.613	PRK09692	1.296E-73	244
JBHJBS010000012.1_22 # 17907 # 19208 # -1 # ID=12_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.502	PF00589.RP35	5.162E-13	61
JBHJBS010000008.1_194 # 233351 # 234553 # 1 # ID=8_194;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.628	PRK09692	3.646E-45	160
JBHJBS010000014.1_142 # 161484 # 162731 # 1 # ID=14_142;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.500	PF00589.RP35	5.580E-14	64
JBHJBS010000020.1_73 # 74360 # 76213 # -1 # ID=20_73;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.641	PRK09692	1.657E-54	194
JBHJBS010000018.1_101 # 111743 # 113026 # 1 # ID=18_101;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.606	PRK09692	1.386E-52	183
JBHJBS010000022.1_2 # 736 # 1683 # 1 # ID=22_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.650	TIGR02249	8.339E-153	469
JBHJBS010000021.1_14 # 14385 # 15302 # -1 # ID=21_14;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.669	COG4973	2.520E-126	392
JBHJBS010000014.1_1 # 2 # 1309 # -1 # ID=14_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.569	PF00589.RP35	1.537E-10	53
JBHJBS010000002.1_270 # 294603 # 295694 # 1 # ID=2_270;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.679	TIGR02225	5.438E-118	371
