seq_name	chromosome_score	plasmid_score	virus_score
JBHJCM010000001.1	0.9998	0.0002	0.0000
JBHJCM010000002.1	0.9990	0.0010	0.0000
JBHJCM010000003.1	0.9999	0.0001	0.0000
JBHJCM010000004.1	0.9996	0.0004	0.0000
JBHJCM010000005.1	1.0000	0.0000	0.0000
JBHJCM010000006.1	0.9998	0.0002	0.0000
JBHJCM010000007.1	0.9996	0.0004	0.0000
JBHJCM010000008.1	0.9999	0.0001	0.0000
JBHJCM010000009.1	1.0000	0.0000	0.0000
JBHJCM010000010.1	0.9994	0.0006	0.0000
JBHJCM010000011.1	1.0000	0.0000	0.0000
JBHJCM010000012.1	1.0000	0.0000	0.0000
JBHJCM010000013.1	1.0000	0.0000	0.0000
JBHJCM010000014.1	1.0000	0.0000	0.0000
JBHJCM010000015.1	1.0000	0.0000	0.0000
JBHJCM010000016.1	1.0000	0.0000	0.0000
JBHJCM010000017.1	0.9999	0.0001	0.0000
JBHJCM010000018.1	0.9999	0.0001	0.0000
JBHJCM010000019.1	0.9999	0.0001	0.0000
JBHJCM010000020.1	0.9998	0.0002	0.0000
JBHJCM010000021.1	0.6512	0.3488	0.0000
JBHJCM010000022.1	0.9999	0.0001	0.0000
JBHJCM010000023.1	0.9998	0.0002	0.0000
JBHJCM010000024.1	1.0000	0.0000	0.0000
JBHJCM010000025.1	0.9907	0.0092	0.0000
JBHJCM010000026.1	0.9989	0.0011	0.0000
JBHJCM010000027.1	0.1801	0.8199	0.0000
JBHJCM010000028.1	0.0112	0.9888	0.0000
JBHJCM010000029.1	0.9691	0.0309	0.0000
JBHJCM010000030.1	0.0002	0.9998	0.0000
JBHJCM010000031.1	0.0003	0.9997	0.0000
JBHJCM010000032.1	0.9928	0.0071	0.0000
JBHJCM010000033.1	0.9999	0.0001	0.0000
JBHJCM010000034.1	1.0000	0.0000	0.0000
JBHJCM010000035.1	1.0000	0.0000	0.0000
JBHJCM010000036.1	0.0001	0.9999	0.0000
JBHJCM010000037.1	0.0038	0.9962	0.0000
JBHJCM010000038.1	0.9480	0.0494	0.0027
JBHJCM010000039.1	0.0005	0.9995	0.0000
JBHJCM010000040.1	0.0001	0.9997	0.0002
JBHJCM010000041.1	0.0041	0.9959	0.0000
JBHJCM010000042.1	0.0029	0.9971	0.0000
JBHJCM010000043.1	0.0002	0.9998	0.0000
JBHJCM010000044.1	0.7869	0.2120	0.0011
JBHJCM010000045.1	0.6692	0.0014	0.3293
JBHJCM010000046.1	0.0018	0.9981	0.0001
JBHJCM010000047.1	0.0009	0.9991	0.0000
JBHJCM010000048.1	0.9888	0.0111	0.0001
JBHJCM010000049.1	0.4859	0.5141	0.0000
JBHJCM010000050.1	0.6331	0.1372	0.2297
JBHJCM010000051.1	0.0010	0.9987	0.0003
