seq_name	chromosome_score	plasmid_score	virus_score
JBBIGJ010000001.1	0.4685	0.5141	0.0174
JBBIGJ010000002.1	0.4596	0.5238	0.0166
JBBIGJ010000003.1	0.5017	0.4658	0.0326
JBBIGJ010000004.1	0.4259	0.5590	0.0151
JBBIGJ010000005.1	0.5066	0.4741	0.0193
JBBIGJ010000006.1	0.4723	0.5050	0.0227
JBBIGJ010000007.1	0.4624	0.5128	0.0248
JBBIGJ010000008.1	0.4223	0.5570	0.0207
JBBIGJ010000009.1	0.4420	0.5495	0.0086
JBBIGJ010000010.1	0.5114	0.4634	0.0251
JBBIGJ010000011.1	0.5554	0.4306	0.0140
JBBIGJ010000012.1	0.4334	0.5448	0.0218
JBBIGJ010000013.1	0.3950	0.5891	0.0159
JBBIGJ010000014.1	0.2290	0.6309	0.1402
JBBIGJ010000015.1	0.5537	0.4366	0.0097
JBBIGJ010000016.1	0.4983	0.4816	0.0201
JBBIGJ010000017.1	0.5119	0.4501	0.0379
JBBIGJ010000018.1	0.5473	0.4364	0.0163
JBBIGJ010000019.1	0.3572	0.5913	0.0514
JBBIGJ010000020.1	0.4965	0.4923	0.0112
JBBIGJ010000021.1	0.4258	0.5145	0.0598
JBBIGJ010000022.1	0.4797	0.5040	0.0163
JBBIGJ010000023.1	0.4173	0.5570	0.0257
JBBIGJ010000024.1	0.5642	0.4242	0.0116
JBBIGJ010000025.1	0.3138	0.6663	0.0198
JBBIGJ010000026.1	0.3296	0.5421	0.1283
JBBIGJ010000027.1	0.5013	0.4150	0.0837
JBBIGJ010000028.1	0.3456	0.6409	0.0135
JBBIGJ010000029.1	0.6959	0.2905	0.0135
JBBIGJ010000030.1	0.4025	0.5820	0.0154
JBBIGJ010000031.1	0.4272	0.5548	0.0179
JBBIGJ010000032.1	0.3120	0.6191	0.0689
JBBIGJ010000033.1	0.5677	0.3933	0.0389
JBBIGJ010000034.1	0.3894	0.5551	0.0555
JBBIGJ010000035.1	0.3701	0.5919	0.0380
JBBIGJ010000036.1	0.2223	0.5938	0.1839
JBBIGJ010000037.1	0.6591	0.3279	0.0130
JBBIGJ010000038.1	0.0080	0.9132	0.0788
JBBIGJ010000039.1	0.3475	0.5312	0.1213
JBBIGJ010000040.1	0.2892	0.4956	0.2152
JBBIGJ010000041.1	0.0022	0.7629	0.2349
JBBIGJ010000042.1	0.1379	0.7653	0.0968
JBBIGJ010000043.1	0.0360	0.4805	0.4836
JBBIGJ010000044.1	0.0263	0.4807	0.4930
JBBIGJ010000045.1	0.0075	0.9436	0.0490
JBBIGJ010000046.1	0.1410	0.7607	0.0983
JBBIGJ010000047.1	0.5540	0.4144	0.0316
JBBIGJ010000048.1	0.3977	0.5563	0.0459
JBBIGJ010000049.1	0.0048	0.8618	0.1334
JBBIGJ010000050.1	0.5098	0.3779	0.1122
JBBIGJ010000051.1	0.1367	0.8473	0.0160
JBBIGJ010000052.1	0.5234	0.4666	0.0100
JBBIGJ010000053.1	0.1082	0.7237	0.1682
JBBIGJ010000054.1	0.3799	0.5929	0.0272
JBBIGJ010000055.1	0.3177	0.5748	0.1075
JBBIGJ010000056.1	0.0041	0.9777	0.0182
JBBIGJ010000057.1	0.5939	0.3707	0.0354
JBBIGJ010000058.1	0.1649	0.8211	0.0140
JBBIGJ010000059.1	0.8902	0.1017	0.0082
JBBIGJ010000060.1	0.2505	0.7359	0.0136
JBBIGJ010000061.1	0.7756	0.2231	0.0013
JBBIGJ010000062.1	0.1752	0.3095	0.5153
JBBIGJ010000063.1	0.3784	0.5935	0.0282
JBBIGJ010000064.1	0.2283	0.4678	0.3038
JBBIGJ010000065.1	0.0981	0.5942	0.3076
JBBIGJ010000066.1	0.4761	0.4803	0.0436
JBBIGJ010000067.1	0.0860	0.8454	0.0685
JBBIGJ010000068.1	0.5698	0.3639	0.0662
JBBIGJ010000069.1	0.0823	0.7857	0.1320
JBBIGJ010000070.1	0.2268	0.5706	0.2026
JBBIGJ010000071.1	0.3971	0.4132	0.1897
JBBIGJ010000072.1	0.2191	0.3577	0.4232
JBBIGJ010000073.1	0.2237	0.6141	0.1623
JBBIGJ010000074.1	0.2417	0.5933	0.1650
JBBIGJ010000075.1	0.4030	0.3942	0.2028
JBBIGJ010000076.1	0.2696	0.5839	0.1465
JBBIGJ010000077.1	0.0915	0.6675	0.2411
JBBIGJ010000078.1	0.6613	0.2322	0.1065
JBBIGJ010000079.1	0.1870	0.4308	0.3822
JBBIGJ010000080.1	0.1160	0.6086	0.2754
JBBIGJ010000081.1	0.2483	0.5714	0.1803
JBBIGJ010000082.1	0.5557	0.2404	0.2039
JBBIGJ010000083.1	0.3098	0.4046	0.2857
JBBIGJ010000084.1	0.6389	0.2351	0.1260
JBBIGJ010000085.1	0.0868	0.8406	0.0726
JBBIGJ010000086.1	0.5404	0.2081	0.2515
JBBIGJ010000087.1	0.3832	0.2653	0.3515
JBBIGJ010000088.1	0.2865	0.3148	0.3987
JBBIGJ010000089.1	0.6471	0.1540	0.1989
JBBIGJ010000090.1	0.2767	0.3669	0.3564
