JAJIWE010000017.1_tRNA1_Glu	70005	70080
JAJIWE010000017.1_tRNA2_Ala	70128	70203
JAJIWE010000024.1_tRNA1_Leu	65569	65655
JAJIWE010000028.1_tRNA1_Leu	242081	242160
JAJIWE010000030.1_tRNA1_Ser	38949	39041
JAJIWE010000044.1_tRNA1_Val	65445	65519
JAJIWE010000048.1_tRNA1_Ser	19477	19567
JAJIWE010000048.1_tRNA2_Asp	27249	27325
JAJIWE010000048.1_tRNA3_Asp	27420	27496
JAJIWE010000048.1_tRNA4_Val	27525	27599
JAJIWE010000048.1_tRNA5_Leu	34338	34422
JAJIWE010000048.1_tRNA6_Lys	36333	36408
JAJIWE010000048.1_tRNA7_His	36502	36578
JAJIWE010000048.1_tRNA8_Arg	36611	36687
JAJIWE010000048.1_tRNA9_Pro	36730	36806
JAJIWE010000066.1_tRNA1_Met	75139	75214
JAJIWE010000069.1_tRNA1_Phe	52779	52854
JAJIWE010000069.1_tRNA2_Pro	81450	81526
JAJIWE010000069.1_tRNA3_Val	116773	116847
JAJIWE010000069.1_tRNA4_Asn	119697	119773
JAJIWE010000069.1_tRNA5_Met	148425	148501
JAJIWE010000069.1_tRNA6_Leu	163628	163712
