#Coverage (X)	Coverage
1.0	99.62081624996651
2.0	99.61813650615001
3.0	99.61679663424177
4.0	99.61679663424177
5.0	99.61679663424177
6.0	99.61545676233352
7.0	99.61545676233352
8.0	99.58597958035212
9.0	99.55516252646247
10.0	99.49486829059141
11.0	99.46405123670178
12.0	99.4385936704451
13.0	99.43323418281213
14.0	99.42117533563791
15.0	99.37293994694107
16.0	99.35552161213388
17.0	99.30594635152879
18.0	99.25369134710722
19.0	99.18937749551142
20.0	99.09826620575073
21.0	98.94552080821073
22.0	98.83431143982635
23.0	98.78071656349653
24.0	98.70434386472654
25.0	98.60787308733285
26.0	98.44038909880216
27.0	98.33185947423426
28.0	98.21127100249217
29.0	98.16705522952006
30.0	98.07326419594287
31.0	97.98215290618216
32.0	97.89908084787095
33.0	97.72757724361551
34.0	97.5801913337085
35.0	97.4100276013613
36.0	97.29479861725218
37.0	97.25192271618833
38.0	97.16483104215237
39.0	97.09247795910711
40.0	97.02414449178659
41.0	96.94777179301659
42.0	96.8687193504301
43.0	96.76688908540343
44.0	96.67845753945923
45.0	96.56054881153362
46.0	96.48819572848836
47.0	96.42254200498432
48.0	96.36626738483801
49.0	96.32339148377415
50.0	96.27113647935258
51.0	96.20548275584854
