#Position (bp)	Coverage	Std
94.0	414.1818181818182	134.13111152977862
281.0	468.951871657754	38.56358039161185
468.0	449.49732620320856	32.2131105604319
655.0	415.5347593582888	48.45859360441294
842.0	448.44919786096256	35.495574778794634
1029.0	518.4598930481284	54.26337041673679
1216.0	498.39572192513367	291.9303630977698
1403.0	163.89304812834226	19.36243123462305
1590.0	164.48128342245988	15.076631349019031
1777.0	185.3903743315508	17.15967789483661
1964.0	194.74866310160428	22.06044200836151
2151.0	211.06951871657753	13.729822336445986
2338.0	176.53475935828877	20.872416103812597
2525.0	153.66844919786095	46.197263617831325
2712.0	160.97860962566844	23.278481491170346
2899.0	174.76470588235293	17.63883052376175
3086.0	225.36363636363637	66.36650788601098
3273.0	456.36898395721926	54.44444747595999
3460.0	374.40106951871655	84.72449847423837
3647.0	161.048128342246	16.07286217186356
3834.0	164.93582887700535	19.747740681710567
4021.0	178.81283422459893	19.139789727218545
4208.0	191.6898395721925	23.385744549368933
4395.0	184.66844919786095	24.10283228303622
4582.0	180.45454545454547	18.079888078778993
4769.0	177.62032085561498	20.042735091462006
4956.0	180.50802139037432	20.184311162690264
5143.0	163.02139037433156	8.82630972238717
5330.0	168.32085561497325	25.660681757024573
5517.0	181.37433155080214	20.913368546391993
5704.0	156.49732620320856	18.87603805977895
5891.0	162.07486631016042	13.758031198536072
6078.0	153.4385026737968	16.561019886442562
6265.0	169.66844919786095	20.579180590995183
6452.0	172.524064171123	16.655843187886546
6639.0	150.42780748663102	18.388266428513298
6826.0	128.3850267379679	12.671497343241935
7013.0	138.46524064171123	19.309884975162614
7200.0	143.49197860962568	15.571467118909949
7387.0	173.9572192513369	29.188031390804476
7574.0	146.6042780748663	29.70469632831176
7761.0	166.49197860962568	16.16856394034574
7948.0	166.2566844919786	22.21070705811481
8135.0	84.01604278074866	44.52476328353185
8322.0	157.71657754010695	17.280943725467715
8509.0	152.2941176470588	14.70148597385894
8696.0	140.59358288770053	23.222591803101512
8883.0	167.58823529411765	24.357190463448937
9070.0	166.3957219251337	20.071796266094193
9257.0	185.12299465240642	20.791941054991163
9444.0	194.09625668449198	56.0709062176114
9631.0	238.66310160427807	73.85359125443033
9818.0	88.18181818181819	39.00006855883184
10005.0	29.454545454545453	9.634219315449585
10192.0	20.83957219251337	6.275749097754618
10379.0	53.962566844919785	26.73078299186705
10566.0	167.7058823529412	66.67536485145668
10753.0	213.19786096256684	105.04086294247841
10940.0	190.0427807486631	19.7112850762778
11127.0	169.99465240641712	22.13183638603404
11314.0	195.3903743315508	23.184565214191977
11501.0	199.75935828877004	30.850337364573853
11688.0	191.40641711229947	18.64443545034369
11875.0	179.72192513368984	28.740122692960348
12062.0	189.89839572192514	21.188736792100716
12249.0	202.19786096256684	15.699552090071847
12436.0	165.50802139037432	17.406280752236203
12623.0	168.475935828877	16.264360170775433
12810.0	134.7058823529412	28.114547968740858
12997.0	113.0909090909091	46.9696112931195
13184.0	147.96791443850267	71.32973069683793
13371.0	62.973262032085564	35.25180618879255
13558.0	142.8235294117647	16.897615564472588
13745.0	187.6149732620321	20.85152503431547
13932.0	199.7807486631016	19.798449677327383
14119.0	193.1818181818182	18.091567451003993
14306.0	186.88770053475935	21.151351709627967
14493.0	183.88770053475935	27.99331470993023
14680.0	191.85561497326202	24.13841547418308
14867.0	167.71657754010695	20.79592720306776
15054.0	181.1283422459893	14.731101370691386
15241.0	168.92513368983958	21.400559740793007
15428.0	155.79679144385025	20.8009409495106
15615.0	150.524064171123	14.694755148589765
15802.0	145.28877005347593	13.089572124241592
15989.0	141.3850267379679	13.93337853620423
16176.0	167.13903743315507	14.454057772689849
16363.0	152.72192513368984	17.496370899486763
16550.0	143.28877005347593	14.688203277052699
16737.0	117.97860962566845	18.79512395521717
16924.0	123.49732620320856	28.501712116693767
17111.0	149.2192513368984	12.274707703153645
17298.0	147.01604278074868	13.395864953819226
17485.0	154.66844919786095	19.043294326967903
17672.0	154.0909090909091	13.51548923264931
17859.0	146.28342245989305	16.63431798299403
18046.0	145.72727272727272	21.54140398306246
18233.0	140.951871657754	30.592893516139295
18420.0	144.9144385026738	24.056639938563535
