#Insert size (bp)	insert size
3.0	1.0
5.0	1.0
6.0	1.0
8.0	1.0
9.0	6.0
10.0	2.0
14.0	1.0
15.0	1.0
17.0	4.0
19.0	56.0
20.0	33.0
21.0	18.0
22.0	10.0
23.0	1.0
24.0	13.0
26.0	1.0
27.0	9.0
28.0	1.0
29.0	8.0
30.0	3.0
31.0	4.0
32.0	4.0
33.0	7.0
34.0	7.0
35.0	19.0
36.0	26.0
37.0	3.0
38.0	6.0
39.0	3.0
40.0	17.0
41.0	10.0
42.0	11.0
43.0	7.0
44.0	19.0
45.0	19.0
46.0	22.0
47.0	4.0
48.0	11.0
49.0	2.0
50.0	24.0
51.0	12.0
52.0	14.0
53.0	16.0
54.0	20.0
55.0	23.0
56.0	3.0
57.0	20.0
58.0	15.0
59.0	11.0
60.0	6.0
61.0	13.0
62.0	20.0
63.0	23.0
64.0	7.0
65.0	18.0
66.0	16.0
67.0	7.0
68.0	13.0
69.0	5.0
70.0	11.0
71.0	19.0
72.0	20.0
73.0	24.0
74.0	22.0
75.0	26.0
76.0	22.0
77.0	41.0
78.0	12.0
79.0	18.0
80.0	16.0
81.0	21.0
82.0	25.0
83.0	7.0
84.0	21.0
85.0	15.0
86.0	25.0
87.0	27.0
88.0	21.0
89.0	10.0
90.0	15.0
91.0	12.0
92.0	13.0
93.0	22.0
94.0	28.0
95.0	22.0
96.0	32.0
97.0	20.0
98.0	23.0
99.0	23.0
100.0	16.0
101.0	15.0
102.0	20.0
103.0	18.0
104.0	37.0
105.0	18.0
106.0	20.0
107.0	23.0
108.0	21.0
109.0	28.0
110.0	17.0
111.0	26.0
112.0	25.0
113.0	22.0
114.0	18.0
115.0	18.0
116.0	24.0
117.0	24.0
118.0	23.0
119.0	23.0
120.0	19.0
121.0	17.0
122.0	28.0
123.0	14.0
124.0	23.0
125.0	30.0
126.0	41.0
127.0	21.0
128.0	36.0
129.0	32.0
130.0	31.0
131.0	39.0
132.0	32.0
133.0	28.0
134.0	38.0
135.0	41.0
136.0	33.0
137.0	30.0
138.0	29.0
139.0	35.0
140.0	34.0
141.0	38.0
142.0	31.0
143.0	31.0
144.0	38.0
145.0	35.0
146.0	40.0
147.0	45.0
148.0	56.0
149.0	35.0
150.0	39.0
151.0	34.0
152.0	30.0
153.0	23.0
154.0	27.0
155.0	37.0
156.0	45.0
157.0	49.0
158.0	37.0
159.0	49.0
160.0	27.0
161.0	36.0
162.0	41.0
163.0	36.0
164.0	36.0
165.0	45.0
166.0	49.0
167.0	36.0
168.0	45.0
169.0	37.0
170.0	57.0
171.0	37.0
172.0	42.0
173.0	33.0
174.0	53.0
175.0	43.0
176.0	41.0
177.0	65.0
178.0	59.0
179.0	48.0
180.0	45.0
181.0	38.0
182.0	50.0
183.0	31.0
184.0	69.0
185.0	56.0
186.0	51.0
187.0	56.0
188.0	58.0
189.0	42.0
190.0	60.0
191.0	55.0
192.0	46.0
193.0	49.0
194.0	50.0
195.0	44.0
196.0	46.0
197.0	47.0
198.0	67.0
199.0	64.0
200.0	59.0
201.0	57.0
202.0	56.0
203.0	85.0
204.0	58.0
205.0	60.0
206.0	47.0
207.0	83.0
208.0	70.0
209.0	63.0
210.0	87.0
211.0	58.0
212.0	54.0
213.0	64.0
214.0	62.0
215.0	56.0
216.0	56.0
217.0	75.0
218.0	79.0
219.0	71.0
220.0	88.0
221.0	73.0
222.0	90.0
223.0	51.0
224.0	69.0
225.0	66.0
226.0	85.0
227.0	64.0
228.0	79.0
229.0	106.0
230.0	85.0
231.0	80.0
232.0	75.0
233.0	66.0
234.0	73.0
235.0	72.0
236.0	74.0
237.0	73.0
238.0	86.0
239.0	78.0
240.0	74.0
241.0	75.0
242.0	93.0
243.0	96.0
244.0	90.0
245.0	84.0
246.0	65.0
247.0	87.0
248.0	92.0
249.0	91.0
250.0	112.0
251.0	106.0
252.0	100.0
253.0	92.0
254.0	95.0
255.0	101.0
256.0	96.0
257.0	81.0
258.0	92.0
259.0	86.0
260.0	103.0
261.0	115.0
262.0	103.0
263.0	123.0
264.0	104.0
265.0	118.0
266.0	95.0
267.0	89.0
268.0	101.0
269.0	102.0
270.0	127.0
271.0	129.0
272.0	96.0
273.0	92.0
274.0	119.0
275.0	113.0
276.0	120.0
277.0	112.0
278.0	133.0
279.0	100.0
280.0	108.0
281.0	110.0
282.0	109.0
283.0	117.0
284.0	120.0
285.0	119.0
286.0	119.0
287.0	100.0
288.0	112.0
289.0	119.0
290.0	102.0
291.0	112.0
292.0	128.0
293.0	123.0
294.0	94.0
295.0	129.0
296.0	119.0
297.0	121.0
298.0	113.0
299.0	108.0
300.0	135.0
301.0	136.0
302.0	116.0
303.0	115.0
304.0	127.0
305.0	158.0
306.0	133.0
307.0	120.0
308.0	121.0
309.0	111.0
310.0	147.0
311.0	148.0
312.0	137.0
313.0	112.0
314.0	139.0
315.0	147.0
316.0	169.0
317.0	137.0
318.0	115.0
319.0	108.0
320.0	121.0
321.0	143.0
322.0	141.0
323.0	133.0
324.0	154.0
325.0	164.0
326.0	141.0
327.0	159.0
328.0	161.0
329.0	141.0
330.0	131.0
331.0	133.0
332.0	144.0
333.0	150.0
334.0	149.0
335.0	146.0
336.0	125.0
337.0	137.0
338.0	130.0
339.0	142.0
340.0	132.0
341.0	142.0
342.0	125.0
343.0	132.0
344.0	150.0
345.0	143.0
346.0	153.0
347.0	135.0
348.0	150.0
349.0	137.0
350.0	105.0
351.0	135.0
352.0	125.0
353.0	127.0
354.0	163.0
355.0	158.0
356.0	134.0
357.0	145.0
358.0	155.0
359.0	128.0
360.0	126.0
361.0	135.0
362.0	123.0
363.0	145.0
364.0	144.0
365.0	130.0
366.0	109.0
367.0	104.0
368.0	117.0
369.0	120.0
370.0	144.0
371.0	119.0
372.0	133.0
373.0	114.0
374.0	130.0
375.0	133.0
376.0	129.0
377.0	150.0
378.0	133.0
379.0	138.0
380.0	119.0
381.0	127.0
382.0	136.0
383.0	119.0
384.0	139.0
385.0	118.0
386.0	111.0
387.0	166.0
388.0	146.0
389.0	144.0
390.0	128.0
391.0	125.0
392.0	107.0
393.0	118.0
394.0	106.0
395.0	97.0
396.0	105.0
397.0	114.0
398.0	118.0
399.0	128.0
400.0	123.0
401.0	121.0
402.0	108.0
403.0	120.0
404.0	102.0
405.0	155.0
406.0	123.0
407.0	116.0
408.0	111.0
409.0	115.0
410.0	112.0
411.0	109.0
412.0	98.0
413.0	118.0
414.0	125.0
415.0	123.0
416.0	113.0
417.0	129.0
418.0	130.0
419.0	106.0
420.0	108.0
421.0	104.0
422.0	112.0
423.0	111.0
424.0	75.0
425.0	101.0
426.0	94.0
427.0	119.0
428.0	115.0
429.0	116.0
430.0	110.0
431.0	87.0
432.0	97.0
433.0	101.0
434.0	106.0
435.0	118.0
436.0	99.0
437.0	98.0
438.0	100.0
439.0	106.0
440.0	117.0
441.0	110.0
442.0	113.0
443.0	90.0
444.0	114.0
445.0	95.0
446.0	98.0
447.0	92.0
448.0	83.0
449.0	102.0
450.0	75.0
451.0	88.0
452.0	110.0
453.0	67.0
454.0	83.0
455.0	87.0
456.0	82.0
457.0	99.0
458.0	83.0
459.0	83.0
460.0	96.0
461.0	84.0
462.0	96.0
463.0	84.0
464.0	78.0
