#Insert size (bp)	insert size
19.0	92.0
20.0	26.0
21.0	22.0
22.0	1.0
23.0	5.0
24.0	2.0
25.0	6.0
27.0	1.0
28.0	1.0
33.0	2.0
37.0	4.0
38.0	2.0
39.0	5.0
40.0	1.0
41.0	2.0
42.0	2.0
43.0	2.0
44.0	2.0
45.0	2.0
46.0	5.0
47.0	1.0
49.0	3.0
50.0	3.0
53.0	3.0
54.0	8.0
55.0	4.0
59.0	1.0
60.0	2.0
61.0	2.0
62.0	2.0
63.0	1.0
64.0	2.0
66.0	1.0
67.0	1.0
68.0	2.0
70.0	1.0
71.0	2.0
72.0	4.0
73.0	1.0
74.0	1.0
75.0	4.0
76.0	4.0
78.0	3.0
79.0	5.0
80.0	7.0
81.0	1.0
83.0	1.0
84.0	2.0
85.0	2.0
86.0	12.0
87.0	6.0
88.0	1.0
89.0	5.0
91.0	1.0
92.0	2.0
93.0	1.0
94.0	2.0
95.0	4.0
96.0	2.0
97.0	2.0
98.0	15.0
99.0	3.0
100.0	2.0
102.0	2.0
103.0	1.0
108.0	5.0
109.0	12.0
110.0	2.0
111.0	1.0
112.0	2.0
113.0	17.0
114.0	4.0
115.0	3.0
116.0	4.0
117.0	2.0
118.0	3.0
119.0	4.0
124.0	2.0
125.0	2.0
126.0	3.0
128.0	4.0
129.0	2.0
130.0	1.0
132.0	3.0
133.0	2.0
134.0	4.0
135.0	3.0
136.0	1.0
137.0	2.0
138.0	4.0
139.0	1.0
140.0	7.0
142.0	5.0
143.0	8.0
144.0	1.0
145.0	2.0
146.0	1.0
147.0	3.0
148.0	3.0
149.0	3.0
150.0	5.0
151.0	1.0
152.0	3.0
153.0	6.0
154.0	2.0
155.0	2.0
156.0	2.0
157.0	5.0
158.0	6.0
159.0	2.0
160.0	4.0
161.0	1.0
162.0	1.0
163.0	9.0
164.0	3.0
165.0	8.0
166.0	5.0
167.0	6.0
168.0	9.0
169.0	2.0
171.0	6.0
172.0	4.0
173.0	4.0
174.0	3.0
175.0	3.0
176.0	1.0
177.0	5.0
178.0	10.0
179.0	9.0
180.0	1.0
181.0	2.0
182.0	11.0
183.0	4.0
184.0	5.0
185.0	6.0
186.0	3.0
187.0	4.0
188.0	4.0
189.0	5.0
190.0	1.0
191.0	3.0
192.0	3.0
193.0	5.0
194.0	18.0
195.0	12.0
196.0	3.0
197.0	62.0
198.0	4.0
199.0	4.0
200.0	9.0
201.0	6.0
202.0	10.0
203.0	6.0
204.0	8.0
205.0	10.0
206.0	12.0
207.0	7.0
208.0	7.0
209.0	6.0
210.0	25.0
211.0	4.0
212.0	4.0
213.0	4.0
214.0	2.0
215.0	3.0
216.0	3.0
217.0	13.0
218.0	10.0
219.0	12.0
220.0	11.0
221.0	23.0
222.0	10.0
223.0	5.0
224.0	1.0
225.0	4.0
226.0	4.0
227.0	6.0
228.0	3.0
229.0	5.0
230.0	4.0
231.0	6.0
232.0	10.0
233.0	1.0
234.0	8.0
235.0	2.0
236.0	3.0
237.0	3.0
238.0	6.0
239.0	3.0
240.0	4.0
241.0	3.0
242.0	13.0
243.0	7.0
244.0	12.0
245.0	4.0
246.0	4.0
247.0	5.0
248.0	2.0
249.0	12.0
250.0	1.0
251.0	3.0
252.0	6.0
253.0	11.0
254.0	2.0
255.0	29.0
256.0	4.0
257.0	9.0
258.0	11.0
259.0	10.0
260.0	5.0
261.0	5.0
262.0	9.0
263.0	5.0
264.0	9.0
265.0	3.0
266.0	7.0
267.0	6.0
268.0	10.0
269.0	5.0
270.0	8.0
271.0	9.0
272.0	13.0
273.0	10.0
274.0	6.0
275.0	4.0
276.0	2.0
277.0	4.0
278.0	6.0
279.0	5.0
280.0	11.0
281.0	10.0
282.0	7.0
283.0	17.0
284.0	11.0
285.0	14.0
286.0	4.0
287.0	5.0
288.0	2.0
289.0	9.0
290.0	3.0
291.0	5.0
292.0	11.0
