#Read position (bp)	Clipping profile
0.0	6.360762525146087
1.0	1.3177805038424801
2.0	1.2802996976424295
3.0	1.2318443625798325
4.0	1.1591148577449948
5.0	1.0738762500964922
6.0	1.055135846996467
7.0	1.0265834710574704
8.0	0.991799794832113
9.0	0.9584111858350455
10.0	0.9256271059702367
11.0	0.9061426670151234
12.0	0.8827985420617419
13.0	0.8611750000232512
14.0	0.8325761218433116
15.0	0.8072324005293815
16.0	0.7920726699819663
17.0	0.7759363923747485
18.0	0.7573354959975521
19.0	0.7397111466801585
20.0	0.7231563489044537
21.0	0.7086476497302405
22.0	0.6934414169418824
23.0	0.6758635698654318
24.0	0.6617733908597055
25.0	0.6488922701184969
26.0	0.6374062166055783
27.0	0.628338279621695
28.0	0.6158291768080304
29.0	0.6020180112479621
30.0	0.7458959447255763
31.0	0.7243654071689715
32.0	0.8189974674879582
33.0	0.6774911482984365
34.0	0.6910233004128469
35.0	0.7150649589803733
36.0	0.6367086829914334
37.0	0.721110250302962
38.0	0.658983256403126
39.0	0.5716055456712459
40.0	0.6147131230253986
41.0	0.6179682798914079
42.0	0.6356391314497446
43.0	0.5538416896310233
44.0	0.592066531686162
45.0	0.5425416450818765
46.0	0.5459363086707149
47.0	0.5712800299846449
48.0	0.6044826300179406
49.0	0.4925052338272181
50.0	0.472462767980789
51.0	0.4808331713505274
52.0	0.6072727644745199
53.0	0.5615610616275598
54.0	0.4768339786294301
55.0	0.4819957273741022
56.0	0.4801821399773255
57.0	0.5291955019312381
58.0	0.4439568942827355
59.0	0.46292980858747584
60.0	0.5070139330014313
61.0	0.4202872536427531
62.0	0.5572363532198616
63.0	0.45772155760186084
64.0	0.4371210648641158
65.0	0.42307738809933254
66.0	0.4130794062965894
67.0	0.42024075140181005
68.0	0.5025032156299611
69.0	0.4247514687732802
70.0	0.44614249960705604
71.0	0.40661559480551374
72.0	0.40131433933801275
73.0	0.40796415979286044
74.0	0.41661357660825676
75.0	0.3732734880493891
76.0	0.35690469923745627
77.0	0.39094433960772573
78.0	0.3597878381759217
79.0	0.3819229048647854
80.0	0.37220393650770034
81.0	0.3568581969965132
82.0	0.3596483314530927
83.0	0.3648565824387077
84.0	0.36708869000397126
85.0	0.3983846981586043
86.0	0.41610205195788386
87.0	0.37876075248066204
88.0	0.38099286004592564
89.0	0.3858755953449397
90.0	0.3919673889084715
91.0	0.39582707490673974
92.0	0.394385505437507
93.0	0.39829169367671824
94.0	0.40108182813329774
95.0	0.40680160376928565
96.0	0.4087546978888913
97.0	0.41247487716433057
98.0	0.4176366259090025
99.0	0.4239609306772494
100.0	0.43209882284227275
101.0	0.43684205141845783
102.0	0.4435848763551915
103.0	0.4458169839204551
104.0	0.451862275243044
105.0	0.45632649037357115
106.0	0.4613952346363572
107.0	0.467394023718003
108.0	0.47562492036491244
109.0	0.4853438887219975
110.0	0.4942723189830518
111.0	0.5027357268346762
112.0	0.5104550988312127
113.0	0.5192905246103809
114.0	0.5246382823188249
115.0	0.5306370714004708
116.0	0.5423091338771615
117.0	0.5516560843067027
118.0	0.5590034383756953
119.0	0.5672343350226048
120.0	0.5799294468000413
121.0	0.5907644689397582
122.0	0.6042501188132255
123.0	0.6128995356286219
124.0	0.6242925846596548
125.0	0.6358716426544595
126.0	0.6507988619971596
127.0	0.6660980992674037
128.0	0.6769796236480636
129.0	0.6884656771609824
130.0	0.7015793091069059
131.0	0.7192966629061854
132.0	0.7387345996203557
133.0	0.7567309668652932
134.0	0.7768664371936084
135.0	0.7934677372102562
136.0	0.8141147321889441
137.0	0.8373658526604396
138.0	0.8648951792986904
139.0	0.887960290806414
140.0	0.9210698863578236
141.0	0.9489712309236182
142.0	0.9794301987412773
143.0	1.0085871038125327
144.0	1.038953067148306
145.0	1.0861063394644987
146.0	1.1246566972062384
147.0	1.1349801946955824
148.0	1.0670869229188154
149.0	0.8595474215902464
150.0	0.35323102220295993
