seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JBJGLJ010000057.1	31455	DTR	41	11	1.0000	NA	10	24.4440	virb4;T_virB5;T_virB6;T_virB9;T_virB10;T_virB1;t4cp2	NA
JBJGLJ010000080.1	13992	No terminal repeats	17	11	1.0000	NA	3	11.4351	B_traI;T_virB6;MOBH	NA
JBJGLJ010000074.1	17398	No terminal repeats	25	11	1.0000	NA	3	10.3341	MOBP1;T_virB5	NA
JBJGLJ010000079.1	15046	No terminal repeats	14	11	1.0000	NA	1	4.1647	NA	NA
JBJGLJ010000081.1	12454	ITR	11	11	1.0000	NA	0	4.9816	NA	NA
JBJGLJ010000072.1	18458	No terminal repeats	17	11	0.9999	NA	1	15.3408	NA	NA
JBJGLJ010000047.1	39999	No terminal repeats	31	11	0.9999	NA	0	6.3270	NA	NA
JBJGLJ010000094.1	4832	No terminal repeats	7	11	0.9999	NA	0	2.1694	B_traH	NA
JBJGLJ010000052.1	34337	No terminal repeats	35	11	0.9999	NA	4	18.1591	I_traW;I_traY;I_traK;I_traI;I_traM	NA
JBJGLJ010000067.1	22185	No terminal repeats	21	11	0.9999	NA	2	9.2178	T_virB5	NA
JBJGLJ010000058.1	30972	No terminal repeats	25	11	0.9998	NA	0	4.0542	NA	NF000272
JBJGLJ010000059.1	29959	No terminal repeats	28	11	0.9998	NA	0	6.6087	NA	NA
JBJGLJ010000053.1	34235	No terminal repeats	42	11	0.9997	NA	2	6.9530	I_trbA	NA
JBJGLJ010000042.1	47789	No terminal repeats	56	11	0.9995	NA	2	4.8163	I_traN;traU	NA
JBJGLJ010000095.1	4435	No terminal repeats	7	11	0.9994	NA	0	1.7183	NA	NA
JBJGLJ010000082.1	11393	No terminal repeats	10	11	0.9991	NA	0	1.6906	NA	NA
JBJGLJ010000078.1	15271	ITR	16	11	0.9715	NA	0	0.3959	NA	NA
JBJGLJ010000097.1	3981	No terminal repeats	4	11	0.9526	NA	0	0.3300	NA	NA
JBJGLJ010000073.1	17560	No terminal repeats	15	11	0.8744	NA	0	0.9362	NA	NF033135
