#Coverage (X)	Coverage
1.0	99.58329983653563
2.0	99.58329983653563
3.0	99.58329983653563
4.0	99.58195996462739
5.0	99.57392073317791
6.0	99.56588150172844
7.0	99.56052201409545
8.0	99.5029075220409
9.0	99.44529302998633
10.0	99.43323418281213
11.0	99.4117962322802
12.0	99.34480263686791
13.0	99.27244955382265
14.0	99.23091352466705
15.0	99.13980223490634
16.0	99.00715491599003
17.0	98.91470375432108
18.0	98.80885387356969
19.0	98.73918053434092
20.0	98.62261167832355
21.0	98.47388589650829
22.0	98.35731704049093
23.0	98.23270895302409
24.0	98.0772838116676
25.0	97.96071495565025
26.0	97.84816571535761
27.0	97.77045314467937
28.0	97.69542031781762
29.0	97.58689069324973
30.0	97.47970094059008
31.0	97.38457003510464
32.0	97.32561567114183
33.0	97.21708604657394
34.0	97.19028860840903
35.0	97.08309885574938
36.0	96.9919875659887
37.0	96.94107243347536
38.0	96.89149717287027
39.0	96.8365624246322
40.0	96.76822895731168
41.0	96.70525497762414
42.0	96.6422809979366
43.0	96.58198676206554
44.0	96.55518932390063
45.0	96.5337513733687
46.0	96.50561406329555
47.0	96.45871854650696
48.0	96.43728059597503
49.0	96.4104831578101
50.0	96.3836857196452
51.0	96.3542085376638
