JBBIGK010000002.1_257 # 314576 # 315217 # -1 # ID=2_257;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.603	GENOMAD.195028.PC	7.169E-84	276	0
JBBIGK010000003.1_14 # 16945 # 17430 # 1 # ID=3_14;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.675	GENOMAD.001979.CC	5.735E-27	109	0
JBBIGK010000003.1_46 # 53980 # 56025 # -1 # ID=3_46;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.640	GENOMAD.127342.CP	6.540E-17	88	0
JBBIGK010000003.1_78 # 93353 # 94834 # 1 # ID=3_78;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.651	GENOMAD.128920.CP	6.696E-138	447	0
JBBIGK010000003.1_110 # 129281 # 129808 # -1 # ID=3_110;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.684	GENOMAD.040030.CC	5.002E-78	257	0
JBBIGK010000004.1_118 # 125889 # 128126 # -1 # ID=4_118;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.648	GENOMAD.129013.CP	4.415E-57	217	0
JBBIGK010000005.1_6 # 13199 # 13606 # -1 # ID=5_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.667	GENOMAD.080041.CP	8.571E-20	87	0
JBBIGK010000005.1_134 # 164087 # 166390 # 1 # ID=5_134;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.140646.CP	3.252E-170	554	1246
JBBIGK010000008.1_58 # 79273 # 80133 # -1 # ID=8_58;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.659	GENOMAD.092099.CV	4.231E-37	144	0
JBBIGK010000008.1_90 # 121223 # 121867 # -1 # ID=8_90;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.693	GENOMAD.148229.CP	6.469E-30	120	0
JBBIGK010000009.1_62 # 78183 # 79175 # -1 # ID=9_62;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.665	GENOMAD.147887.CP	8.222E-84	282	0
JBBIGK010000016.1_15 # 29588 # 31849 # 1 # ID=16_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.637	GENOMAD.146534.CP	9.638E-04	45	0
