gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	taxid	taxname	annotation_accessions	annotation_description
JTEJ01000050.1|provirus_1_8764_1	1	456	456	-1	0.601	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_2	644	817	174	1	0.644	11	GGA/GAG/AGG	GENOMAD.226430.VP	6.368e-20	83	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_3	810	953	144	1	0.576	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_4	950	2008	1059	1	0.604	11	GGAG/GAGG	GENOMAD.223689.VP	5.901e-172	538	0	0	0	2773	Inoviridae	MOBT	NA	PF02486;K07467;COG2946	DNA relaxase NicK
JTEJ01000050.1|provirus_1_8764_5	2117	2407	291	1	0.612	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_6	2416	2616	201	1	0.612	11	GGA/GAG/AGG	GENOMAD.209539.VP	2.231e-12	62	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_7	2645	2869	225	1	0.658	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_8	2992	4461	1470	1	0.612	11	GGxGG	GENOMAD.083062.VV	1.042e-65	236	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_9	4463	4753	291	1	0.605	11	GGAG/GAGG	GENOMAD.100562.VV	1.882e-42	150	0	0	0	1	NA	NA	NA	PF10734	NA
JTEJ01000050.1|provirus_1_8764_10	4753	5895	1143	1	0.600	11	None	GENOMAD.090645.VV	9.902e-25	110	0	0	0	2773	Inoviridae	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_11	5980	6261	282	1	0.599	11	AGGAG	GENOMAD.227142.VP	8.96e-41	145	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_12	6346	6684	339	-1	0.649	11	GGA/GAG/AGG	GENOMAD.212325.VP	2e-57	194	0	0	1	2773	Inoviridae	NA	NA	PF12375;PF12472	Phage protein; Phage related protein
JTEJ01000050.1|provirus_1_8764_13	6806	7651	846	-1	0.671	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JTEJ01000050.1|provirus_1_8764_14	7739	8764	1026	1	0.659	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
