gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAJITV010000098.1_1	41	964	924	-1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_2	1179	1418	240	1	0.608	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_3	1418	1837	420	1	0.624	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_4	1842	4817	2976	1	0.640	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_5	4836	5534	699	1	0.534	11	GGA/GAG/AGG	GENOMAD.191442.PC	3.587e-23	101	0	0	0	1	NA	NA	NA	PF03695;K07039;COG3318;TIGR02292	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif
JAJITV010000098.1_6	5542	6738	1197	-1	0.626	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_7	7188	7634	447	-1	0.573	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_8	7686	8096	411	-1	0.611	11	GGAG/GAGG	GENOMAD.067947.PP	1.183e-74	245	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_9	8945	9391	447	1	0.615	11	AGxAGG/AGGxGG	GENOMAD.228033.PP	1.082e-56	194	0	0	0	1	NA	NA	NA	PF18367	Rv2175c C-terminal domain of unknown function
JAJITV010000098.1_10	9429	10475	1047	-1	0.606	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_11	10539	10886	348	-1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_12	10918	12141	1224	-1	0.638	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_13	12172	12591	420	-1	0.614	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_14	12588	13328	741	-1	0.640	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_15	13370	13684	315	1	0.648	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_16	13712	14203	492	1	0.634	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_17	14224	15282	1059	1	0.608	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_18	15286	16272	987	1	0.659	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_19	16297	17370	1074	1	0.662	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_20	17558	17992	435	1	0.632	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_21	18069	19121	1053	1	0.602	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_22	19172	20116	945	1	0.586	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_23	20116	21045	930	1	0.608	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_24	21060	21887	828	1	0.571	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_25	21900	22625	726	1	0.563	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_26	22734	23330	597	1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_27	23544	24170	627	-1	0.608	11	AGGAG	GENOMAD.225004.PV	2.712e-126	398	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAJITV010000098.1_28	24216	25238	1023	-1	0.654	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_29	25432	25584	153	-1	0.614	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_30	26617	26946	330	1	0.548	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_31	27089	27445	357	1	0.599	11	GGAG/GAGG	GENOMAD.228033.PP	1.184e-33	126	0	0	0	1	NA	NA	NA	PF18367	Rv2175c C-terminal domain of unknown function
JAJITV010000098.1_32	27616	28557	942	-1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_33	28560	28832	273	-1	0.630	11	None	GENOMAD.223508.VP	4.623e-08	51	0	0	0	1246	Caudoviricetes	NA	NA	NA	NA
JAJITV010000098.1_34	29148	29408	261	1	0.640	11	GGAGG	GENOMAD.133858.PC	7.836e-09	53	0	0	0	1	NA	NA	NA	COG2608	Copper chaperone CopZ
JAJITV010000098.1_35	29546	29941	396	1	0.641	11	GGAG/GAGG	GENOMAD.095260.PP	6.618e-54	185	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_36	30015	31319	1305	1	0.670	11	GGAGG	GENOMAD.153908.PC	7.876e-34	139	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01844;COG1538	type I secretion outer membrane protein, TolC family
JAJITV010000098.1_37	31316	32830	1515	1	0.658	11	AGGAG	GENOMAD.123340.CP	6.387e-70	249	0	0	0	1	NA	NA	NA	PF16576;PF11604;K07798;TIGR01730;COG0845	Barrel-sandwich domain of CusB or HlyD membrane-fusion; Copper binding periplasmic protein CusF
JAJITV010000098.1_38	32827	35967	3141	1	0.621	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_39	36072	36902	831	-1	0.613	11	AGGAG	GENOMAD.196148.CP	9.874e-29	119	0	0	0	1	NA	NA	NA	COG5266;K10094	Uncharacterized conserved protein, contains GH25 family domain
JAJITV010000098.1_40	36929	37369	441	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_41	37523	38074	552	-1	0.562	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_42	38149	38424	276	-1	0.620	11	AGGAG	GENOMAD.177995.CP	0.00033	40	0	0	0	1	NA	NA	NA	PF08976;PF13405;COG5126;K13974	Ca2+-binding protein, EF-hand superfamily
JAJITV010000098.1_43	38453	40774	2322	-1	0.643	11	GGA/GAG/AGG	GENOMAD.133674.PC	1.832e-06	54	0	0	0	1	NA	NA	NA	PF19335;TIGR00622;COG3350	NA
JAJITV010000098.1_44	40836	41765	930	-1	0.638	11	AGGAG	GENOMAD.116972.PC	1.852e-62	219	0	0	0	1	NA	NA	NA	PF09980;K07245;COG1276	Putative copper export protein
JAJITV010000098.1_45	41776	42159	384	-1	0.622	11	GGAG/GAGG	GENOMAD.125851.PC	7.52e-18	81	0	0	0	1	NA	NA	NA	PF04234;COG2372;K14166	Copper-binding protein CopC (methionine-rich)
JAJITV010000098.1_46	42338	42688	351	-1	0.632	11	AGGAG	GENOMAD.181497.PC	2.288e-09	56	0	0	0	1	NA	NA	NA	TIGR04401	twin-arginine translocation signal/Cys-rich four helix bundle protein
JAJITV010000098.1_47	42759	43283	525	-1	0.630	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_48	43298	43807	510	-1	0.671	11	GGAG/GAGG	GENOMAD.194217.PC	3.52e-27	110	0	0	0	1	NA	NA	NA	PF13474;COG4875;TIGR02246	SnoaL-like domain
JAJITV010000098.1_49	43827	44597	771	-1	0.637	11	GGA/GAG/AGG	GENOMAD.171213.PC	1.808e-35	138	0	0	0	1	NA	NA	NA	PF09086;TIGR03046;COG3245;K12263	photosystem II cytochrome PsbV2
JAJITV010000098.1_50	44610	45731	1122	-1	0.632	11	GGAG/GAGG	GENOMAD.145955.PC	1.548e-48	181	0	0	0	1	NA	NA	NA	PF05275;COG3667;K07233	Uncharacterized protein involved in copper resistance
JAJITV010000098.1_51	45728	47596	1869	-1	0.607	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_52	47893	48102	210	1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000098.1_53	48304	48630	327	-1	0.618	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_1	1	495	495	-1	0.511	11	GGAG/GAGG	GENOMAD.086806.PP	1.25e-28	114	0	0	0	1	NA	NA	NA	PF13827	NA
JAJITV010000099.1_2	680	1339	660	1	0.567	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_3	1218	2564	1347	-1	0.603	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_4	2561	3151	591	-1	0.504	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_5	3217	3747	531	-1	0.505	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_6	4113	4634	522	-1	0.489	11	None	GENOMAD.086806.PP	5.009e-34	130	0	0	0	1	NA	NA	NA	PF13827	NA
JAJITV010000099.1_7	4674	5810	1137	-1	0.563	11	GGA/GAG/AGG	GENOMAD.022765.PP	3.855e-216	667	0	1	0	1	NA	T_virB6	NA	K03201;COG3704	Type IV secretory pathway, VirB6 components
JAJITV010000099.1_8	5842	6615	774	-1	0.553	11	GGA/GAG/AGG	GENOMAD.043515.PP	1.754e-138	436	0	1	0	1	NA	B_traI	NA	PF13605;TIGR02791;COG5314;K03200	P-type DNA transfer protein VirB5
JAJITV010000099.1_9	7136	7561	426	1	0.585	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_10	7511	9058	1548	-1	0.578	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_11	9467	9787	321	1	0.623	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000099.1_12	10249	11826	1578	1	0.553	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000112.1_1	3	1913	1911	-1	0.639	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAJITV010000112.1_2	1946	2605	660	-1	0.605	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
