JAJIVX010000106.1_tRNA1_Met	75136	75211
JAJIVX010000020.1_tRNA1_Glu	70006	70081
JAJIVX010000020.1_tRNA2_Ala	70129	70204
JAJIVX010000020.1_tRNA3_Glu	70954	71029
JAJIVX010000020.1_tRNA4_Ala	71077	71152
JAJIVX010000029.1_tRNA1_Leu	29769	29855
JAJIVX010000040.1_tRNA1_Ser	38949	39041
JAJIVX010000043.1_tRNA1_Leu	34192	34271
JAJIVX010000050.1_tRNA1_Pro	25334	25410
JAJIVX010000050.1_tRNA2_Val	60645	60719
JAJIVX010000050.1_tRNA3_Asn	63569	63645
JAJIVX010000050.1_tRNA4_Met	92297	92373
JAJIVX010000050.1_tRNA5_Leu	107500	107584
JAJIVX010000065.1_tRNA1_Ser	19477	19567
JAJIVX010000065.1_tRNA2_Asp	27242	27318
JAJIVX010000065.1_tRNA3_Asp	27413	27489
JAJIVX010000065.1_tRNA4_Val	27518	27592
JAJIVX010000065.1_tRNA5_Leu	34331	34415
JAJIVX010000065.1_tRNA6_Lys	36326	36401
JAJIVX010000065.1_tRNA7_His	36495	36571
JAJIVX010000065.1_tRNA8_Arg	36604	36680
JAJIVX010000065.1_tRNA9_Pro	36723	36799
