JAQRDZ010000011.1_tRNA1_Phe	52907	52982
JAQRDZ010000011.1_tRNA2_Pro	81578	81654
JAQRDZ010000011.1_tRNA3_Val	116913	116987
JAQRDZ010000011.1_tRNA4_Asn	119837	119913
JAQRDZ010000011.1_tRNA5_Met	148565	148641
JAQRDZ010000011.1_tRNA6_Leu	163768	163852
JAQRDZ010000013.1_tRNA1_Ser	86063	86155
JAQRDZ010000014.1_tRNA1_Thr	63751	63826
JAQRDZ010000021.1_tRNA1_Glu	72805	72880
JAQRDZ010000021.1_tRNA2_Ala	72928	73003
JAQRDZ010000021.1_tRNA3_Glu	73753	73828
JAQRDZ010000021.1_tRNA4_Ala	73876	73951
JAQRDZ010000022.1_tRNA1_Val	40511	40585
JAQRDZ010000023.1_tRNA1_Gly	50208	50283
JAQRDZ010000023.1_tRNA2_Cys	50365	50438
JAQRDZ010000002.1_tRNA1_Lys	113642	113717
JAQRDZ010000003.1_tRNA1_Met	253239	253314
JAQRDZ010000005.1_tRNA1_Leu	129079	129158
JAQRDZ010000007.1_tRNA1_Leu	167802	167888
JAQRDZ010000009.1_tRNA1_Gln	100770	100844
JAQRDZ010000009.1_tRNA2_Met	100897	100973
