seq_name	chromosome_score	plasmid_score	virus_score
JBJGLG010000001.1	0.9999	0.0001	0.0000
JBJGLG010000002.1	0.9999	0.0001	0.0000
JBJGLG010000003.1	1.0000	0.0000	0.0000
JBJGLG010000004.1	0.9998	0.0002	0.0000
JBJGLG010000005.1	0.9998	0.0002	0.0000
JBJGLG010000006.1	0.9994	0.0006	0.0000
JBJGLG010000007.1	0.9996	0.0004	0.0000
JBJGLG010000008.1	1.0000	0.0000	0.0000
JBJGLG010000009.1	0.9997	0.0003	0.0000
JBJGLG010000010.1	1.0000	0.0000	0.0000
JBJGLG010000011.1	1.0000	0.0000	0.0000
JBJGLG010000012.1	1.0000	0.0000	0.0000
JBJGLG010000013.1	1.0000	0.0000	0.0000
JBJGLG010000014.1	0.9998	0.0002	0.0000
JBJGLG010000015.1	1.0000	0.0000	0.0000
JBJGLG010000016.1	0.9999	0.0001	0.0000
JBJGLG010000017.1	1.0000	0.0000	0.0000
JBJGLG010000018.1	1.0000	0.0000	0.0000
JBJGLG010000019.1	0.9999	0.0001	0.0000
JBJGLG010000020.1	0.9997	0.0003	0.0000
JBJGLG010000021.1	0.9998	0.0002	0.0000
JBJGLG010000022.1	1.0000	0.0000	0.0000
JBJGLG010000023.1	1.0000	0.0000	0.0000
JBJGLG010000024.1	1.0000	0.0000	0.0000
JBJGLG010000025.1	0.9970	0.0030	0.0000
JBJGLG010000026.1	0.9987	0.0013	0.0000
JBJGLG010000027.1	1.0000	0.0000	0.0000
JBJGLG010000028.1	0.9614	0.0259	0.0127
JBJGLG010000029.1	0.9999	0.0001	0.0000
JBJGLG010000030.1	0.9998	0.0002	0.0000
JBJGLG010000031.1	0.9530	0.0470	0.0000
JBJGLG010000032.1	0.0001	0.9999	0.0000
JBJGLG010000033.1	1.0000	0.0000	0.0000
JBJGLG010000034.1	0.0001	0.9999	0.0000
JBJGLG010000035.1	0.0112	0.9888	0.0000
JBJGLG010000036.1	0.9210	0.0790	0.0000
JBJGLG010000037.1	0.9999	0.0001	0.0000
JBJGLG010000038.1	0.9678	0.0322	0.0000
JBJGLG010000039.1	0.0002	0.9998	0.0000
JBJGLG010000040.1	0.9984	0.0015	0.0001
JBJGLG010000041.1	0.9985	0.0015	0.0000
JBJGLG010000042.1	0.9999	0.0001	0.0000
JBJGLG010000043.1	0.0143	0.9857	0.0000
JBJGLG010000044.1	0.9943	0.0057	0.0000
JBJGLG010000045.1	1.0000	0.0000	0.0000
JBJGLG010000046.1	1.0000	0.0000	0.0000
JBJGLG010000047.1	1.0000	0.0000	0.0000
JBJGLG010000048.1	0.9999	0.0001	0.0000
JBJGLG010000049.1	1.0000	0.0000	0.0000
JBJGLG010000050.1	0.0011	0.9989	0.0000
JBJGLG010000051.1	0.5541	0.4459	0.0000
JBJGLG010000052.1	0.9728	0.0272	0.0000
JBJGLG010000053.1	0.1297	0.8702	0.0001
JBJGLG010000054.1	0.0001	0.9999	0.0000
JBJGLG010000055.1	0.0043	0.9957	0.0000
JBJGLG010000056.1	0.9998	0.0002	0.0000
JBJGLG010000057.1	0.8287	0.1713	0.0000
JBJGLG010000058.1	0.9998	0.0002	0.0000
JBJGLG010000059.1	0.6347	0.1375	0.2278
JBJGLG010000060.1	0.9819	0.0167	0.0014
JBJGLG010000061.1	0.6791	0.1156	0.2054
JBJGLG010000062.1	0.8884	0.0726	0.0391
JBJGLG010000063.1	0.5555	0.2628	0.1817
JBJGLG010000064.1	0.6454	0.0276	0.3269
JBJGLG010000065.1	0.6340	0.1384	0.2275
JBJGLG010000066.1	0.6828	0.0272	0.2900
JBJGLG010000067.1	0.8486	0.1507	0.0008
JBJGLG010000068.1	0.7493	0.1227	0.1280
JBJGLG010000069.1	0.6700	0.0287	0.3013
JBJGLG010000070.1	0.7741	0.0950	0.1308
JBJGLG010000071.1	0.6740	0.0275	0.2985
JBJGLG010000072.1	0.6828	0.0272	0.2900
JBJGLG010000073.1	0.6254	0.0049	0.3697
JBJGLG010000074.1	0.5820	0.4168	0.0012
JBJGLG010000075.1	0.6492	0.1083	0.2425
JBJGLG010000076.1	0.6370	0.0273	0.3357
JBJGLG010000077.1	0.8921	0.0686	0.0393
JBJGLG010000078.1	0.7143	0.0346	0.2510
JBJGLG010000079.1	0.6650	0.0294	0.3056
JBJGLG010000080.1	0.6884	0.0569	0.2547
JBJGLG010000081.1	0.9042	0.0575	0.0383
JBJGLG010000082.1	0.0779	0.9203	0.0018
