#Insert size (bp)	insert size
4.0	3.0
8.0	1.0
9.0	1.0
11.0	1.0
13.0	1.0
17.0	1.0
19.0	71.0
20.0	32.0
21.0	11.0
22.0	12.0
29.0	4.0
30.0	2.0
31.0	5.0
32.0	4.0
33.0	7.0
34.0	8.0
35.0	2.0
36.0	5.0
37.0	1.0
38.0	3.0
39.0	1.0
40.0	10.0
41.0	6.0
42.0	14.0
43.0	10.0
44.0	12.0
45.0	16.0
46.0	12.0
47.0	7.0
48.0	9.0
49.0	3.0
50.0	8.0
51.0	13.0
52.0	12.0
53.0	11.0
54.0	18.0
55.0	25.0
56.0	10.0
57.0	7.0
58.0	7.0
59.0	5.0
60.0	6.0
61.0	5.0
62.0	13.0
63.0	15.0
64.0	14.0
65.0	12.0
66.0	12.0
67.0	14.0
68.0	7.0
69.0	5.0
70.0	5.0
71.0	9.0
72.0	16.0
73.0	11.0
74.0	22.0
75.0	19.0
76.0	21.0
77.0	42.0
78.0	9.0
79.0	8.0
80.0	8.0
81.0	9.0
82.0	8.0
83.0	17.0
84.0	15.0
85.0	20.0
86.0	18.0
87.0	15.0
88.0	7.0
89.0	9.0
90.0	10.0
91.0	11.0
92.0	11.0
93.0	14.0
94.0	23.0
95.0	22.0
96.0	17.0
97.0	14.0
98.0	11.0
99.0	12.0
100.0	16.0
101.0	10.0
102.0	9.0
103.0	11.0
104.0	19.0
105.0	21.0
106.0	24.0
107.0	23.0
108.0	13.0
109.0	13.0
110.0	12.0
111.0	16.0
112.0	23.0
113.0	18.0
114.0	13.0
115.0	17.0
116.0	18.0
117.0	27.0
118.0	18.0
119.0	28.0
120.0	16.0
121.0	15.0
122.0	24.0
123.0	15.0
124.0	29.0
125.0	22.0
126.0	39.0
127.0	17.0
128.0	17.0
129.0	30.0
130.0	24.0
131.0	20.0
132.0	20.0
133.0	24.0
134.0	22.0
135.0	28.0
136.0	23.0
137.0	16.0
138.0	15.0
139.0	29.0
140.0	32.0
141.0	26.0
142.0	27.0
143.0	22.0
144.0	32.0
145.0	27.0
146.0	31.0
147.0	32.0
148.0	43.0
149.0	43.0
150.0	32.0
151.0	28.0
152.0	14.0
153.0	22.0
154.0	30.0
155.0	34.0
156.0	43.0
157.0	31.0
158.0	31.0
159.0	27.0
160.0	36.0
161.0	27.0
162.0	27.0
163.0	34.0
164.0	24.0
165.0	27.0
166.0	34.0
167.0	34.0
168.0	49.0
169.0	48.0
170.0	32.0
171.0	47.0
172.0	39.0
173.0	41.0
174.0	38.0
175.0	42.0
176.0	41.0
177.0	59.0
178.0	41.0
179.0	49.0
180.0	39.0
181.0	39.0
182.0	32.0
183.0	31.0
184.0	55.0
185.0	51.0
186.0	45.0
187.0	27.0
188.0	53.0
189.0	49.0
190.0	62.0
191.0	56.0
192.0	32.0
193.0	50.0
194.0	34.0
195.0	35.0
196.0	40.0
197.0	37.0
198.0	62.0
199.0	47.0
200.0	60.0
201.0	39.0
202.0	45.0
203.0	79.0
204.0	38.0
205.0	36.0
206.0	43.0
207.0	57.0
208.0	72.0
209.0	47.0
210.0	71.0
211.0	40.0
212.0	48.0
213.0	67.0
214.0	43.0
215.0	53.0
216.0	70.0
217.0	51.0
218.0	74.0
219.0	79.0
220.0	69.0
221.0	60.0
222.0	56.0
223.0	58.0
224.0	51.0
225.0	51.0
226.0	78.0
227.0	69.0
228.0	65.0
229.0	81.0
230.0	70.0
231.0	78.0
232.0	73.0
233.0	65.0
234.0	68.0
235.0	62.0
236.0	76.0
237.0	59.0
238.0	80.0
239.0	73.0
240.0	69.0
241.0	82.0
242.0	78.0
243.0	88.0
244.0	57.0
245.0	66.0
246.0	65.0
247.0	66.0
248.0	65.0
249.0	86.0
250.0	102.0
251.0	97.0
252.0	95.0
253.0	89.0
254.0	73.0
255.0	80.0
256.0	72.0
257.0	83.0
258.0	75.0
259.0	76.0
260.0	80.0
261.0	91.0
262.0	84.0
263.0	95.0
264.0	76.0
265.0	83.0
266.0	78.0
267.0	84.0
268.0	78.0
269.0	78.0
270.0	95.0
271.0	111.0
272.0	111.0
273.0	113.0
274.0	88.0
275.0	94.0
276.0	96.0
277.0	75.0
278.0	115.0
279.0	102.0
280.0	108.0
281.0	110.0
282.0	98.0
283.0	117.0
284.0	102.0
285.0	97.0
286.0	92.0
287.0	79.0
288.0	88.0
289.0	98.0
290.0	96.0
291.0	99.0
292.0	88.0
293.0	83.0
294.0	120.0
295.0	117.0
296.0	107.0
297.0	95.0
298.0	96.0
299.0	112.0
300.0	109.0
301.0	115.0
302.0	105.0
303.0	137.0
304.0	115.0
305.0	106.0
306.0	115.0
307.0	108.0
