gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JAQRDX010000010.1_1	3	680	678	1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_2	992	2527	1536	1	0.640	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_3	2529	2741	213	1	0.465	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_4	3063	5438	2376	-1	0.654	11	GGA/GAG/AGG	GENOMAD.166603.CP	2.106e-36	152	0	0	0	1	NA	NA	NA	K09955;COG3533	Uncharacterized conserved protein, DUF1680 family
JAQRDX010000010.1_5	5583	8477	2895	-1	0.622	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_6	8936	10573	1638	-1	0.650	11	3Base/5BMM	GENOMAD.124454.CP	2.45e-196	619	0	0	0	1	NA	NA	NA	K01278;COG1770	Protease II
JAQRDX010000010.1_7	10590	11279	690	1	0.668	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_8	11623	13209	1587	-1	0.657	11	AGxAGG/AGGxGG	GENOMAD.151274.CP	2.289e-29	127	0	0	0	1246	Caudoviricetes	NA	NA	K15921;COG3940	Beta-xylosidase, GH43 family
JAQRDX010000010.1_9	13206	17564	4359	-1	0.661	11	GGA/GAG/AGG	GENOMAD.182959.CP	1.818e-300	965	0	0	0	1	NA	NA	NA	K18206	NA
JAQRDX010000010.1_10	17964	20780	2817	-1	0.643	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_11	21252	23609	2358	-1	0.665	11	GGAG/GAGG	GENOMAD.216233.CP	0.0	1257	0	0	0	1	NA	NA	NA	PF12899;COG3387	Alkaline and neutral invertase
JAQRDX010000010.1_12	24081	25652	1572	1	0.658	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_13	25949	26245	297	-1	0.643	11	GGAG/GAGG	GENOMAD.029425.CC	7.774e-06	45	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_14	26336	27967	1632	-1	0.655	11	GGAGG	GENOMAD.208849.PC	6.399e-96	327	0	0	0	1	NA	NA	NA	PF18120;PF01301;K12308;COG1874;TIGR03356	Glycosyl hydrolases family 35
JAQRDX010000010.1_15	27967	30306	2340	-1	0.656	11	GGAGG	GENOMAD.124454.CP	2.884e-223	709	0	0	0	1	NA	NA	NA	K01278;COG1770	Protease II
JAQRDX010000010.1_16	30296	31882	1587	-1	0.645	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_17	31945	33810	1866	-1	0.648	11	GGAGG	GENOMAD.142795.CP	2.012e-08	60	0	0	0	1	NA	NA	NA	PF05960;COG4805	Bacterial protein of unknown function (DUF885)
JAQRDX010000010.1_18	33807	35624	1818	-1	0.640	11	GGAG/GAGG	GENOMAD.142795.CP	8.882e-05	48	0	0	0	1	NA	NA	NA	PF05960;COG4805	Bacterial protein of unknown function (DUF885)
JAQRDX010000010.1_19	35740	36939	1200	-1	0.672	11	GGAG/GAGG	GENOMAD.128896.CP	9.403e-09	60	0	0	0	1	NA	NA	NA	PF00557;COG0006;K01271;TIGR02993	Xaa-Pro aminopeptidase
JAQRDX010000010.1_20	36936	38552	1617	-1	0.695	11	GGA/GAG/AGG	GENOMAD.168696.PC	1.327e-76	270	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
JAQRDX010000010.1_21	38763	39671	909	-1	0.672	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JAQRDX010000010.1_22	39668	40981	1314	-1	0.706	11	GGA/GAG/AGG	GENOMAD.133542.CP	4.357e-42	164	0	0	0	1	NA	NA	NA	PF01134;PF17806;K24954;COG1251;TIGR01372	NAD(P)H-nitrite reductase, large subunit
