seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JTEH01000001.1	108	7	5	0	11	0.1682	0.8951	0.2407	0.0000	0.7593	0.0000	0.0833	0.2593	0.0648	0.0648	0.0185	0.0000	0.0185	0.0000	0.0000	0.4074	0.0833	0.0185	0.8043	0.5895	0.0000	0.0000	0.0000	0.0000	0.0000	23.7266	-40.4285	-130.7240
JTEH01000010.1	34	0	6	0	11	0.1515	0.8873	0.0882	0.0000	0.9118	0.0000	0.0294	0.0000	0.0000	0.2059	0.0294	0.0000	0.0000	0.0000	0.0000	0.0294	0.2353	0.0000	0.3423	0.9396	0.0000	0.0845	0.0019	0.9795	0.0000	-7.7323	7.7323	-21.9401
JTEH01000100.1	13	0	0	0	11	0.1667	0.8012	0.2308	0.0000	0.7692	0.0000	0.1538	0.1538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3077	0.0000	0.0000	0.8821	0.3225	0.0000	0.0600	0.2648	0.1506	0.0000	3.4598	-3.4598	-9.6256
JTEH01000101.1	13	0	0	0	11	0.4167	0.8447	0.3077	0.0000	0.6923	0.0000	0.0000	0.2308	0.0769	0.0000	0.0000	0.0000	0.0769	0.0000	0.0000	0.3077	0.0000	0.0769	0.8824	0.2809	0.0000	0.0548	0.4691	0.0616	0.0000	4.0872	-8.5545	-9.5963
JTEH01000102.1	15	0	0	0	11	0.4286	0.8484	0.2667	0.0000	0.7333	0.0000	0.0667	0.2667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3333	0.0000	0.0000	0.7605	0.6493	0.0000	0.0420	0.1370	0.2167	0.0000	2.5705	-2.5705	-14.1050
JTEH01000103.1	22	0	0	0	11	0.4286	0.8689	0.3636	0.0000	0.6364	0.0000	0.0455	0.3182	0.0909	0.0455	0.0000	0.0000	0.0000	0.0000	0.0000	0.4545	0.0455	0.0000	0.8200	0.5699	0.0000	0.0026	0.0368	0.0641	0.0000	4.1097	-8.2738	-27.6047
JTEH01000104.1	11	0	0	0	11	0.1000	0.8721	0.0909	0.0000	0.9091	0.0000	0.0000	0.0909	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0909	0.0000	0.0000	0.6456	0.7637	0.0000	0.3885	0.3605	0.5298	0.0000	-0.2391	0.2391	-3.0931
JTEH01000105.1	27	0	0	0	11	0.2692	0.8536	0.4444	0.0000	0.5556	0.0000	0.0370	0.3704	0.0741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0370	0.4815	0.0000	0.0370	0.7975	0.5153	0.0000	0.0006	0.0774	0.0074	0.0000	7.1393	-13.8534	-31.7503
JTEH01000106.1	10	0	0	0	11	0.5556	0.8713	0.4000	0.0000	0.6000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.7421	0.6703	0.0000	0.0607	0.0844	0.4122	0.0000	0.7095	-0.7095	-15.3254
JTEH01000107.1	9	0	0	0	11	0.3750	0.8729	0.6667	0.0000	0.3333	0.0000	0.1111	0.1111	0.0000	0.1111	0.0000	0.0000	0.1111	0.0000	0.0000	0.2222	0.1111	0.1111	0.6555	0.3116	0.0000	0.2003	0.4040	0.2698	0.0000	0.5676	-4.2583	-6.9279
