#Insert size (bp)	insert size
9.0	1.0
19.0	358.0
20.0	132.0
21.0	69.0
22.0	25.0
23.0	6.0
24.0	7.0
25.0	3.0
26.0	9.0
27.0	12.0
28.0	48.0
29.0	55.0
30.0	41.0
31.0	33.0
32.0	75.0
33.0	106.0
34.0	120.0
35.0	126.0
36.0	99.0
37.0	64.0
38.0	69.0
39.0	111.0
40.0	131.0
41.0	174.0
42.0	252.0
43.0	318.0
44.0	308.0
45.0	311.0
46.0	216.0
47.0	127.0
48.0	130.0
49.0	159.0
50.0	184.0
51.0	254.0
52.0	302.0
53.0	363.0
54.0	365.0
55.0	328.0
56.0	305.0
57.0	217.0
58.0	153.0
59.0	172.0
60.0	231.0
61.0	261.0
62.0	366.0
63.0	442.0
64.0	449.0
65.0	431.0
66.0	342.0
67.0	285.0
68.0	214.0
69.0	194.0
70.0	235.0
71.0	330.0
72.0	413.0
73.0	506.0
74.0	489.0
75.0	521.0
76.0	411.0
77.0	359.0
78.0	267.0
79.0	243.0
80.0	281.0
81.0	365.0
82.0	456.0
83.0	493.0
84.0	539.0
85.0	535.0
86.0	557.0
87.0	440.0
88.0	369.0
89.0	324.0
90.0	322.0
91.0	386.0
92.0	460.0
93.0	563.0
94.0	605.0
95.0	611.0
96.0	650.0
97.0	529.0
98.0	493.0
99.0	391.0
100.0	357.0
101.0	419.0
102.0	493.0
103.0	597.0
104.0	723.0
105.0	705.0
106.0	739.0
107.0	620.0
108.0	561.0
109.0	482.0
110.0	445.0
111.0	494.0
112.0	523.0
113.0	645.0
114.0	776.0
115.0	769.0
116.0	821.0
117.0	739.0
118.0	680.0
119.0	618.0
120.0	522.0
121.0	482.0
122.0	558.0
123.0	689.0
124.0	754.0
125.0	844.0
126.0	951.0
127.0	906.0
128.0	833.0
129.0	737.0
130.0	637.0
131.0	566.0
132.0	632.0
133.0	731.0
134.0	841.0
135.0	904.0
136.0	985.0
137.0	1013.0
138.0	955.0
139.0	896.0
140.0	792.0
141.0	689.0
142.0	664.0
143.0	739.0
144.0	843.0
145.0	968.0
146.0	1114.0
147.0	1240.0
148.0	1100.0
149.0	1147.0
150.0	967.0
151.0	793.0
152.0	754.0
153.0	852.0
154.0	898.0
155.0	1064.0
156.0	1218.0
157.0	1215.0
158.0	1232.0
159.0	1193.0
160.0	1101.0
161.0	942.0
162.0	931.0
163.0	936.0
164.0	990.0
165.0	1104.0
166.0	1174.0
167.0	1382.0
168.0	1394.0
169.0	1350.0
170.0	1233.0
171.0	1116.0
172.0	1040.0
173.0	1045.0
174.0	1061.0
175.0	1167.0
176.0	1298.0
177.0	1498.0
178.0	1540.0
179.0	1460.0
180.0	1480.0
181.0	1339.0
182.0	1220.0
183.0	1164.0
184.0	1191.0
185.0	1229.0
186.0	1395.0
187.0	1483.0
188.0	1627.0
189.0	1725.0
190.0	1622.0
191.0	1584.0
192.0	1393.0
193.0	1429.0
194.0	1270.0
195.0	1361.0
196.0	1476.0
197.0	1730.0
198.0	1828.0
199.0	1710.0
200.0	1833.0
201.0	1750.0
202.0	1632.0
203.0	1492.0
204.0	1522.0
205.0	1627.0
206.0	1656.0
207.0	1695.0
208.0	1805.0
209.0	1971.0
210.0	2048.0
211.0	1941.0
212.0	1873.0
213.0	1808.0
214.0	1646.0
215.0	1738.0
216.0	1743.0
217.0	1904.0
218.0	1945.0
219.0	2128.0
220.0	2174.0
221.0	2143.0
222.0	2137.0
223.0	1922.0
224.0	1874.0
225.0	1895.0
226.0	1953.0
227.0	2106.0
228.0	2128.0
229.0	2292.0
230.0	2344.0
231.0	2463.0
232.0	2296.0
233.0	2190.0
234.0	2065.0
235.0	2132.0
236.0	2055.0
237.0	2255.0
238.0	2169.0
239.0	2504.0
240.0	2457.0
241.0	2521.0
