seq_name	chromosome_score	plasmid_score	virus_score
JSZH01000001.1	0.5802	0.4052	0.0146
JSZH01000010.1	0.4325	0.5616	0.0060
JSZH01000100.1	0.4902	0.4681	0.0417
JSZH01000101.1	0.6482	0.3498	0.0020
JSZH01000102.1	0.5740	0.4087	0.0173
JSZH01000103.1	0.3177	0.6622	0.0202
JSZH01000104.1	0.5060	0.4916	0.0024
JSZH01000105.1	0.0988	0.8475	0.0537
JSZH01000106.1	0.8230	0.1682	0.0088
JSZH01000107.1	0.6197	0.3523	0.0280
JSZH01000108.1	0.7677	0.2296	0.0027
JSZH01000109.1	0.8288	0.1708	0.0004
JSZH01000011.1	0.4687	0.5221	0.0092
JSZH01000110.1	0.0035	0.6848	0.3117
JSZH01000111.1	0.3603	0.6224	0.0173
JSZH01000112.1	0.4148	0.5742	0.0110
JSZH01000113.1	0.3846	0.4457	0.1698
JSZH01000114.1	0.5674	0.4242	0.0084
JSZH01000115.1	0.5898	0.4025	0.0076
JSZH01000116.1	0.3042	0.5532	0.1426
JSZH01000117.1	0.4832	0.4639	0.0529
JSZH01000118.1	0.2369	0.7262	0.0369
JSZH01000119.1	0.3182	0.6783	0.0034
JSZH01000012.1	0.5777	0.4129	0.0094
JSZH01000120.1	0.5933	0.3780	0.0287
JSZH01000121.1	0.4379	0.5588	0.0033
JSZH01000122.1	0.3293	0.6684	0.0023
JSZH01000123.1	0.2503	0.6202	0.1294
JSZH01000124.1	0.5285	0.4646	0.0068
JSZH01000125.1	0.2624	0.5146	0.2230
JSZH01000126.1	0.5920	0.4035	0.0046
JSZH01000127.1	0.5051	0.4901	0.0048
JSZH01000128.1	0.3237	0.6702	0.0061
JSZH01000129.1	0.5204	0.4661	0.0135
JSZH01000013.1	0.4427	0.4709	0.0864
JSZH01000130.1	0.4823	0.5136	0.0041
JSZH01000131.1	0.4696	0.4992	0.0313
JSZH01000132.1	0.3986	0.5979	0.0035
JSZH01000133.1	0.4581	0.5332	0.0087
JSZH01000134.1	0.4838	0.5158	0.0004
JSZH01000135.1	0.7850	0.2126	0.0024
JSZH01000136.1	0.3692	0.6154	0.0153
JSZH01000137.1	0.2915	0.7035	0.0050
JSZH01000138.1	0.3930	0.6031	0.0039
JSZH01000139.1	0.4299	0.5660	0.0041
JSZH01000014.1	0.4453	0.5113	0.0433
JSZH01000140.1	0.6083	0.3852	0.0064
JSZH01000141.1	0.7067	0.2915	0.0019
JSZH01000142.1	0.4917	0.5042	0.0041
JSZH01000143.1	0.4878	0.5092	0.0030
JSZH01000144.1	0.4919	0.4991	0.0089
JSZH01000145.1	0.4728	0.5213	0.0060
JSZH01000146.1	0.6018	0.3920	0.0062
JSZH01000147.1	0.6948	0.2877	0.0175
JSZH01000148.1	0.6047	0.3875	0.0078
JSZH01000149.1	0.7311	0.2635	0.0054
JSZH01000015.1	0.4550	0.5089	0.0362
JSZH01000150.1	0.5179	0.4195	0.0626
JSZH01000151.1	0.3349	0.6458	0.0194
JSZH01000152.1	0.4475	0.3636	0.1890
JSZH01000153.1	0.1637	0.6005	0.2359
JSZH01000154.1	0.5681	0.4274	0.0044
JSZH01000155.1	0.4936	0.4830	0.0234
JSZH01000156.1	0.2727	0.5959	0.1314
JSZH01000157.1	0.5613	0.4326	0.0061
JSZH01000158.1	0.7714	0.0601	0.1685
JSZH01000159.1	0.6136	0.3808	0.0056
JSZH01000016.1	0.5394	0.4549	0.0057
JSZH01000160.1	0.2873	0.7108	0.0019
JSZH01000161.1	0.4159	0.5071	0.0770
JSZH01000162.1	0.4484	0.5467	0.0049
JSZH01000163.1	0.6158	0.3769	0.0073
JSZH01000164.1	0.5015	0.4945	0.0040
JSZH01000165.1	0.6335	0.3658	0.0007
JSZH01000166.1	0.1168	0.8690	0.0142
JSZH01000167.1	0.4769	0.5205	0.0025
JSZH01000168.1	0.4880	0.4987	0.0133
JSZH01000169.1	0.7952	0.2039	0.0009
JSZH01000017.1	0.4035	0.5870	0.0095
JSZH01000170.1	0.7493	0.2477	0.0029
JSZH01000171.1	0.5241	0.4533	0.0226
JSZH01000172.1	0.2519	0.6420	0.1060
JSZH01000173.1	0.4339	0.5026	0.0635
JSZH01000174.1	0.3880	0.6090	0.0029
JSZH01000175.1	0.6749	0.3212	0.0038
JSZH01000176.1	0.5789	0.4127	0.0085
JSZH01000177.1	0.5607	0.3250	0.1143
JSZH01000178.1	0.7062	0.2912	0.0026
JSZH01000179.1	0.7166	0.2808	0.0026
JSZH01000018.1	0.4583	0.4414	0.1003
JSZH01000180.1	0.4247	0.5407	0.0346
JSZH01000181.1	0.4347	0.1394	0.4259
JSZH01000182.1	0.3798	0.6188	0.0015
JSZH01000183.1	0.2220	0.6711	0.1069
JSZH01000184.1	0.3101	0.6850	0.0050
JSZH01000185.1	0.4499	0.5489	0.0013
JSZH01000186.1	0.4292	0.4399	0.1308
JSZH01000187.1	0.7650	0.2165	0.0185
JSZH01000188.1	0.0910	0.8248	0.0842
JSZH01000189.1	0.6842	0.3155	0.0003
JSZH01000019.1	0.4429	0.5411	0.0160
JSZH01000190.1	0.2044	0.7887	0.0070
JSZH01000191.1	0.0005	0.8754	0.1241
JSZH01000192.1	0.1557	0.8428	0.0015
JSZH01000193.1	0.1344	0.8600	0.0057
JSZH01000194.1	0.5291	0.4680	0.0030
JSZH01000195.1	0.5707	0.4133	0.0160
JSZH01000196.1	0.6423	0.3531	0.0045
JSZH01000197.1	0.4642	0.5028	0.0330
JSZH01000198.1	0.2534	0.7464	0.0001
JSZH01000199.1	0.0049	0.9423	0.0529
JSZH01000002.1	0.3880	0.5602	0.0518
JSZH01000020.1	0.3706	0.5481	0.0813
JSZH01000200.1	0.7408	0.2573	0.0019
JSZH01000201.1	0.5326	0.4435	0.0239
JSZH01000202.1	0.3790	0.6169	0.0040
JSZH01000203.1	0.3267	0.6293	0.0440
JSZH01000204.1	0.5126	0.4844	0.0029
JSZH01000205.1	0.7126	0.2842	0.0032
JSZH01000206.1	0.2081	0.7874	0.0046
JSZH01000207.1	0.2972	0.6378	0.0650
JSZH01000208.1	0.4716	0.4937	0.0347
JSZH01000209.1	0.6736	0.3196	0.0068
JSZH01000021.1	0.4035	0.5562	0.0403
JSZH01000210.1	0.6870	0.3078	0.0051
JSZH01000211.1	0.1410	0.8184	0.0406
JSZH01000212.1	0.2448	0.7544	0.0008
JSZH01000213.1	0.6850	0.3136	0.0013
JSZH01000214.1	0.3131	0.6814	0.0055
JSZH01000215.1	0.6401	0.3273	0.0326
JSZH01000216.1	0.5013	0.4972	0.0014
JSZH01000217.1	0.4152	0.5773	0.0075
JSZH01000218.1	0.4577	0.5389	0.0035
JSZH01000219.1	0.4908	0.4884	0.0209
JSZH01000022.1	0.5153	0.4609	0.0237
JSZH01000220.1	0.5152	0.4829	0.0020
JSZH01000221.1	0.6078	0.3760	0.0162
JSZH01000222.1	0.1187	0.8763	0.0051
JSZH01000223.1	0.6350	0.3209	0.0442
JSZH01000224.1	0.4139	0.4637	0.1224
JSZH01000225.1	0.6033	0.3953	0.0014
JSZH01000226.1	0.8586	0.1409	0.0005
JSZH01000227.1	0.7599	0.2378	0.0023
JSZH01000228.1	0.3295	0.6669	0.0036
JSZH01000229.1	0.8279	0.1696	0.0024
JSZH01000023.1	0.4374	0.5512	0.0115
JSZH01000230.1	0.7036	0.2899	0.0065
JSZH01000231.1	0.6387	0.3525	0.0088
JSZH01000232.1	0.3143	0.5205	0.1652
