seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JBHJCN010000001.1	499	2	6	1	11	0.3333	0.8506	0.3246	0.0000	0.6754	0.0000	0.0561	0.2525	0.0261	0.0541	0.0160	0.0000	0.0180	0.0040	0.0120	0.3347	0.0701	0.0341	0.7740	0.5937	0.0000	0.0000	0.0000	0.0000	0.0020	50.9815	-131.7696	-510.2188
JBHJCN010000002.1	326	3	1	0	11	0.2800	0.8614	0.2914	0.0000	0.7086	0.0000	0.0706	0.2945	0.0307	0.0368	0.0000	0.0000	0.0123	0.0000	0.0092	0.3957	0.0368	0.0215	0.7861	0.5998	0.0000	0.0000	0.0000	0.0000	0.0031	60.3753	-104.5701	-364.8842
JBHJCN010000003.1	253	1	0	0	11	0.1825	0.8753	0.2885	0.0000	0.7115	0.0000	0.0316	0.3478	0.0198	0.0672	0.0000	0.0000	0.0040	0.0040	0.0079	0.3992	0.0672	0.0158	0.7739	0.6280	0.0000	0.0000	0.0000	0.0000	0.0000	28.2367	-50.7286	-327.4508
JBHJCN010000004.1	240	29	0	1	11	0.2594	0.8262	0.2833	0.0000	0.7167	0.0000	0.1167	0.2250	0.0708	0.0292	0.0000	0.0000	0.0083	0.0000	0.0250	0.4125	0.0292	0.0333	0.8723	0.2190	0.0000	0.0000	0.0000	0.0000	0.0042	81.2723	-134.4272	-232.1144
JBHJCN010000005.1	207	2	0	0	11	0.2913	0.8385	0.2802	0.0000	0.7198	0.0000	0.0386	0.3188	0.0145	0.0580	0.0048	0.0000	0.0145	0.0000	0.0145	0.3720	0.0628	0.0290	0.7714	0.6232	0.0000	0.0000	0.0000	0.0000	0.0000	21.8198	-49.1450	-242.4656
JBHJCN010000006.1	194	5	1	0	11	0.2642	0.8468	0.2732	0.0000	0.7268	0.0000	0.0258	0.2835	0.0309	0.0361	0.0103	0.0000	0.0052	0.0000	0.0155	0.3402	0.0464	0.0206	0.7816	0.6207	0.0000	0.0000	0.0000	0.0000	0.0000	23.9736	-46.6128	-195.7843
JBHJCN010000007.1	200	5	3	1	11	0.2864	0.8839	0.3100	0.0000	0.6900	0.0000	0.0300	0.3000	0.0300	0.0400	0.0150	0.0050	0.0100	0.0050	0.0000	0.3600	0.0600	0.0150	0.7934	0.5937	0.0000	0.0000	0.0000	0.0000	0.0000	25.3734	-48.2906	-220.9583
JBHJCN010000008.1	193	2	1	1	11	0.2865	0.8583	0.3212	0.0000	0.6788	0.0000	0.0829	0.2280	0.0155	0.0570	0.0000	0.0000	0.0104	0.0052	0.0311	0.3264	0.0570	0.0466	0.7572	0.5105	0.0000	0.0000	0.0000	0.0000	0.0052	22.8287	-60.8042	-179.6239
JBHJCN010000009.1	188	0	0	0	11	0.3529	0.8508	0.2660	0.0000	0.7340	0.0000	0.0585	0.2926	0.0053	0.0851	0.0053	0.0000	0.0000	0.0000	0.0000	0.3564	0.0904	0.0000	0.7592	0.6507	0.0000	0.0000	0.0000	0.0001	0.0000	18.9981	-20.8883	-232.2845
JBHJCN010000010.1	157	4	0	0	11	0.2436	0.8819	0.3567	0.0000	0.6433	0.0000	0.0764	0.3312	0.0382	0.0637	0.0000	0.0064	0.0255	0.0000	0.0000	0.4459	0.0701	0.0255	0.7885	0.5950	0.0000	0.0000	0.0000	0.0000	0.0000	30.4170	-53.4023	-212.0097
