seq_name	chromosome_score	plasmid_score	virus_score
JAJIVY010000100.1	0.0000	1.0000	0.0000
JAJIVY010000101.1	0.1749	0.4632	0.3619
JAJIVY010000102.1	0.7929	0.1288	0.0782
JAJIVY010000103.1	0.9566	0.0401	0.0033
JAJIVY010000104.1	0.9569	0.0401	0.0031
JAJIVY010000105.1	0.9343	0.0620	0.0037
JAJIVY010000010.1	0.9146	0.0805	0.0049
JAJIVY010000011.1	0.9790	0.0186	0.0024
JAJIVY010000012.1	0.9687	0.0282	0.0030
JAJIVY010000013.1	0.9246	0.0708	0.0046
JAJIVY010000014.1	0.9710	0.0266	0.0025
JAJIVY010000015.1	0.9289	0.0662	0.0049
JAJIVY010000016.1	0.9696	0.0279	0.0025
JAJIVY010000017.1	0.2591	0.5505	0.1904
JAJIVY010000018.1	0.4416	0.5498	0.0086
JAJIVY010000019.1	0.3105	0.2449	0.4445
JAJIVY010000001.1	0.0000	1.0000	0.0000
JAJIVY010000020.1	0.0044	0.9940	0.0016
JAJIVY010000021.1	0.9279	0.0494	0.0227
JAJIVY010000022.1	0.9433	0.0524	0.0043
JAJIVY010000023.1	0.9820	0.0166	0.0014
JAJIVY010000024.1	0.8221	0.1306	0.0473
JAJIVY010000025.1	0.0004	0.9993	0.0003
JAJIVY010000026.1	0.0477	0.9432	0.0091
JAJIVY010000027.1	0.0083	0.9734	0.0182
JAJIVY010000028.1	0.9601	0.0370	0.0029
JAJIVY010000029.1	0.6069	0.3450	0.0481
JAJIVY010000002.1	0.0000	1.0000	0.0000
JAJIVY010000030.1	0.9520	0.0442	0.0038
JAJIVY010000031.1	0.0002	0.9996	0.0002
JAJIVY010000032.1	0.9734	0.0231	0.0035
JAJIVY010000033.1	0.0000	1.0000	0.0000
JAJIVY010000034.1	0.0000	0.9999	0.0001
JAJIVY010000035.1	0.9753	0.0226	0.0021
JAJIVY010000036.1	0.0000	1.0000	0.0000
JAJIVY010000037.1	0.0498	0.9426	0.0076
JAJIVY010000038.1	0.9709	0.0269	0.0022
JAJIVY010000039.1	0.9822	0.0159	0.0019
JAJIVY010000003.1	0.3632	0.5082	0.1286
JAJIVY010000040.1	0.0000	0.9999	0.0001
JAJIVY010000041.1	0.9915	0.0076	0.0009
JAJIVY010000042.1	0.9859	0.0127	0.0013
JAJIVY010000043.1	0.9148	0.0790	0.0062
JAJIVY010000044.1	0.0009	0.9988	0.0003
JAJIVY010000045.1	0.4065	0.0204	0.5732
JAJIVY010000046.1	0.9358	0.0590	0.0052
JAJIVY010000047.1	0.8484	0.0557	0.0958
JAJIVY010000048.1	0.9005	0.0945	0.0049
JAJIVY010000049.1	0.8629	0.1007	0.0364
JAJIVY010000004.1	0.9729	0.0247	0.0024
JAJIVY010000050.1	0.9765	0.0217	0.0018
JAJIVY010000051.1	0.0001	0.9999	0.0000
JAJIVY010000052.1	0.9814	0.0167	0.0018
JAJIVY010000053.1	0.0000	1.0000	0.0000
JAJIVY010000054.1	0.0000	1.0000	0.0000
JAJIVY010000055.1	0.0000	1.0000	0.0000
JAJIVY010000056.1	0.5531	0.3179	0.1290
JAJIVY010000057.1	0.9397	0.0562	0.0041
JAJIVY010000058.1	0.4249	0.4845	0.0906
JAJIVY010000059.1	0.0000	0.9999	0.0001
JAJIVY010000005.1	0.3641	0.1261	0.5098
JAJIVY010000060.1	0.7316	0.1422	0.1262
JAJIVY010000061.1	0.6593	0.0631	0.2776
JAJIVY010000062.1	0.0001	0.9997	0.0002
