gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
JSZH01000001.1_1	2	343	342	1	0.667	11	None	GENOMAD.035230.CC	0.0003122	41	0	0	0	1	NA	NA	NA	PF17769	Phosphoribosylaminoimidazole carboxylase C-terminal domain
JSZH01000001.1_2	484	1062	579	-1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_3	1183	1503	321	1	0.620	11	AGGAG	GENOMAD.115269.CP	7.689e-25	100	0	0	0	1	NA	NA	NA	PF01722;PF04908;COG5007;TIGR00365;K05527	Acid stress-induced BolA-like protein IbaG/YrbA, predicted regulator of iron metabolism
JSZH01000001.1_4	1500	2243	744	1	0.700	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_5	2240	2839	600	1	0.647	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_6	3468	6692	3225	1	0.573	11	GGAG/GAGG	GENOMAD.127260.CP	1.807e-14	81	0	0	0	1	NA	NA	NA	PF14905;COG4774;K21573	Outer membrane receptor for monomeric catechols
JSZH01000001.1_7	6799	8184	1386	1	0.644	11	AGGAG	GENOMAD.007125.CC	3.211e-38	153	0	0	0	1	NA	NA	NA	PF14793;K06966	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidases
JSZH01000001.1_8	8309	8827	519	1	0.582	11	GGAG/GAGG	GENOMAD.182432.CP	0.0005786	42	0	0	0	1	NA	NA	NA	PF07379;TIGR01708;K08084;COG4970	type II secretion system protein H
JSZH01000001.1_9	8824	9303	480	1	0.523	11	GGAG/GAGG	GENOMAD.136455.CP	5.031e-18	83	0	0	0	1	NA	NA	NA	PF07379;K02671;TIGR02523;COG4967	type IV pilus modification protein PilV
JSZH01000001.1_10	9309	10466	1158	1	0.585	11	AGGA/GGAG/GAGG	GENOMAD.141000.CP	9.511e-192	597	0	0	0	1	NA	NA	NA	PF16074;PF07379;K02672;COG4966;TIGR01711	Tfp pilus assembly protein PilW
JSZH01000001.1_11	10475	10996	522	1	0.511	11	None	GENOMAD.004263.CC	1.018e-34	132	0	0	0	1	NA	NA	NA	PF14341;K02673;COG4726	Tfp pilus assembly protein PilX
JSZH01000001.1_12	11007	14753	3747	1	0.555	11	None	GENOMAD.146580.CP	0.0	1997	0	0	0	1	NA	NA	NA	PF05567;K02674	Neisseria PilC beta-propeller domain
JSZH01000001.1_13	14750	15193	444	1	0.552	11	GGAGG	GENOMAD.153455.CP	3.273e-18	83	0	0	0	1	NA	NA	NA	PF16732;COG4968	Type IV minor pilin ComP, DNA uptake sequence receptor
JSZH01000001.1_14	15377	15919	543	-1	0.619	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_15	16060	18081	2022	1	0.610	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_16	18862	19104	243	1	0.617	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_17	19141	20814	1674	1	0.597	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_18	21147	21557	411	1	0.586	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_19	21683	22699	1017	1	0.534	11	GGA/GAG/AGG	GENOMAD.100222.PC	1.423e-90	302	0	1	0	1	NA	T_virB8	NA	PF04335;COG3736;K12081;TIGR03781	Type IV secretory pathway, component VirB8
JSZH01000001.1_20	22696	23463	768	1	0.444	11	AGGAG	GENOMAD.113335.PC	7.465e-130	411	0	1	0	1	NA	T_virB9	NA	K03204;COG3504	Type IV secretory pathway, VirB9 components
JSZH01000001.1_21	23460	24644	1185	1	0.532	11	AGGA	GENOMAD.106752.PC	1.304e-25	113	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_22	24650	25690	1041	1	0.498	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_23	25736	26563	828	1	0.519	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_24	26624	27031	408	1	0.453	11	AGGAG	GENOMAD.020425.PP	6.435e-48	168	0	1	0	1	NA	T_virB2	NA	PF04956;K03197;COG3838	TrbC/VIRB2 pilin
JSZH01000001.1_25	27066	27335	270	1	0.485	11	None	GENOMAD.048140.PP	1.091e-44	156	0	1	0	1	NA	T_virB3	NA	PF05101;K03198;COG3702	Type IV secretory pathway, VirB3 components
JSZH01000001.1_26	27433	29886	2454	1	0.470	11	None	GENOMAD.108687.PC	2.421e-108	374	0	1	0	1	NA	virb4	NA	PF19044;PF03135;PF05101;K03199;TIGR00929;COG3451	type IV secretion/conjugal transfer ATPase, VirB4 family
JSZH01000001.1_27	30394	30504	111	1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_28	30511	30852	342	1	0.567	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_29	31170	32786	1617	1	0.618	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
JSZH01000001.1_30	33418	36192	2775	-1	0.628	11	GGAGG	GENOMAD.152082.CP	1.681e-48	192	0	0	0	1	NA	NA	NA	PF00593;PF07715;PF00691;TIGR01782;COG4773;K16089	TonB-dependent receptor
