seq_name	chromosome_score	plasmid_score	virus_score
JAJIUJ010000096.1	1.0000	0.0000	0.0000
JAJIUJ010000097.1	1.0000	0.0000	0.0000
JAJIUJ010000098.1	0.9999	0.0001	0.0000
JAJIUJ010000099.1	0.6828	0.0272	0.2900
JAJIUJ010000100.1	0.0001	0.0034	0.9964
JAJIUJ010000101.1	0.9848	0.0151	0.0000
JAJIUJ010000102.1	0.8094	0.1905	0.0000
JAJIUJ010000103.1	0.9999	0.0001	0.0000
JAJIUJ010000104.1	1.0000	0.0000	0.0000
JAJIUJ010000105.1	0.9999	0.0001	0.0000
JAJIUJ010000010.1	0.9920	0.0080	0.0000
JAJIUJ010000106.1	0.0369	0.9631	0.0000
JAJIUJ010000107.1	0.0000	0.9999	0.0000
JAJIUJ010000108.1	0.9999	0.0001	0.0000
JAJIUJ010000109.1	0.8520	0.1480	0.0000
JAJIUJ010000110.1	0.9999	0.0001	0.0000
JAJIUJ010000111.1	1.0000	0.0000	0.0000
JAJIUJ010000112.1	0.0038	0.9962	0.0000
JAJIUJ010000113.1	1.0000	0.0000	0.0000
JAJIUJ010000114.1	0.8972	0.0499	0.0529
JAJIUJ010000115.1	1.0000	0.0000	0.0000
JAJIUJ010000116.1	0.6105	0.1625	0.2270
JAJIUJ010000117.1	0.7954	0.0697	0.1349
JAJIUJ010000118.1	0.5914	0.3961	0.0125
JAJIUJ010000119.1	0.9998	0.0002	0.0000
JAJIUJ010000120.1	0.9997	0.0003	0.0000
JAJIUJ010000121.1	0.9943	0.0057	0.0000
JAJIUJ010000011.1	1.0000	0.0000	0.0000
JAJIUJ010000012.1	0.9996	0.0004	0.0000
JAJIUJ010000013.1	0.6023	0.3950	0.0027
JAJIUJ010000014.1	1.0000	0.0000	0.0000
JAJIUJ010000015.1	0.9998	0.0002	0.0000
JAJIUJ010000016.1	0.9896	0.0104	0.0000
JAJIUJ010000017.1	1.0000	0.0000	0.0000
JAJIUJ010000001.1	0.0002	0.9998	0.0000
JAJIUJ010000018.1	0.9999	0.0001	0.0000
JAJIUJ010000019.1	0.5786	0.4202	0.0013
JAJIUJ010000020.1	0.9999	0.0001	0.0000
JAJIUJ010000021.1	1.0000	0.0000	0.0000
JAJIUJ010000022.1	0.0000	1.0000	0.0000
JAJIUJ010000023.1	1.0000	0.0000	0.0000
JAJIUJ010000024.1	1.0000	0.0000	0.0000
JAJIUJ010000025.1	1.0000	0.0000	0.0000
JAJIUJ010000026.1	1.0000	0.0000	0.0000
JAJIUJ010000027.1	0.0022	0.9978	0.0000
JAJIUJ010000002.1	0.6890	0.0569	0.2540
JAJIUJ010000028.1	0.4633	0.2193	0.3174
JAJIUJ010000029.1	0.0005	0.9995	0.0000
JAJIUJ010000030.1	0.0002	0.9998	0.0000
JAJIUJ010000031.1	0.9999	0.0001	0.0000
JAJIUJ010000032.1	0.9999	0.0001	0.0000
JAJIUJ010000033.1	0.0067	0.9932	0.0000
JAJIUJ010000034.1	0.9998	0.0002	0.0000
JAJIUJ010000035.1	1.0000	0.0000	0.0000
JAJIUJ010000036.1	1.0000	0.0000	0.0000
JAJIUJ010000037.1	0.9999	0.0001	0.0000
JAJIUJ010000003.1	0.9998	0.0002	0.0000
JAJIUJ010000038.1	0.9999	0.0001	0.0000
JAJIUJ010000039.1	0.0000	1.0000	0.0000
JAJIUJ010000040.1	1.0000	0.0000	0.0000
JAJIUJ010000041.1	1.0000	0.0000	0.0000
JAJIUJ010000042.1	0.0192	0.7721	0.2087
JAJIUJ010000043.1	0.9531	0.0469	0.0000
JAJIUJ010000044.1	0.9738	0.0262	0.0000
JAJIUJ010000045.1	0.9995	0.0005	0.0000
JAJIUJ010000046.1	0.9971	0.0029	0.0000
JAJIUJ010000004.1	0.9998	0.0002	0.0000
JAJIUJ010000047.1	1.0000	0.0000	0.0000
JAJIUJ010000048.1	1.0000	0.0000	0.0000
JAJIUJ010000049.1	0.9998	0.0002	0.0000
JAJIUJ010000050.1	0.7074	0.1570	0.1356
JAJIUJ010000051.1	0.9427	0.0245	0.0327
JAJIUJ010000052.1	0.1561	0.8424	0.0014
JAJIUJ010000053.1	1.0000	0.0000	0.0000
JAJIUJ010000054.1	0.9722	0.0278	0.0000
JAJIUJ010000055.1	0.9999	0.0001	0.0000
JAJIUJ010000005.1	1.0000	0.0000	0.0000
JAJIUJ010000056.1	0.8130	0.0663	0.1207
JAJIUJ010000057.1	0.9996	0.0004	0.0000
JAJIUJ010000058.1	0.6550	0.1109	0.2341
JAJIUJ010000059.1	0.6828	0.0272	0.2900
JAJIUJ010000060.1	0.0041	0.9959	0.0000
JAJIUJ010000061.1	0.9256	0.0151	0.0592
JAJIUJ010000062.1	0.6364	0.0281	0.3354
JAJIUJ010000063.1	0.4339	0.0022	0.5639
JAJIUJ010000064.1	0.0005	0.9995	0.0000
JAJIUJ010000065.1	0.4489	0.5511	0.0000
JAJIUJ010000006.1	0.0020	0.9979	0.0000
JAJIUJ010000066.1	0.5368	0.2133	0.2499
JAJIUJ010000067.1	0.9986	0.0014	0.0000
JAJIUJ010000068.1	0.9995	0.0004	0.0000
JAJIUJ010000069.1	1.0000	0.0000	0.0000
JAJIUJ010000070.1	1.0000	0.0000	0.0000
JAJIUJ010000071.1	0.5143	0.4856	0.0000
JAJIUJ010000072.1	1.0000	0.0000	0.0000
JAJIUJ010000073.1	0.6331	0.1372	0.2297
JAJIUJ010000074.1	0.9999	0.0000	0.0001
JAJIUJ010000075.1	0.9999	0.0001	0.0000
JAJIUJ010000007.1	0.9999	0.0001	0.0000
JAJIUJ010000076.1	0.9999	0.0001	0.0000
JAJIUJ010000077.1	0.0441	0.9521	0.0039
JAJIUJ010000078.1	0.7501	0.2499	0.0000
JAJIUJ010000079.1	0.9045	0.0563	0.0392
JAJIUJ010000080.1	0.1673	0.8327	0.0000
JAJIUJ010000081.1	0.9773	0.0224	0.0004
JAJIUJ010000082.1	0.9480	0.0494	0.0027
JAJIUJ010000083.1	0.9664	0.0336	0.0000
JAJIUJ010000084.1	0.9411	0.0585	0.0004
JAJIUJ010000085.1	0.9987	0.0013	0.0000
JAJIUJ010000008.1	0.9848	0.0139	0.0013
JAJIUJ010000086.1	0.2207	0.1259	0.6534
JAJIUJ010000087.1	0.1753	0.1385	0.6862
JAJIUJ010000088.1	1.0000	0.0000	0.0000
JAJIUJ010000089.1	0.0003	0.9997	0.0000
JAJIUJ010000090.1	1.0000	0.0000	0.0000
JAJIUJ010000091.1	0.0006	0.9990	0.0004
JAJIUJ010000092.1	0.8965	0.1035	0.0000
JAJIUJ010000093.1	0.4517	0.0224	0.5258
JAJIUJ010000094.1	0.3030	0.6953	0.0017
JAJIUJ010000095.1	0.6523	0.0305	0.3172
JAJIUJ010000009.1	0.0006	0.9994	0.0000
