JBHJBX010000003.1_127 # 152586 # 153470 # -1 # ID=3_127;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.687	GENOMAD.037431.CC	2.704E-143	452	0
JBHJBX010000006.1_106 # 107669 # 108004 # -1 # ID=6_106;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.607	GENOMAD.058918.CV	5.748E-38	138	0
JBHJBX010000006.1_138 # 143552 # 144070 # 1 # ID=6_138;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.657	GENOMAD.116561.CP	4.813E-34	130	0
JBHJBX010000006.1_202 # 208698 # 209906 # -1 # ID=6_202;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.701	GENOMAD.129930.CP	9.866E-14	76	0
JBHJBX010000007.1_57 # 76829 # 77233 # 1 # ID=7_57;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.622	GENOMAD.138033.CP	1.749E-28	112	0
JBHJBX010000035.1_17 # 17270 # 18625 # 1 # ID=35_17;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.487	GENOMAD.056843.CC	1.292E-256	788	0
JBHJBX010000037.1_10 # 11057 # 12283 # -1 # ID=37_10;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.597	GENOMAD.192798.PC	1.098E-87	297	0
JBHJBX010000049.1_4 # 1712 # 2281 # -1 # ID=49_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.702	GENOMAD.181907.CP	8.381E-07	51	0
JBHJBX010000014.1_60 # 75607 # 76713 # 1 # ID=14_60;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.665	GENOMAD.095931.CV	3.884E-58	209	0
JBHJBX010000012.1_70 # 91029 # 93215 # -1 # ID=12_70;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.655	GENOMAD.140739.CP	8.329E-131	437	0
JBHJBX010000012.1_134 # 168134 # 168817 # -1 # ID=12_134;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.678	GENOMAD.161375.CP	1.583E-34	134	0
JBHJBX010000001.1_313 # 362435 # 363043 # -1 # ID=1_313;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.654	GENOMAD.142335.PC	1.368E-62	214	0
