seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
JAJIUE010000040.1	2593	No terminal repeats	3	11	1.0000	NA	2	4.4475	T_virB5	NA
JAJIUE010000033.1	3102	No terminal repeats	5	11	1.0000	NA	2	3.7855	MOBQ	NA
JAJIUE010000001.1	33363	No terminal repeats	44	11	1.0000	NA	10	29.7920	t4cp2;T_virB1;T_virB10;T_virB9;T_virB6;T_virB5;virb4	NA
JAJIUE010000123.1	34756	No terminal repeats	36	11	1.0000	NA	17	29.8820	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8;G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
JAJIUE010000094.1	7316	No terminal repeats	8	11	1.0000	NA	2	5.1548	B_traI;T_virB6	NA
JAJIUE010000039.1	9826	No terminal repeats	12	11	1.0000	NA	1	4.3362	NA	NA
JAJIUE010000060.1	14851	No terminal repeats	13	11	1.0000	NA	1	4.1647	NA	NA
JAJIUE010000076.1	7053	No terminal repeats	9	11	1.0000	NA	0	2.5003	NA	NF012171
JAJIUE010000057.1	12067	No terminal repeats	11	11	0.9999	NA	1	8.5656	NA	NA
JAJIUE010000096.1	45935	No terminal repeats	45	11	0.9999	NA	1	7.1735	NA	NA
JAJIUE010000075.1	12158	No terminal repeats	10	11	0.9999	NA	0	4.9816	NA	NA
JAJIUE010000018.1	7878	No terminal repeats	12	11	0.9999	NA	0	5.2644	I_traY	NA
JAJIUE010000046.1	7546	No terminal repeats	6	11	0.9999	NA	0	1.7183	NA	NA
JAJIUE010000011.1	2511	No terminal repeats	4	11	0.9999	NA	0	3.3387	NA	NA
JAJIUE010000014.1	4146	No terminal repeats	3	11	0.9998	NA	0	3.4366	NA	NA
JAJIUE010000141.1	69094	No terminal repeats	76	11	0.9997	NA	3	13.6305	I_trbA;I_traW;I_traY	NA
JAJIUE010000013.1	83689	No terminal repeats	94	11	0.9997	NA	6	16.8008	I_traK;I_traI;I_traM;I_traN;traU	NA
JAJIUE010000063.1	47605	No terminal repeats	40	11	0.9996	NA	0	3.6013	NA	NF033135;NF000272
JAJIUE010000035.1	7823	No terminal repeats	8	11	0.9996	NA	2	5.1548	T_virB6;T_virB6	NA
JAJIUE010000055.1	22579	No terminal repeats	16	11	0.9993	NA	0	3.7441	NA	NA
JAJIUE010000050.1	12749	No terminal repeats	13	11	0.9992	NA	0	0.6240	NA	NA
JAJIUE010000106.1	39298	No terminal repeats	30	11	0.9992	NA	0	4.6087	NA	NA
JAJIUE010000093.1	62489	No terminal repeats	61	11	0.9992	NA	0	0.6677	NA	NA
JAJIUE010000082.1	5109	No terminal repeats	6	11	0.9970	NA	2	2.2079	T_virB9;T_virB8	NA
JAJIUE010000024.1	21628	No terminal repeats	24	11	0.9970	NA	0	1.2245	NA	NA
JAJIUE010000110.1	17469	No terminal repeats	15	11	0.9913	NA	1	0.8364	NA	NA
JAJIUE010000031.1	11510	No terminal repeats	9	11	0.9692	NA	1	1.5582	NA	NA
JAJIUE010000128.1	11619	No terminal repeats	9	11	0.9430	NA	0	0.8983	NA	NA
