seq_name	chromosome_score	plasmid_score	virus_score
JAJIUH010000094.1	0.5066	0.4718	0.0216
JAJIUH010000095.1	0.5059	0.4828	0.0112
JAJIUH010000096.1	0.4781	0.5059	0.0160
JAJIUH010000097.1	0.5199	0.4700	0.0101
JAJIUH010000098.1	0.5698	0.4233	0.0069
JAJIUH010000099.1	0.4483	0.5360	0.0157
JAJIUH010000100.1	0.3339	0.3683	0.2978
JAJIUH010000101.1	0.5387	0.4433	0.0180
JAJIUH010000102.1	0.4314	0.5203	0.0483
JAJIUH010000103.1	0.7294	0.2634	0.0072
JAJIUH010000010.1	0.5488	0.4221	0.0290
JAJIUH010000104.1	0.0767	0.9147	0.0086
JAJIUH010000105.1	0.6722	0.3088	0.0190
JAJIUH010000106.1	0.2913	0.5594	0.1494
JAJIUH010000107.1	0.5943	0.3594	0.0463
JAJIUH010000108.1	0.4167	0.5797	0.0035
JAJIUH010000109.1	0.1245	0.8656	0.0099
JAJIUH010000110.1	0.5860	0.4136	0.0004
JAJIUH010000111.1	0.3731	0.6002	0.0267
JAJIUH010000112.1	0.3912	0.6008	0.0079
JAJIUH010000113.1	0.5126	0.4774	0.0100
JAJIUH010000114.1	0.4921	0.4717	0.0362
JAJIUH010000115.1	0.1112	0.8305	0.0584
JAJIUH010000116.1	0.4279	0.5448	0.0273
JAJIUH010000117.1	0.5858	0.4057	0.0084
JAJIUH010000118.1	0.5185	0.4253	0.0562
JAJIUH010000119.1	0.4477	0.5171	0.0351
JAJIUH010000120.1	0.4744	0.5001	0.0255
JAJIUH010000121.1	0.1465	0.2172	0.6363
JAJIUH010000122.1	0.4766	0.4930	0.0304
JAJIUH010000123.1	0.6125	0.3509	0.0367
JAJIUH010000011.1	0.4794	0.4989	0.0218
JAJIUH010000124.1	0.1111	0.7900	0.0989
JAJIUH010000125.1	0.4763	0.5159	0.0077
JAJIUH010000126.1	0.5065	0.4799	0.0136
JAJIUH010000127.1	0.4799	0.5056	0.0145
JAJIUH010000128.1	0.2548	0.4311	0.3140
JAJIUH010000129.1	0.4356	0.4853	0.0790
JAJIUH010000130.1	0.5674	0.4016	0.0310
JAJIUH010000131.1	0.5514	0.4430	0.0056
JAJIUH010000132.1	0.3496	0.6408	0.0096
JAJIUH010000012.1	0.4573	0.2207	0.3220
JAJIUH010000133.1	0.3088	0.5345	0.1567
JAJIUH010000013.1	0.3270	0.6052	0.0678
JAJIUH010000014.1	0.4473	0.4937	0.0591
JAJIUH010000015.1	0.4095	0.2738	0.3167
JAJIUH010000016.1	0.0580	0.8597	0.0823
JAJIUH010000017.1	0.4227	0.5624	0.0149
JAJIUH010000001.1	0.3780	0.6197	0.0022
JAJIUH010000018.1	0.3256	0.6621	0.0123
JAJIUH010000019.1	0.3409	0.6567	0.0024
JAJIUH010000020.1	0.4773	0.4992	0.0234
JAJIUH010000021.1	0.1525	0.4945	0.3530
JAJIUH010000022.1	0.1501	0.7031	0.1468
JAJIUH010000023.1	0.0131	0.8438	0.1431
JAJIUH010000024.1	0.2119	0.3727	0.4155
JAJIUH010000025.1	0.5405	0.4355	0.0240
JAJIUH010000026.1	0.0128	0.6555	0.3317
JAJIUH010000002.1	0.1071	0.7088	0.1841
JAJIUH010000027.1	0.4426	0.5405	0.0169
JAJIUH010000028.1	0.3623	0.6146	0.0231
JAJIUH010000029.1	0.1923	0.4808	0.3268
JAJIUH010000030.1	0.5207	0.4643	0.0150
JAJIUH010000031.1	0.1449	0.8025	0.0526
JAJIUH010000032.1	0.4112	0.3692	0.2197
JAJIUH010000033.1	0.0108	0.8328	0.1564
JAJIUH010000034.1	0.5588	0.4256	0.0156
JAJIUH010000035.1	0.3299	0.6035	0.0666
JAJIUH010000003.1	0.4225	0.4857	0.0918
JAJIUH010000036.1	0.5359	0.4547	0.0093
JAJIUH010000037.1	0.4231	0.2109	0.3660
JAJIUH010000038.1	0.6334	0.3651	0.0015
JAJIUH010000039.1	0.1674	0.5271	0.3055
JAJIUH010000040.1	0.5363	0.4459	0.0178
JAJIUH010000041.1	0.2230	0.6055	0.1715
JAJIUH010000042.1	0.3906	0.5780	0.0314
JAJIUH010000043.1	0.4099	0.5882	0.0019
JAJIUH010000044.1	0.4820	0.4956	0.0224
JAJIUH010000045.1	0.4314	0.5475	0.0211
JAJIUH010000004.1	0.8787	0.0778	0.0435
JAJIUH010000046.1	0.3793	0.5946	0.0261
JAJIUH010000047.1	0.3836	0.5948	0.0216
JAJIUH010000048.1	0.4825	0.4733	0.0441
JAJIUH010000049.1	0.4093	0.5773	0.0134
JAJIUH010000050.1	0.4317	0.1804	0.3879
JAJIUH010000051.1	0.5515	0.4381	0.0104
JAJIUH010000052.1	0.6374	0.3588	0.0038
