#Insert size (bp)	insert size
3.0	1.0
4.0	3.0
5.0	1.0
7.0	1.0
9.0	5.0
10.0	1.0
14.0	1.0
15.0	1.0
16.0	1.0
17.0	1.0
19.0	37.0
20.0	20.0
21.0	9.0
22.0	4.0
26.0	2.0
27.0	4.0
28.0	3.0
29.0	3.0
30.0	4.0
31.0	5.0
32.0	11.0
33.0	7.0
34.0	7.0
35.0	8.0
36.0	4.0
37.0	3.0
38.0	4.0
39.0	5.0
40.0	7.0
41.0	8.0
42.0	10.0
43.0	12.0
44.0	17.0
45.0	13.0
46.0	13.0
47.0	4.0
48.0	10.0
49.0	3.0
50.0	16.0
51.0	9.0
52.0	11.0
53.0	15.0
54.0	20.0
55.0	31.0
56.0	8.0
57.0	8.0
58.0	8.0
59.0	5.0
60.0	9.0
61.0	12.0
62.0	12.0
63.0	7.0
64.0	18.0
65.0	23.0
66.0	18.0
67.0	12.0
68.0	9.0
69.0	4.0
70.0	14.0
71.0	12.0
72.0	16.0
73.0	13.0
74.0	16.0
75.0	9.0
76.0	20.0
77.0	30.0
78.0	18.0
79.0	12.0
80.0	11.0
81.0	13.0
82.0	15.0
83.0	17.0
84.0	15.0
85.0	21.0
86.0	15.0
87.0	14.0
88.0	20.0
89.0	9.0
90.0	12.0
91.0	8.0
92.0	10.0
93.0	11.0
94.0	14.0
95.0	13.0
96.0	25.0
97.0	22.0
98.0	21.0
99.0	12.0
100.0	11.0
101.0	10.0
102.0	11.0
103.0	11.0
104.0	18.0
105.0	27.0
106.0	19.0
107.0	21.0
108.0	18.0
109.0	16.0
110.0	8.0
111.0	12.0
112.0	10.0
113.0	18.0
114.0	14.0
115.0	13.0
116.0	14.0
117.0	32.0
118.0	17.0
119.0	21.0
120.0	11.0
121.0	16.0
122.0	26.0
123.0	12.0
124.0	24.0
125.0	25.0
126.0	29.0
127.0	14.0
128.0	20.0
129.0	20.0
130.0	13.0
131.0	17.0
132.0	20.0
133.0	22.0
134.0	19.0
