#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	1.556783684906982E-4
38.0	8.562310266988401E-4
39.0	5.448742897174438E-4
40.0	4.6703510547209463E-4
41.0	5.448742897174437E-4
42.0	6.227134739627928E-4
43.0	0.0010119093951895385
44.0	0.002179497158869775
45.0	0.0031135673698139644
46.0	0.004592511870475597
47.0	0.006616330660854674
48.0	0.006616330660854674
49.0	0.009340702109441894
50.0	0.012376430295010506
51.0	0.01572351521756052
52.0	0.018370047481902387
53.0	0.02451934303728497
54.0	0.02880049817077917
55.0	0.03938662722814665
56.0	0.04491320930956644
57.0	0.051607379154666455
58.0	0.05565501673542461
59.0	0.06297190005448743
60.0	0.06733089437222699
61.0	0.06468436210788511
62.0	0.06647466334552814
63.0	0.0705223009262863
64.0	0.058768584105238574
65.0	0.05970265431618277
66.0	0.04226667704522457
67.0	0.0347162761734257
68.0	0.031680547987857084
69.0	0.028255623881061728
70.0	0.021717132404452402
71.0	0.016968942165486105
72.0	0.01580135440180587
73.0	0.00949638047793259
74.0	0.008017435977270958
75.0	0.004436833501984898
76.0	0.0023351755273604735
77.0	0.0028800498170779175
78.0	0.0011675877636802368
79.0	0.0013232661321709348
80.0	3.113567369813964E-4
81.0	7.78391842453491E-5
82.0	7.78391842453491E-5
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
