seq_name	chromosome_score	plasmid_score	virus_score
JTEI01000001.1	0.0001	0.9998	0.0002
JTEI01000010.1	0.9650	0.0325	0.0025
JTEI01000100.1	0.0107	0.9882	0.0011
JTEI01000101.1	0.0087	0.9907	0.0007
JTEI01000102.1	0.8721	0.1221	0.0058
JTEI01000103.1	0.9852	0.0133	0.0015
JTEI01000104.1	0.1573	0.8382	0.0045
JTEI01000105.1	0.7686	0.2251	0.0063
JTEI01000106.1	0.0000	1.0000	0.0000
JTEI01000107.1	0.8516	0.1416	0.0068
JTEI01000108.1	0.9851	0.0137	0.0012
JTEI01000109.1	0.4631	0.5310	0.0059
JTEI01000011.1	0.9604	0.0368	0.0028
JTEI01000110.1	0.9034	0.0940	0.0026
JTEI01000111.1	0.9892	0.0097	0.0011
JTEI01000112.1	0.9743	0.0235	0.0022
JTEI01000113.1	0.9917	0.0069	0.0013
JTEI01000114.1	0.9617	0.0357	0.0025
JTEI01000115.1	0.9907	0.0089	0.0005
JTEI01000116.1	0.0036	0.9961	0.0003
JTEI01000117.1	0.9889	0.0101	0.0011
JTEI01000118.1	0.9775	0.0191	0.0033
JTEI01000119.1	0.4131	0.5027	0.0842
JTEI01000012.1	0.9305	0.0655	0.0040
JTEI01000120.1	0.0000	1.0000	0.0000
JTEI01000121.1	0.9876	0.0093	0.0031
JTEI01000122.1	0.9672	0.0306	0.0023
JTEI01000123.1	0.8234	0.1651	0.0115
JTEI01000124.1	0.9726	0.0251	0.0024
JTEI01000125.1	0.0004	0.9993	0.0003
JTEI01000126.1	0.9723	0.0257	0.0020
JTEI01000127.1	0.8243	0.1704	0.0053
JTEI01000128.1	0.7774	0.2114	0.0112
JTEI01000129.1	0.5358	0.4598	0.0043
JTEI01000013.1	0.9878	0.0111	0.0011
JTEI01000130.1	0.9158	0.0794	0.0048
JTEI01000131.1	0.9942	0.0053	0.0005
JTEI01000132.1	0.0007	0.9990	0.0003
JTEI01000133.1	0.2879	0.6982	0.0139
JTEI01000134.1	0.7586	0.2290	0.0123
JTEI01000135.1	0.0003	0.9989	0.0008
JTEI01000136.1	0.0194	0.9796	0.0011
JTEI01000137.1	0.9819	0.0163	0.0018
JTEI01000138.1	0.0029	0.9968	0.0002
JTEI01000139.1	0.9707	0.0260	0.0032
JTEI01000014.1	0.8894	0.1032	0.0074
JTEI01000140.1	0.9944	0.0044	0.0012
JTEI01000141.1	0.0904	0.9014	0.0082
JTEI01000142.1	0.9364	0.0594	0.0042
JTEI01000143.1	0.0005	0.9993	0.0002
JTEI01000144.1	0.9499	0.0463	0.0038
JTEI01000145.1	0.9903	0.0089	0.0008
JTEI01000146.1	0.6321	0.3611	0.0067
JTEI01000147.1	0.0748	0.9164	0.0088
JTEI01000148.1	0.1220	0.8720	0.0060
JTEI01000149.1	0.9250	0.0714	0.0036
JTEI01000015.1	0.8351	0.1621	0.0028
JTEI01000150.1	0.8615	0.1328	0.0056
JTEI01000151.1	0.0012	0.9985	0.0003
JTEI01000152.1	0.9982	0.0016	0.0002
JTEI01000153.1	0.9752	0.0226	0.0022
JTEI01000154.1	0.9423	0.0540	0.0037
JTEI01000155.1	0.7581	0.2324	0.0094
JTEI01000156.1	0.9764	0.0218	0.0018
JTEI01000157.1	0.0112	0.9399	0.0489
JTEI01000158.1	0.7287	0.2621	0.0093
JTEI01000159.1	0.3268	0.6612	0.0120
JTEI01000016.1	0.9877	0.0111	0.0011
JTEI01000160.1	0.9983	0.0014	0.0002
JTEI01000161.1	0.9678	0.0300	0.0022
JTEI01000162.1	0.9824	0.0156	0.0021
JTEI01000163.1	0.9909	0.0084	0.0007
JTEI01000164.1	0.9889	0.0101	0.0010
JTEI01000165.1	0.9964	0.0032	0.0004
JTEI01000166.1	0.0000	1.0000	0.0000
JTEI01000167.1	0.9978	0.0019	0.0003
JTEI01000168.1	0.0000	1.0000	0.0000
JTEI01000169.1	0.6259	0.3631	0.0110
JTEI01000017.1	0.9378	0.0585	0.0036
JTEI01000170.1	0.9774	0.0216	0.0010
JTEI01000171.1	0.5701	0.4184	0.0115
JTEI01000172.1	0.9963	0.0031	0.0007
JTEI01000173.1	0.9811	0.0177	0.0012
JTEI01000174.1	0.9251	0.0709	0.0040
JTEI01000175.1	0.8306	0.1632	0.0061
JTEI01000176.1	0.0041	0.9955	0.0003
JTEI01000177.1	0.9785	0.0204	0.0011
JTEI01000178.1	0.0002	0.9996	0.0002
JTEI01000179.1	0.3687	0.6211	0.0102
JTEI01000018.1	0.9450	0.0515	0.0035
JTEI01000180.1	0.8922	0.1017	0.0061
JTEI01000181.1	0.9188	0.0735	0.0077
JTEI01000182.1	0.0089	0.9908	0.0003
JTEI01000183.1	0.3355	0.6439	0.0207
JTEI01000184.1	0.9965	0.0029	0.0006
JTEI01000185.1	0.9610	0.0359	0.0031
JTEI01000186.1	0.9451	0.0510	0.0039
JTEI01000187.1	0.0161	0.0826	0.9013
JTEI01000188.1	0.9972	0.0024	0.0003
JTEI01000189.1	0.8363	0.1578	0.0059
JTEI01000019.1	0.9112	0.0842	0.0046
JTEI01000190.1	0.7150	0.2744	0.0106
JTEI01000191.1	0.8523	0.1457	0.0020
JTEI01000192.1	0.5862	0.3936	0.0202
JTEI01000193.1	0.9222	0.0762	0.0016
JTEI01000194.1	0.9626	0.0348	0.0025
JTEI01000195.1	0.9742	0.0238	0.0020
JTEI01000196.1	0.0016	0.9981	0.0003
JTEI01000197.1	0.0000	0.9999	0.0001
JTEI01000198.1	0.0001	0.9998	0.0001
JTEI01000199.1	0.9145	0.0787	0.0068
JTEI01000002.1	0.0042	0.9952	0.0005
JTEI01000020.1	0.9713	0.0265	0.0022
JTEI01000200.1	0.1595	0.8371	0.0033
JTEI01000201.1	0.9572	0.0401	0.0028
JTEI01000202.1	0.9568	0.0405	0.0027
JTEI01000203.1	0.3615	0.6269	0.0116
JTEI01000204.1	0.9992	0.0007	0.0001
JTEI01000205.1	0.9483	0.0488	0.0029
JTEI01000206.1	0.0098	0.9895	0.0007
JTEI01000207.1	0.0036	0.9798	0.0166
JTEI01000208.1	0.9708	0.0257	0.0035
JTEI01000209.1	0.6131	0.3747	0.0122
JTEI01000021.1	0.9287	0.0665	0.0049
JTEI01000210.1	0.9868	0.0118	0.0013
JTEI01000211.1	0.9750	0.0224	0.0026
JTEI01000212.1	0.9761	0.0219	0.0020
JTEI01000213.1	0.9966	0.0030	0.0004
JTEI01000214.1	0.4695	0.4235	0.1070
JTEI01000215.1	0.0001	0.0012	0.9988
JTEI01000216.1	0.1336	0.8572	0.0092
JTEI01000217.1	0.9885	0.0104	0.0011
JTEI01000218.1	0.9202	0.0681	0.0117
JTEI01000219.1	0.9532	0.0440	0.0028
JTEI01000022.1	0.9807	0.0177	0.0015
JTEI01000220.1	0.9973	0.0024	0.0003
JTEI01000221.1	0.9355	0.0582	0.0064
JTEI01000222.1	0.8824	0.1074	0.0102
JTEI01000223.1	0.1168	0.8762	0.0070
JTEI01000224.1	0.9939	0.0055	0.0006
JTEI01000225.1	0.9881	0.0107	0.0012
JTEI01000226.1	0.9707	0.0269	0.0024
JTEI01000227.1	0.5559	0.4308	0.0133
JTEI01000228.1	0.9968	0.0028	0.0004
JTEI01000229.1	0.7419	0.2465	0.0116
JTEI01000023.1	0.9397	0.0568	0.0035
JTEI01000230.1	0.0074	0.9920	0.0006
JTEI01000231.1	0.9806	0.0179	0.0015
JTEI01000232.1	0.9638	0.0322	0.0040
JTEI01000233.1	0.0029	0.9963	0.0008
JTEI01000234.1	0.0113	0.9863	0.0023
JTEI01000235.1	0.8863	0.1042	0.0095
JTEI01000236.1	0.3174	0.6703	0.0123
JTEI01000237.1	0.9968	0.0028	0.0004
JTEI01000238.1	0.9548	0.0408	0.0044
JTEI01000239.1	0.9691	0.0273	0.0036
JTEI01000024.1	0.9294	0.0666	0.0040
JTEI01000240.1	0.9958	0.0037	0.0005
JTEI01000241.1	0.9985	0.0013	0.0002
JTEI01000242.1	0.9149	0.0817	0.0034
JTEI01000243.1	0.9636	0.0338	0.0026
JTEI01000244.1	0.4943	0.4899	0.0158
JTEI01000245.1	0.9884	0.0108	0.0009
JTEI01000246.1	0.1867	0.8027	0.0106
JTEI01000247.1	0.0283	0.9689	0.0027
JTEI01000248.1	0.8730	0.1232	0.0038
JTEI01000249.1	0.9848	0.0138	0.0014
JTEI01000025.1	0.9730	0.0249	0.0021
JTEI01000250.1	0.6252	0.0660	0.3088
JTEI01000251.1	0.7172	0.2744	0.0085
JTEI01000252.1	0.8566	0.1380	0.0054
JTEI01000253.1	0.5533	0.4295	0.0172
JTEI01000254.1	0.0451	0.8324	0.1225
JTEI01000255.1	0.9970	0.0026	0.0004
JTEI01000256.1	0.9285	0.0613	0.0102
JTEI01000257.1	0.0471	0.9495	0.0034
JTEI01000258.1	0.6690	0.3277	0.0032
JTEI01000259.1	0.9992	0.0007	0.0001
JTEI01000026.1	0.6515	0.3396	0.0089
JTEI01000260.1	0.9571	0.0389	0.0040
JTEI01000261.1	0.3716	0.5658	0.0626
JTEI01000262.1	0.9040	0.0917	0.0043
JTEI01000263.1	0.9158	0.0787	0.0055
JTEI01000264.1	0.2063	0.7882	0.0055
JTEI01000265.1	0.3792	0.6104	0.0104
JTEI01000266.1	0.7788	0.2153	0.0059
JTEI01000267.1	0.9979	0.0019	0.0003
JTEI01000268.1	0.5481	0.4423	0.0095
JTEI01000269.1	0.9128	0.0823	0.0049
JTEI01000027.1	0.2463	0.7494	0.0043
JTEI01000270.1	0.1378	0.8582	0.0040
JTEI01000271.1	0.0143	0.9400	0.0456
JTEI01000272.1	0.9984	0.0014	0.0001
JTEI01000273.1	0.9976	0.0021	0.0003
JTEI01000274.1	0.8584	0.1358	0.0058
JTEI01000275.1	0.9284	0.0644	0.0072
JTEI01000276.1	0.9970	0.0027	0.0004
JTEI01000277.1	0.9857	0.0132	0.0012
JTEI01000278.1	0.5713	0.2869	0.1418
JTEI01000279.1	0.9204	0.0747	0.0049
JTEI01000028.1	0.9492	0.0468	0.0041
JTEI01000280.1	0.7798	0.2092	0.0110
JTEI01000281.1	0.7860	0.1988	0.0153
JTEI01000282.1	0.0430	0.8638	0.0932
JTEI01000283.1	0.3295	0.4261	0.2443
JTEI01000284.1	0.0199	0.9361	0.0440
JTEI01000285.1	0.7564	0.2383	0.0052
JTEI01000286.1	0.4161	0.5743	0.0096
JTEI01000287.1	0.9946	0.0047	0.0007
JTEI01000288.1	0.5027	0.4932	0.0041
JTEI01000289.1	0.1450	0.7894	0.0655
JTEI01000029.1	0.9790	0.0191	0.0019
JTEI01000290.1	0.9852	0.0120	0.0028
JTEI01000291.1	0.9766	0.0196	0.0038
JTEI01000292.1	0.9893	0.0089	0.0018
JTEI01000293.1	0.8697	0.1064	0.0239
JTEI01000294.1	0.0245	0.9654	0.0101
JTEI01000295.1	0.9986	0.0012	0.0002
JTEI01000296.1	0.9848	0.0138	0.0013
JTEI01000297.1	0.9339	0.0645	0.0015
JTEI01000298.1	0.9289	0.0656	0.0056
JTEI01000299.1	0.9567	0.0406	0.0028
JTEI01000003.1	0.9844	0.0142	0.0014
JTEI01000030.1	0.9113	0.0837	0.0050
JTEI01000300.1	0.0145	0.9594	0.0261
JTEI01000301.1	0.1445	0.0148	0.8407
JTEI01000302.1	0.9937	0.0052	0.0011
JTEI01000303.1	0.9998	0.0002	0.0000
JTEI01000304.1	0.9964	0.0032	0.0004
JTEI01000305.1	0.9727	0.0255	0.0018
JTEI01000306.1	0.9623	0.0345	0.0033
JTEI01000307.1	0.9955	0.0040	0.0005
JTEI01000308.1	0.9816	0.0156	0.0027
JTEI01000309.1	0.9981	0.0016	0.0003
JTEI01000031.1	0.0001	0.9998	0.0001
JTEI01000310.1	0.7279	0.2393	0.0328
JTEI01000311.1	0.5886	0.4084	0.0029
JTEI01000312.1	0.3215	0.6668	0.0117
JTEI01000313.1	0.0000	1.0000	0.0000
