seq_name	chromosome_score	plasmid_score	virus_score
JAJIUS010000096.1	0.7620	0.1062	0.1318
JAJIUS010000097.1	0.9997	0.0003	0.0000
JAJIUS010000098.1	0.9981	0.0019	0.0000
JAJIUS010000099.1	0.0081	0.9592	0.0327
JAJIUS010000100.1	0.7123	0.0452	0.2425
JAJIUS010000101.1	0.9999	0.0001	0.0000
JAJIUS010000102.1	0.6599	0.3382	0.0019
JAJIUS010000103.1	0.9706	0.0292	0.0002
JAJIUS010000104.1	0.9998	0.0002	0.0000
JAJIUS010000105.1	0.9888	0.0112	0.0000
JAJIUS010000009.1	0.9999	0.0001	0.0000
JAJIUS010000106.1	0.5751	0.1912	0.2337
JAJIUS010000107.1	0.0000	0.0003	0.9997
JAJIUS010000108.1	0.0001	0.9999	0.0000
JAJIUS010000109.1	0.4045	0.5040	0.0914
JAJIUS010000110.1	0.9999	0.0001	0.0000
JAJIUS010000111.1	0.8997	0.0439	0.0564
JAJIUS010000112.1	1.0000	0.0000	0.0000
JAJIUS010000113.1	0.0006	0.9994	0.0000
JAJIUS010000114.1	0.0047	0.9953	0.0000
JAJIUS010000115.1	0.0000	0.9999	0.0000
JAJIUS010000116.1	0.9880	0.0118	0.0001
JAJIUS010000117.1	0.2963	0.6959	0.0078
JAJIUS010000118.1	0.9635	0.0365	0.0000
JAJIUS010000119.1	0.8520	0.1480	0.0000
JAJIUS010000120.1	0.7435	0.0495	0.2070
JAJIUS010000121.1	0.8024	0.0672	0.1304
JAJIUS010000122.1	1.0000	0.0000	0.0000
JAJIUS010000123.1	0.6836	0.0015	0.3149
JAJIUS010000124.1	1.0000	0.0000	0.0000
JAJIUS010000010.1	0.9980	0.0019	0.0001
JAJIUS010000011.1	0.9998	0.0002	0.0000
JAJIUS010000012.1	1.0000	0.0000	0.0000
JAJIUS010000013.1	1.0000	0.0000	0.0000
JAJIUS010000014.1	0.2757	0.7241	0.0002
JAJIUS010000015.1	0.9999	0.0001	0.0000
JAJIUS010000016.1	1.0000	0.0000	0.0000
JAJIUS010000017.1	0.4388	0.0211	0.5401
JAJIUS010000001.1	0.0000	0.9999	0.0001
JAJIUS010000018.1	0.0104	0.9896	0.0000
JAJIUS010000019.1	0.7790	0.0913	0.1297
JAJIUS010000020.1	0.9999	0.0001	0.0000
JAJIUS010000021.1	0.9988	0.0012	0.0000
JAJIUS010000022.1	0.9999	0.0001	0.0000
JAJIUS010000023.1	0.9999	0.0001	0.0000
JAJIUS010000024.1	0.6523	0.0305	0.3172
JAJIUS010000025.1	0.9997	0.0003	0.0000
JAJIUS010000026.1	1.0000	0.0000	0.0000
JAJIUS010000027.1	0.9999	0.0001	0.0000
JAJIUS010000002.1	0.6820	0.0563	0.2617
JAJIUS010000028.1	0.5449	0.2117	0.2434
JAJIUS010000029.1	0.0001	0.9999	0.0000
JAJIUS010000030.1	0.9214	0.0406	0.0380
JAJIUS010000031.1	0.0002	0.9998	0.0000
JAJIUS010000032.1	0.5459	0.1628	0.2913
JAJIUS010000033.1	1.0000	0.0000	0.0000
JAJIUS010000034.1	1.0000	0.0000	0.0000
JAJIUS010000035.1	0.0067	0.9932	0.0000
JAJIUS010000036.1	0.8804	0.0684	0.0512
JAJIUS010000037.1	0.9996	0.0004	0.0000
JAJIUS010000003.1	0.0530	0.0005	0.9465
JAJIUS010000038.1	0.9998	0.0002	0.0000
JAJIUS010000039.1	0.0004	0.9996	0.0000
JAJIUS010000040.1	0.9993	0.0007	0.0000
JAJIUS010000041.1	0.9999	0.0001	0.0000
JAJIUS010000042.1	0.9994	0.0006	0.0000
JAJIUS010000043.1	0.2366	0.7634	0.0001
JAJIUS010000044.1	0.0001	0.9998	0.0000
JAJIUS010000045.1	0.9581	0.0419	0.0000
JAJIUS010000046.1	0.7162	0.2055	0.0782
JAJIUS010000047.1	0.8610	0.1390	0.0000
JAJIUS010000004.1	0.9995	0.0005	0.0000
JAJIUS010000048.1	1.0000	0.0000	0.0000
JAJIUS010000049.1	0.0014	0.9986	0.0000
JAJIUS010000050.1	0.9999	0.0001	0.0000
JAJIUS010000051.1	0.9999	0.0001	0.0000
JAJIUS010000052.1	0.0000	1.0000	0.0000
JAJIUS010000053.1	0.0025	0.9975	0.0000
JAJIUS010000054.1	0.9995	0.0005	0.0000
JAJIUS010000055.1	1.0000	0.0000	0.0000
JAJIUS010000056.1	0.9994	0.0006	0.0000
JAJIUS010000057.1	0.1122	0.8878	0.0000
JAJIUS010000058.1	1.0000	0.0000	0.0000
JAJIUS010000059.1	0.2817	0.7154	0.0028
JAJIUS010000060.1	0.0125	0.9875	0.0000
JAJIUS010000061.1	1.0000	0.0000	0.0000
JAJIUS010000062.1	0.6519	0.1150	0.2330
JAJIUS010000063.1	0.4458	0.5519	0.0023
JAJIUS010000064.1	1.0000	0.0000	0.0000
JAJIUS010000065.1	0.8061	0.0670	0.1268
JAJIUS010000066.1	0.6355	0.1443	0.2202
JAJIUS010000005.1	0.3910	0.3744	0.2346
JAJIUS010000067.1	0.6550	0.1109	0.2341
JAJIUS010000068.1	0.0004	0.9996	0.0000
JAJIUS010000069.1	1.0000	0.0000	0.0000
JAJIUS010000070.1	0.7242	0.0284	0.2474
JAJIUS010000071.1	0.0041	0.9959	0.0000
JAJIUS010000072.1	0.9819	0.0167	0.0014
JAJIUS010000073.1	0.8463	0.1113	0.0423
JAJIUS010000074.1	0.0035	0.9964	0.0000
JAJIUS010000075.1	1.0000	0.0000	0.0000
JAJIUS010000006.1	0.5693	0.4295	0.0011
JAJIUS010000076.1	0.6331	0.1372	0.2297
JAJIUS010000077.1	0.9996	0.0004	0.0000
JAJIUS010000078.1	1.0000	0.0000	0.0000
JAJIUS010000079.1	0.9999	0.0000	0.0001
JAJIUS010000080.1	0.9998	0.0002	0.0000
JAJIUS010000081.1	0.4659	0.2183	0.3159
JAJIUS010000082.1	0.9999	0.0001	0.0000
JAJIUS010000083.1	0.7272	0.0326	0.2402
JAJIUS010000084.1	0.7501	0.2499	0.0000
JAJIUS010000085.1	0.9999	0.0001	0.0000
JAJIUS010000007.1	1.0000	0.0000	0.0000
JAJIUS010000086.1	0.7253	0.0366	0.2381
JAJIUS010000087.1	0.1714	0.8286	0.0000
JAJIUS010000088.1	0.6913	0.3074	0.0013
JAJIUS010000089.1	1.0000	0.0000	0.0000
JAJIUS010000090.1	0.9998	0.0002	0.0000
JAJIUS010000091.1	0.9773	0.0224	0.0004
JAJIUS010000092.1	1.0000	0.0000	0.0000
JAJIUS010000093.1	0.9664	0.0336	0.0000
JAJIUS010000094.1	0.1211	0.8772	0.0017
JAJIUS010000095.1	1.0000	0.0000	0.0000
JAJIUS010000008.1	1.0000	0.0000	0.0000
