seq_name	chromosome_score	plasmid_score	virus_score
JAUALK020000001.1	1.0000	0.0000	0.0000
JAUALK020000010.1	0.9997	0.0003	0.0000
JAUALK020000011.1	0.9999	0.0001	0.0000
JAUALK020000012.1	1.0000	0.0000	0.0000
JAUALK020000013.1	1.0000	0.0000	0.0000
JAUALK020000014.1	1.0000	0.0000	0.0000
JAUALK020000015.1	0.9999	0.0001	0.0000
JAUALK020000016.1	0.9999	0.0001	0.0000
JAUALK020000017.1	0.9999	0.0001	0.0000
JAUALK020000018.1	0.9999	0.0001	0.0000
JAUALK020000019.1	0.9997	0.0003	0.0000
JAUALK020000002.1	0.9999	0.0001	0.0000
JAUALK020000020.1	0.9998	0.0002	0.0000
JAUALK020000021.1	0.9907	0.0092	0.0000
JAUALK020000022.1	0.9989	0.0011	0.0000
JAUALK020000023.1	0.0112	0.9888	0.0000
JAUALK020000024.1	0.9691	0.0309	0.0000
JAUALK020000025.1	0.0003	0.9997	0.0000
JAUALK020000026.1	0.9999	0.0001	0.0000
JAUALK020000027.1	1.0000	0.0000	0.0000
JAUALK020000028.1	0.9447	0.0553	0.0000
JAUALK020000029.1	0.0000	1.0000	0.0000
JAUALK020000003.1	0.9997	0.0003	0.0000
JAUALK020000030.1	1.0000	0.0000	0.0000
JAUALK020000031.1	0.0000	0.0004	0.9996
JAUALK020000032.1	0.0018	0.9982	0.0000
JAUALK020000033.1	0.0035	0.9964	0.0000
JAUALK020000034.1	0.9480	0.0494	0.0027
JAUALK020000035.1	0.0000	0.9999	0.0000
JAUALK020000036.1	0.0002	0.9997	0.0002
JAUALK020000037.1	0.0041	0.9959	0.0000
JAUALK020000038.1	0.0007	0.9993	0.0000
JAUALK020000039.1	0.8175	0.1815	0.0010
JAUALK020000004.1	0.9998	0.0002	0.0000
JAUALK020000040.1	0.0009	0.9991	0.0000
JAUALK020000041.1	0.9888	0.0111	0.0001
JAUALK020000042.1	0.6331	0.1372	0.2297
JAUALK020000043.1	0.0010	0.9987	0.0003
JAUALK020000044.1	0.0511	0.9488	0.0000
JAUALK020000045.1	0.9819	0.0167	0.0014
JAUALK020000046.1	0.9999	0.0001	0.0000
JAUALK020000047.1	0.0022	0.9977	0.0000
JAUALK020000048.1	0.5089	0.4899	0.0011
JAUALK020000049.1	0.7538	0.0969	0.1493
JAUALK020000005.1	0.9999	0.0001	0.0000
JAUALK020000050.1	0.5449	0.2117	0.2434
JAUALK020000051.1	0.7066	0.0299	0.2635
JAUALK020000052.1	0.7066	0.0298	0.2635
JAUALK020000053.1	0.9177	0.0410	0.0413
JAUALK020000054.1	0.7954	0.0697	0.1349
JAUALK020000055.1	0.7193	0.0400	0.2408
JAUALK020000056.1	0.6364	0.0281	0.3354
JAUALK020000057.1	0.7537	0.2444	0.0018
JAUALK020000058.1	0.7594	0.1093	0.1313
JAUALK020000059.1	0.4620	0.2214	0.3166
JAUALK020000006.1	0.9999	0.0001	0.0000
JAUALK020000060.1	0.8065	0.1918	0.0018
JAUALK020000061.1	0.0248	0.0003	0.9748
JAUALK020000062.1	0.6370	0.0273	0.3357
JAUALK020000063.1	0.7574	0.0675	0.1751
JAUALK020000064.1	0.6306	0.1432	0.2263
JAUALK020000065.1	0.7593	0.1062	0.1345
JAUALK020000066.1	0.6042	0.1609	0.2349
JAUALK020000067.1	0.0143	0.9840	0.0017
JAUALK020000068.1	0.6306	0.1432	0.2263
JAUALK020000069.1	0.6650	0.0294	0.3056
JAUALK020000007.1	0.9996	0.0004	0.0000
JAUALK020000070.1	0.7097	0.0335	0.2568
JAUALK020000071.1	0.6428	0.0284	0.3288
JAUALK020000072.1	0.7171	0.0422	0.2407
JAUALK020000073.1	0.6345	0.0410	0.3245
JAUALK020000074.1	0.6828	0.0272	0.2900
JAUALK020000075.1	0.6997	0.0335	0.2669
JAUALK020000076.1	0.6367	0.0278	0.3355
JAUALK020000008.1	0.9999	0.0001	0.0000
JAUALK020000009.1	1.0000	0.0000	0.0000
