seq_name	n_genes	n_uscg	n_plasmid_hallmarks	n_virus_hallmarks	genetic_code	strand_switch_rate	coding_density	no_rbs_freq	sd_bacteroidetes_rbs_freq	sd_canonical_rbs_freq	tatata_rbs_freq	cc_marker_freq	cp_marker_freq	cv_marker_freq	pc_marker_freq	pp_marker_freq	pv_marker_freq	vc_marker_freq	vp_marker_freq	vv_marker_freq	c_marker_freq	p_marker_freq	v_marker_freq	median_c_spm	median_p_spm	median_v_spm	v_vs_c_score_logistic	v_vs_p_score_logistic	p_vs_c_score_logistic	gv_marker_freq	marker_enrichment_c	marker_enrichment_p	marker_enrichment_v
JAUALK020000001.1	478	3	1	0	11	0.3124	0.8629	0.3054	0.0000	0.6946	0.0000	0.0816	0.2971	0.0293	0.0356	0.0021	0.0000	0.0146	0.0000	0.0105	0.4079	0.0377	0.0251	0.8003	0.5654	0.0000	0.0000	0.0000	0.0000	0.0063	105.4866	-173.7515	-542.3407
JAUALK020000010.1	155	0	0	0	11	0.1818	0.8759	0.2774	0.0000	0.7226	0.0000	0.0194	0.3161	0.0258	0.0774	0.0000	0.0000	0.0065	0.0065	0.0129	0.3613	0.0774	0.0258	0.7744	0.6267	0.0000	0.0000	0.0000	0.0000	0.0000	11.0311	-31.1179	-187.2402
JAUALK020000011.1	147	1	5	0	11	0.2808	0.8508	0.3197	0.0000	0.6803	0.0000	0.1020	0.3061	0.0340	0.0136	0.0476	0.0000	0.0000	0.0000	0.0000	0.4422	0.0612	0.0000	0.8078	0.5895	0.0000	0.0000	0.0000	0.0000	0.0000	33.4683	-39.9301	-184.5363
JAUALK020000012.1	141	7	5	0	11	0.1643	0.9033	0.2199	0.0000	0.7801	0.0000	0.0780	0.2979	0.0496	0.0496	0.0142	0.0000	0.0142	0.0000	0.0000	0.4255	0.0638	0.0142	0.8077	0.5623	0.0000	0.0000	0.0000	0.0000	0.0000	33.6463	-50.3482	-176.4296
JAUALK020000013.1	159	29	0	0	11	0.2532	0.8148	0.2704	0.0000	0.7296	0.0000	0.1447	0.2075	0.1006	0.0000	0.0000	0.0000	0.0063	0.0000	0.0252	0.4528	0.0000	0.0314	0.9532	0.0000	0.0000	0.0000	0.0211	0.0000	0.0063	72.5300	-112.9703	-144.3760
JAUALK020000014.1	142	3	0	0	11	0.2624	0.8628	0.2817	0.0000	0.7183	0.0000	0.0493	0.2324	0.0423	0.0211	0.0141	0.0070	0.0282	0.0000	0.0211	0.3239	0.0423	0.0493	0.8249	0.5206	0.0000	0.0000	0.0000	0.0000	0.0000	18.3551	-54.2159	-123.0269
JAUALK020000015.1	101	1	0	0	11	0.1900	0.8764	0.2970	0.0000	0.7030	0.0000	0.0495	0.3861	0.0099	0.0495	0.0000	0.0000	0.0000	0.0000	0.0000	0.4455	0.0495	0.0000	0.7732	0.6341	0.0000	0.0000	0.0000	0.0001	0.0000	17.2056	-19.6107	-140.2107
JAUALK020000016.1	111	1	0	0	11	0.2273	0.8929	0.3333	0.0000	0.6667	0.0000	0.0450	0.3153	0.0180	0.0360	0.0000	0.0000	0.0090	0.0000	0.0090	0.3784	0.0360	0.0180	0.7783	0.5959	0.0000	0.0000	0.0000	0.0000	0.0000	16.8732	-28.3427	-122.7705
JAUALK020000017.1	89	1	0	0	11	0.3977	0.8576	0.2697	0.0000	0.7303	0.0000	0.0449	0.2135	0.0449	0.0787	0.0000	0.0000	0.0000	0.0000	0.0112	0.3034	0.0787	0.0112	0.7499	0.6347	0.0000	0.0000	0.0000	0.0019	0.0000	8.9804	-18.7043	-87.8165
JAUALK020000018.1	89	0	0	0	11	0.3068	0.8806	0.2584	0.0000	0.7416	0.0000	0.0787	0.2472	0.0337	0.0337	0.0000	0.0000	0.0000	0.0000	0.0112	0.3596	0.0337	0.0112	0.7940	0.6034	0.0000	0.0000	0.0001	0.0000	0.0000	17.0622	-27.7216	-88.3799
JAUALK020000019.1	80	0	0	0	11	0.4304	0.8194	0.3000	0.0000	0.7000	0.0000	0.0500	0.2500	0.0125	0.0250	0.0250	0.0000	0.0000	0.0125	0.0000	0.3125	0.0500	0.0125	0.7582	0.6495	0.0000	0.0000	0.0000	0.0211	0.0000	4.8873	-10.6551	-76.7464
JAUALK020000002.1	403	1	1	1	11	0.3433	0.8528	0.3102	0.0000	0.6898	0.0000	0.0397	0.2506	0.0248	0.0670	0.0025	0.0000	0.0298	0.0050	0.0149	0.3151	0.0695	0.0496	0.7723	0.5699	0.0000	0.0000	0.0000	0.0000	0.0025	32.6034	-120.3861	-395.6225
JAUALK020000020.1	56	0	0	0	11	0.2909	0.8608	0.2321	0.0000	0.7679	0.0000	0.0893	0.3036	0.0000	0.0536	0.0000	0.0000	0.0000	0.0000	0.0357	0.3929	0.0536	0.0357	0.7624	0.6200	0.0000	0.0000	0.0003	0.0047	0.0000	6.9742	-14.2731	-65.5893
JAUALK020000021.1	38	0	0	0	11	0.4324	0.8114	0.3421	0.0000	0.6579	0.0000	0.0263	0.2368	0.0000	0.1053	0.0000	0.0000	0.0000	0.0000	0.0000	0.2632	0.1053	0.0000	0.6519	0.7584	0.0000	0.0006	0.0012	0.3441	0.0000	1.2901	-1.2901	-40.5256
JAUALK020000022.1	34	0	0	0	11	0.3030	0.8307	0.3824	0.0000	0.6176	0.0000	0.0294	0.2941	0.0000	0.0294	0.0000	0.0000	0.0000	0.0000	0.0000	0.3235	0.0294	0.0000	0.7692	0.6377	0.0000	0.0010	0.0067	0.1253	0.0000	3.8868	-3.8868	-33.4980
JAUALK020000023.1	31	0	0	0	11	0.1000	0.8948	0.1613	0.0000	0.8387	0.0000	0.0000	0.0968	0.0000	0.2581	0.0323	0.0000	0.0000	0.0000	0.0000	0.0968	0.2903	0.0000	0.5756	0.8177	0.0000	0.0115	0.0005	0.9594	0.0000	-6.3270	6.3270	-34.7599
JAUALK020000024.1	25	0	0	0	11	0.3750	0.8310	0.4000	0.0000	0.6000	0.0000	0.0000	0.3200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3200	0.0000	0.0000	0.7612	0.6484	0.0000	0.0121	0.0225	0.3462	0.0000	1.2718	-1.2718	-24.2973
JAUALK020000025.1	40	0	10	0	11	0.1538	0.8361	0.1500	0.0000	0.8500	0.0000	0.0000	0.0000	0.0000	0.2750	0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3750	0.0000	0.3438	0.9390	0.0000	0.0694	0.0000	0.9999	0.0000	-18.3118	18.3118	-36.4628
JAUALK020000026.1	21	0	0	0	11	0.5000	0.8426	0.3333	0.0000	0.6667	0.0000	0.0476	0.3333	0.0476	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.4286	0.0476	0.0000	0.8423	0.5390	0.0000	0.0020	0.0397	0.0468	0.0000	5.6676	-6.9554	-26.2544
JAUALK020000027.1	19	0	0	0	11	0.2778	0.7864	0.3684	0.0000	0.6316	0.0000	0.0526	0.1579	0.0526	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2632	0.0000	0.0000	0.8075	0.2979	0.0000	0.0575	0.2880	0.1310	0.0000	2.9809	-5.5865	-10.8500
JAUALK020000028.1	11	0	0	0	11	0.4000	0.8456	0.0909	0.0000	0.9091	0.0000	0.0000	0.2727	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2727	0.0000	0.0000	0.7916	0.6111	0.0000	0.1613	0.1941	0.4439	0.0000	0.4505	-0.4505	-9.1786
JAUALK020000029.1	26	0	9	0	11	0.1600	0.8668	0.1538	0.0000	0.8462	0.0000	0.0000	0.0385	0.0000	0.2308	0.2308	0.0769	0.0000	0.0000	0.0000	0.0385	0.5385	0.0000	0.1405	0.9529	0.0000	0.2030	0.0000	1.0000	0.0000	-22.4766	19.5287	-31.9402
JAUALK020000003.1	375	0	2	3	11	0.3262	0.8425	0.2533	0.0000	0.7467	0.0000	0.0480	0.2960	0.0160	0.0640	0.0080	0.0000	0.0107	0.0000	0.0107	0.3600	0.0720	0.0213	0.7622	0.6290	0.0000	0.0000	0.0000	0.0000	0.0000	39.7624	-76.5835	-433.9558
JAUALK020000030.1	18	1	0	0	11	0.4118	0.8936	0.3333	0.0000	0.6667	0.0000	0.2222	0.2222	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4444	0.0000	0.0000	0.9516	0.2147	0.0000	0.0021	0.2117	0.0077	0.0000	9.7104	-9.7104	-18.5157
JAUALK020000031.1	21	0	0	4	11	0.3000	0.8115	0.1905	0.0000	0.8095	0.0000	0.0000	0.0476	0.0000	0.0476	0.0000	0.0000	0.0000	0.1905	0.3333	0.0476	0.0476	0.5238	0.0000	0.0000	1.0000	0.9997	0.9990	0.7782	0.0000	-23.3009	-15.6144	10.1645
JAUALK020000032.1	13	0	2	0	11	0.2500	0.9337	0.2308	0.0000	0.7692	0.0000	0.0000	0.0000	0.0000	0.1538	0.3077	0.0000	0.0000	0.0000	0.0000	0.0000	0.4615	0.0000	0.0848	0.9928	0.0000	0.3555	0.0074	0.9867	0.0000	-8.6138	8.6138	-12.7643
JAUALK020000033.1	13	0	1	0	11	0.0000	0.8493	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.3077	0.0769	0.0000	0.0000	0.1538	0.0000	0.0000	0.3846	0.1538	0.3415	0.9222	0.0000	0.6072	0.0425	0.9721	0.0000	-11.3992	4.1647	-10.9383
JAUALK020000034.1	16	0	0	0	11	0.4000	0.7456	0.3125	0.0000	0.6875	0.0000	0.0000	0.0000	0.0625	0.0000	0.0625	0.0000	0.0000	0.0000	0.0000	0.0625	0.0625	0.0000	0.5260	0.4955	0.1984	0.3589	0.3536	0.5058	0.0000	-0.5336	-1.1736	-3.0973
JAUALK020000035.1	15	0	3	0	11	0.4286	0.8594	0.2667	0.0000	0.7333	0.0000	0.0000	0.0000	0.0000	0.0667	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4667	0.0000	0.0000	1.0000	0.0000	0.4473	0.0027	0.9967	0.0000	-11.4351	11.4351	-12.9374
JAUALK020000036.1	18	0	0	0	11	0.2353	0.8248	0.0556	0.0000	0.9444	0.0000	0.0000	0.0556	0.0000	0.0000	0.1111	0.1111	0.0000	0.0556	0.0000	0.0556	0.2222	0.0556	0.0013	0.9003	0.1469	0.6595	0.0743	0.9602	0.0000	-11.1195	3.7839	-7.3388
JAUALK020000037.1	10	0	0	0	11	0.4444	0.7305	0.1000	0.0000	0.9000	0.0000	0.0000	0.1000	0.0000	0.2000	0.2000	0.0000	0.0000	0.0000	0.0000	0.1000	0.4000	0.0000	0.3746	0.9272	0.0000	0.2360	0.0250	0.9235	0.0000	-4.9816	4.9816	-12.7357
JAUALK020000038.1	13	0	1	0	11	0.2500	0.8098	0.1538	0.0000	0.8462	0.0000	0.0000	0.0000	0.0000	0.2308	0.0769	0.0769	0.0000	0.0769	0.0000	0.0000	0.3846	0.0769	0.3090	0.8987	0.0000	0.4853	0.0441	0.9533	0.0000	-8.9666	4.1705	-10.9540
JAUALK020000039.1	7	0	0	0	11	0.1667	0.9378	0.5714	0.0000	0.4286	0.0000	0.0000	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000	0.0000	0.6022	0.7984	0.0000	0.3982	0.3518	0.5493	0.0000	-0.3959	0.3959	-3.0576
JAUALK020000004.1	247	3	0	1	11	0.3293	0.8510	0.2713	0.0000	0.7287	0.0000	0.0526	0.2348	0.0283	0.0850	0.0202	0.0000	0.0162	0.0000	0.0040	0.3158	0.1053	0.0202	0.7675	0.6333	0.0000	0.0000	0.0000	0.0000	0.0000	20.2654	-50.1354	-267.7282
JAUALK020000040.1	9	0	1	0	11	0.1250	0.7500	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.2222	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.5556	0.0000	0.1258	0.9920	0.0000	0.3685	0.0161	0.9727	0.0000	-7.1485	7.1485	-11.0039
JAUALK020000041.1	8	0	0	0	11	0.4286	0.6898	0.3750	0.0000	0.6250	0.0000	0.1250	0.0000	0.0000	0.1250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	0.1250	0.0000	0.7505	0.4328	0.0000	0.2343	0.3345	0.3784	0.0000	0.9925	-0.9925	-4.6399
JAUALK020000042.1	5	0	0	0	11	0.0000	0.9115	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000043.1	8	0	0	0	11	0.5714	0.8714	0.1250	0.0000	0.8750	0.0000	0.0000	0.1250	0.0000	0.0000	0.1250	0.2500	0.0000	0.0000	0.0000	0.1250	0.3750	0.0000	0.0192	0.9355	0.1258	0.4895	0.0697	0.9275	0.0000	-7.1700	4.2600	-7.1725
JAUALK020000044.1	7	0	0	0	11	0.3333	0.8620	0.2857	0.0000	0.7143	0.0000	0.0000	0.0000	0.0000	0.1429	0.1429	0.0000	0.0000	0.0000	0.0000	0.0000	0.2857	0.0000	0.2969	0.9022	0.0000	0.4000	0.1859	0.7449	0.0000	-2.1428	2.1428	-4.7670
JAUALK020000045.1	4	0	0	0	11	0.3333	0.1457	0.0000	0.0000	1.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.9505	0.3109	0.0000	0.3114	0.4545	0.3518	0.0000	1.2224	-1.2224	-2.5304
JAUALK020000046.1	6	0	0	0	11	0.0000	0.7619	0.1667	0.0000	0.8333	0.0000	0.1667	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.9582	0.2861	0.0000	0.0795	0.4112	0.1100	0.0000	4.1805	-4.1805	-6.7568
JAUALK020000047.1	4	0	0	0	11	0.3333	0.6795	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.7500	0.0000	0.0452	0.9990	0.0000	0.4884	0.0708	0.9261	0.0000	-5.0569	5.0569	-5.4005
JAUALK020000048.1	4	0	0	0	11	0.0000	0.8188	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2500	0.0000	0.4987	0.8668	0.0000	0.4199	0.3341	0.5906	0.0000	-0.7327	0.7327	-2.9177
JAUALK020000049.1	2	0	0	0	11	0.0000	0.6298	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000005.1	239	4	0	1	11	0.2521	0.8708	0.3431	0.0000	0.6569	0.0000	0.0711	0.3054	0.0293	0.0711	0.0000	0.0042	0.0209	0.0000	0.0084	0.4059	0.0753	0.0293	0.7924	0.5854	0.0000	0.0000	0.0000	0.0000	0.0000	39.1594	-74.8593	-299.7481
JAUALK020000050.1	3	0	0	0	11	0.0000	0.7811	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000051.1	1	0	0	0	11	0.0000	0.9991	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000052.1	1	0	0	0	11	0.0000	0.9989	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000053.1	3	0	0	0	11	0.5000	0.9669	0.6667	0.0000	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000054.1	2	0	0	0	11	0.0000	0.9791	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000055.1	3	0	0	0	11	0.0000	0.9491	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000056.1	1	0	0	0	11	0.0000	0.9977	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
JAUALK020000057.1	2	0	0	0	11	0.0000	0.8980	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.0000	0.5394	0.8421	0.0000	0.4116	0.3406	0.5752	0.0000	-0.6063	0.6063	-2.9809
JAUALK020000058.1	2	0	0	0	11	0.0000	0.8022	0.5000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5000	0.5000	0.5000	0.0000	0.0000	0.0000	0.0000
